p130101,p130107,p130110,p130350,p131642
1,27,6,411.0,80.0
1,44,5,823.0,320.0
2,39,7,271.0,97.0
1,44,5,732.0,370.0
2,40,5,421.0,50.0
1,37,6,311.0,200.0
1,37,6,238.0,200.0
1,43,5,321.0,167.0
1,41,5,833.0,300.0
1,39,6,732.0,200.0
1,36,6,829.0,250.0
1,50,5,721.0,200.0
2,46,3,831.0,100.0
1,44,7,731.0,370.0
2,43,5,321.0,60.0
1,77,5,911.0,62.0
1,42,6,311.0,280.0
1,55,3,941.0,40.0
2,51,6,512.0,180.0
2,26,6,521.0,130.0
1,40,5,733.0,260.0
1,51,5,713.0,200.0
2,21,6,271.0,100.0
2,40,5,143.0,120.0
1,35,5,733.0,250.0
2,31,5,241.0,132.0
1,46,5,237.0,300.0
2,43,5,753.0,80.0
1,74,7,842.0,50.0
1,43,7,826.0,150.0
1,58,5,821.0,200.0
2,53,4,911.0,85.0
1,32,7,831.0,220.0
1,29,6,183.0,190.0
1,36,7,441.0,330.0
1,35,7,318.0,118.0
2,31,6,315.0,113.0
2,28,5,832.0,96.0
2,26,6,317.0,100.0
2,28,8,315.0,200.0
2,62,3,911.0,64.0
1,37,5,942.0,100.0
1,49,4,842.0,180.0
1,39,5,714.0,150.0
1,29,6,235.0,200.0
1,50,6,941.0,250.0
1,25,7,733.0,186.0
2,23,6,314.0,200.0
1,61,7,237.0,256.0
2,30,8,181.0,300.0
2,24,7,412.0,95.0
1,41,9,151.0,300.0
1,29,7,220.0,180.0
2,27,7,152.0,180.0
2,33,7,316.0,140.0
1,37,5,721.0,290.0
1,28,5,823.0,190.0
1,62,3,816.0,164.0
1,35,6,733.0,150.0
1,47,7,731.0,320.0
2,26,8,112.0,200.0
2,28,7,271.0,150.0
2,26,7,321.0,200.0
1,35,5,512.0,272.0
2,60,3,911.0,30.0
2,35,7,513.0,100.0
2,35,5,513.0,180.0
1,43,5,915.0,500.0
2,49,5,911.0,80.0
2,68,3,911.0,90.0
2,56,5,411.0,50.0
1,31,7,132.0,300.0
2,62,3,753.0,70.0
1,36,7,721.0,180.0
2,30,5,323.0,80.0
1,70,5,912.0,84.0
2,61,5,411.0,95.0
2,33,7,183.0,50.0
1,60,8,153.0,500.0
2,57,5,411.0,100.0
2,31,7,153.0,200.0
1,29,7,980.0,300.0
1,48,6,444.0,92.0
2,41,5,411.0,80.0
1,45,6,312.0,300.0
2,42,7,321.0,300.0
1,62,3,712.0,120.0
2,30,6,751.0,140.0
1,36,5,316.0,200.0
2,34,5,512.0,130.0
2,28,6,512.0,200.0
1,52,5,282.0,20.0
2,25,5,241.0,100.0
1,61,5,912.0,95.0
2,27,7,211.0,160.0
2,45,5,422.0,150.0
1,54,6,822.0,400.0
1,58,5,253.0,150.0
1,31,7,313.0,160.0
2,27,7,311.0,150.0
1,41,5,421.0,100.0
2,42,6,421.0,150.0
2,60,4,930.0,100.0
2,27,7,980.0,200.0
1,25,7,311.0,140.0
1,55,8,152.0,450.0
1,28,7,282.0,170.0
2,27,7,144.0,120.0
1,66,8,316.0,280.0
2,52,4,829.0,220.0
1,26,7,322.0,208.0
2,24,7,741.0,170.0
1,46,7,315.0,480.0
1,54,4,421.0,250.0
2,25,5,220.0,100.0
1,41,7,156.0,300.0
2,34,6,271.0,100.0
2,41,6,241.0,160.0
2,54,3,751.0,100.0
1,51,5,311.0,170.0
2,47,5,321.0,120.0
1,42,7,816.0,450.0
1,58,7,152.0,497.0
2,57,7,153.0,450.0
1,53,7,311.0,490.0
1,60,4,842.0,230.0
2,60,3,714.0,80.0
1,31,7,313.0,180.0
1,37,7,135.0,270.0
1,40,6,733.0,210.0
2,31,6,512.0,110.0
1,38,5,714.0,250.0
1,47,8,23.0,350.0
1,45,7,312.0,600.0
2,42,7,135.0,250.0
2,68,2,920.0,40.0
1,37,5,843.0,250.0
1,35,7,816.0,150.0
2,30,7,241.0,140.0
2,38,5,512.0,120.0
1,35,5,512.0,200.0
2,29,5,832.0,150.0
1,32,5,733.0,200.0
1,40,5,930.0,190.0
1,47,3,941.0,170.0
1,47,6,316.0,300.0
2,43,5,751.0,100.0
2,28,7,315.0,160.0
1,26,7,522.0,150.0
2,27,6,263.0,120.0
1,47,7,815.0,150.0
1,45,5,911.0,210.0
2,45,6,156.0,100.0
1,48,6,313.0,250.0
1,43,5,135.0,150.0
1,58,5,431.0,354.0
1,30,7,132.0,233.0
1,29,6,316.0,135.0
1,42,7,731.0,270.0
1,43,5,831.0,580.0
1,35,5,511.0,250.0
2,38,5,751.0,80.0
2,49,3,421.0,50.0
1,25,6,721.0,340.0
1,57,3,714.0,450.0
1,49,6,132.0,500.0
2,25,7,317.0,150.0
2,23,7,315.0,180.0
1,28,7,522.0,210.0
1,57,4,831.0,500.0
2,53,4,421.0,150.0
2,27,7,315.0,150.0
2,46,4,422.0,80.0
1,48,7,23.0,800.0
1,50,7,444.0,450.0
1,48,5,815.0,1000.0
1,33,6,733.0,250.0
1,37,8,315.0,420.0
1,35,7,315.0,420.0
2,53,5,822.0,220.0
2,26,6,829.0,200.0
1,61,3,911.0,65.0
1,48,6,914.0,72.0
1,41,3,713.0,112.0
1,54,8,831.0,650.0
2,52,7,161.0,450.0
2,69,3,914.0,20.0
1,36,5,930.0,230.0
1,57,6,311.0,450.0
1,29,7,980.0,280.0
1,74,5,912.0,86.0
1,41,5,831.0,200.0
1,55,4,721.0,200.0
2,21,6,271.0,90.0
2,34,7,156.0,300.0
2,32,7,143.0,200.0
2,25,8,252.0,40.0
1,55,4,829.0,185.0
2,51,4,911.0,83.0
2,27,6,241.0,120.0
1,25,7,120.0,180.0
2,42,5,930.0,110.0
1,48,5,815.0,450.0
2,33,8,155.0,260.0
2,31,7,313.0,200.0
2,30,7,313.0,240.0
2,60,3,753.0,110.0
1,49,5,721.0,300.0
2,54,4,831.0,140.0
1,30,8,318.0,150.0
2,29,7,313.0,170.0
1,52,5,712.0,400.0
2,47,5,831.0,98.0
1,50,5,713.0,200.0
2,46,5,323.0,100.0
2,54,4,913.0,100.0
2,29,6,315.0,110.0
2,26,6,311.0,90.0
1,34,5,512.0,100.0
1,48,5,220.0,315.0
1,44,5,832.0,200.0
2,67,3,914.0,70.0
1,36,6,235.0,380.0
1,44,7,721.0,400.0
1,53,5,444.0,200.0
2,50,5,512.0,100.0
1,25,6,733.0,150.0
1,50,5,721.0,330.0
2,58,5,714.0,120.0
1,35,6,311.0,200.0
1,30,7,512.0,230.0
1,53,3,842.0,280.0
2,49,3,714.0,80.0
1,42,7,132.0,550.0
2,53,5,911.0,72.0
2,23,7,156.0,100.0
2,21,6,144.0,150.0
1,28,6,731.0,140.0
1,53,5,132.0,400.0
1,62,5,316.0,260.0
1,32,7,144.0,300.0
1,29,6,812.0,220.0
1,50,6,831.0,550.0
1,46,6,733.0,450.0
1,57,5,843.0,220.0
1,28,7,233.0,135.0
2,27,7,315.0,140.0
1,26,7,511.0,130.0
1,40,5,131.0,280.0
2,34,5,512.0,100.0
1,41,5,511.0,230.0
2,70,3,911.0,80.0
2,28,6,315.0,180.0
1,31,7,311.0,200.0
1,30,6,823.0,250.0
2,49,5,422.0,120.0
1,24,6,135.0,130.0
1,44,5,831.0,300.0
2,38,7,156.0,270.0
2,28,5,317.0,124.0
1,46,6,831.0,500.0
1,30,6,980.0,175.0
2,27,6,241.0,70.0
1,74,5,912.0,90.0
2,38,6,323.0,65.0
1,33,5,831.0,400.0
1,47,5,831.0,580.0
1,50,5,822.0,300.0
2,46,5,511.0,80.0
1,51,5,831.0,350.0
1,55,5,831.0,250.0
2,52,4,243.0,100.0
1,28,6,812.0,300.0
2,27,6,132.0,200.0
1,46,5,812.0,250.0
1,49,5,812.0,500.0
2,44,5,823.0,100.0
1,52,7,843.0,450.0
1,47,7,152.0,430.0
2,44,7,152.0,430.0
1,71,4,742.0,50.0
1,47,5,733.0,200.0
2,46,6,513.0,200.0
1,56,6,733.0,500.0
1,35,5,843.0,200.0
1,33,4,831.0,200.0
1,28,4,826.0,120.0
2,36,7,153.0,250.0
1,34,7,237.0,150.0
1,58,4,411.0,42.0
2,52,4,930.0,120.0
1,31,7,152.0,250.0
1,36,6,262.0,300.0
2,35,6,143.0,410.0
1,33,7,311.0,246.0
2,47,5,321.0,95.0
1,49,5,313.0,420.0
1,28,5,512.0,160.0
1,33,8,131.0,400.0
1,46,8,173.0,290.0
2,42,5,311.0,80.0
1,42,5,721.0,270.0
2,67,4,421.0,80.0
2,58,4,911.0,80.0
1,41,7,842.0,250.0
1,56,5,829.0,150.0
2,27,6,271.0,150.0
1,33,7,132.0,250.0
2,30,8,251.0,120.0
1,44,7,323.0,400.0
2,51,4,421.0,170.0
2,27,6,154.0,130.0
1,41,5,842.0,150.0
1,36,7,441.0,300.0
1,33,8,153.0,250.0
1,26,6,444.0,120.0
1,65,3,914.0,100.0
1,36,5,733.0,150.0
1,34,7,152.0,416.0
2,58,3,911.0,70.0
1,29,7,120.0,300.0
1,39,5,312.0,200.0
2,56,3,911.0,60.0
2,33,5,315.0,130.0
1,44,5,282.0,40.0
2,43,5,421.0,80.0
1,37,5,842.0,200.0
1,40,8,311.0,400.0
2,53,3,911.0,30.0
1,50,2,941.0,150.0
1,44,5,316.0,400.0
1,62,5,912.0,90.0
1,29,9,132.0,500.0
1,46,5,941.0,140.0
1,42,6,821.0,300.0
2,39,5,321.0,180.0
1,40,9,133.0,600.0
2,39,7,142.0,500.0
1,41,5,831.0,400.0
1,37,5,831.0,180.0
2,29,7,183.0,300.0
1,43,5,263.0,400.0
1,40,7,132.0,660.0
1,35,7,511.0,250.0
1,54,3,812.0,163.0
2,25,6,422.0,80.0
2,62,3,421.0,120.0
1,33,7,829.0,170.0
2,31,5,311.0,180.0
1,28,7,522.0,120.0
2,40,5,262.0,70.0
2,36,6,413.0,200.0
1,41,7,422.0,200.0
2,54,5,911.0,100.0
1,29,7,131.0,200.0
1,46,7,311.0,400.0
1,61,4,711.0,120.0
1,33,6,414.0,220.0
1,30,6,511.0,200.0
1,29,6,511.0,200.0
1,48,5,421.0,200.0
2,45,5,421.0,150.0
1,51,7,24.0,530.0
1,52,4,829.0,160.0
2,49,4,753.0,140.0
1,41,5,316.0,160.0
2,42,5,512.0,210.0
2,41,7,153.0,250.0
2,66,3,911.0,70.0
1,40,6,315.0,500.0
1,35,5,316.0,151.0
2,46,5,511.0,120.0
1,25,6,915.0,120.0
1,43,8,313.0,250.0
1,49,3,911.0,170.0
2,49,5,753.0,130.0
1,27,6,741.0,100.0
2,52,5,414.0,100.0
1,31,6,262.0,148.0
1,29,5,522.0,150.0
1,51,5,714.0,230.0
2,39,5,422.0,100.0
1,48,5,941.0,250.0
2,43,5,321.0,93.0
1,44,5,829.0,170.0
2,48,5,512.0,160.0
2,76,2,915.0,16.0
1,29,7,913.0,200.0
1,33,6,311.0,148.0
1,42,7,316.0,350.0
2,42,7,313.0,300.0
2,51,3,422.0,60.0
1,72,5,911.0,90.0
1,41,8,712.0,400.0
1,33,7,311.0,250.0
1,51,3,712.0,100.0
2,48,4,751.0,120.0
1,26,5,422.0,100.0
1,30,7,942.0,135.0
2,38,3,422.0,150.0
2,34,6,316.0,190.0
2,41,5,911.0,60.0
1,41,6,315.0,198.0
2,38,5,323.0,148.0
1,50,4,842.0,248.0
2,48,4,321.0,140.0
1,26,7,522.0,150.0
2,71,3,914.0,30.0
1,44,7,262.0,500.0
2,39,5,262.0,200.0
2,35,8,152.0,250.0
1,50,5,713.0,150.0
2,49,4,911.0,100.0
1,26,6,311.0,120.0
2,54,4,911.0,100.0
1,34,5,511.0,150.0
1,29,5,172.0,120.0
1,46,4,941.0,20.0
1,19,5,512.0,80.0
1,42,6,131.0,235.0
2,39,5,313.0,230.0
2,49,7,315.0,100.0
1,54,7,152.0,400.0
2,34,5,311.0,150.0
1,33,5,611.0,150.0
1,44,5,511.0,300.0
1,55,5,842.0,250.0
1,56,6,23.0,430.0
1,46,7,164.0,850.0
1,49,5,842.0,400.0
2,45,5,321.0,100.0
1,52,5,829.0,190.0
2,47,5,511.0,120.0
2,19,7,422.0,20.0
1,52,5,831.0,300.0
2,48,4,321.0,160.0
1,60,7,23.0,400.0
1,50,7,262.0,250.0
2,47,6,411.0,60.0
1,48,8,163.0,500.0
2,48,6,411.0,35.0
1,36,8,120.0,520.0
1,29,7,120.0,200.0
2,38,7,145.0,250.0
2,38,7,316.0,135.0
1,42,5,913.0,170.0
2,39,5,421.0,80.0
2,47,5,832.0,105.0
1,59,5,842.0,560.0
1,33,7,120.0,300.0
1,30,6,512.0,200.0
1,42,6,441.0,280.0
1,40,5,914.0,160.0
2,40,8,154.0,100.0
1,39,5,713.0,150.0
1,31,6,131.0,150.0
1,54,5,912.0,155.0
1,27,6,522.0,125.0
2,37,5,831.0,145.0
1,51,5,913.0,320.0
1,46,5,753.0,100.0
2,45,5,823.0,150.0
1,34,6,316.0,150.0
2,32,6,315.0,180.0
1,31,5,913.0,150.0
2,30,6,315.0,160.0
1,58,4,825.0,300.0
1,31,7,220.0,240.0
1,27,7,132.0,200.0
1,63,2,751.0,100.0
2,34,5,911.0,72.0
1,36,6,262.0,360.0
2,33,5,315.0,200.0
1,30,5,263.0,150.0
1,47,5,941.0,80.0
1,42,4,941.0,60.0
2,18,5,233.0,110.0
1,42,7,161.0,380.0
2,39,8,313.0,360.0
1,42,6,842.0,240.0
2,40,5,241.0,114.0
1,48,5,822.0,400.0
2,41,6,143.0,130.0
1,37,6,826.0,200.0
2,61,7,152.0,500.0
1,48,9,165.0,750.0
1,60,3,712.0,150.0
2,56,3,911.0,79.0
2,30,7,823.0,170.0
2,31,6,143.0,220.0
2,42,7,237.0,250.0
1,51,5,313.0,300.0
2,46,5,421.0,59.0
1,46,7,171.0,1000.0
2,47,7,152.0,350.0
1,47,7,842.0,300.0
1,26,6,832.0,130.0
1,53,5,744.0,330.0
2,48,5,823.0,120.0
1,42,7,731.0,200.0
1,52,5,292.0,600.0
1,48,5,831.0,350.0
2,48,5,823.0,120.0
2,34,7,181.0,150.0
2,51,5,315.0,150.0
2,71,3,915.0,20.0
1,49,5,512.0,110.0
2,47,5,315.0,90.0
1,43,5,262.0,285.0
2,41,5,930.0,50.0
1,50,5,262.0,250.0
2,46,5,241.0,103.0
2,46,5,915.0,120.0
2,28,6,182.0,25.0
1,43,5,721.0,360.0
2,56,5,421.0,150.0
2,51,4,911.0,60.0
1,51,5,829.0,180.0
1,30,7,-1.0,250.0
1,30,6,262.0,150.0
1,50,6,815.0,270.0
2,47,5,321.0,70.0
2,52,3,411.0,100.0
2,28,5,913.0,90.0
1,61,3,913.0,82.0
1,66,7,173.0,150.0
1,34,8,312.0,280.0
1,60,5,713.0,250.0
2,28,7,113.0,200.0
2,25,7,315.0,250.0
2,63,5,911.0,120.0
2,46,5,911.0,120.0
2,21,7,281.0,120.0
2,32,5,252.0,100.0
2,30,6,143.0,120.0
1,28,5,120.0,100.0
1,54,4,714.0,180.0
2,50,3,512.0,180.0
1,54,6,311.0,250.0
2,50,6,143.0,220.0
2,24,6,233.0,200.0
1,53,5,842.0,250.0
2,22,6,241.0,130.0
2,69,3,915.0,20.0
1,57,6,163.0,250.0
1,57,2,941.0,70.0
2,55,2,930.0,70.0
1,41,6,315.0,299.0
1,63,5,713.0,50.0
2,36,6,143.0,150.0
2,33,5,143.0,173.0
1,51,7,152.0,420.0
2,51,8,155.0,410.0
2,29,7,156.0,144.0
2,25,7,156.0,130.0
2,33,6,311.0,90.0
1,28,7,132.0,150.0
1,49,8,165.0,500.0
1,58,5,262.0,200.0
1,48,5,941.0,100.0
2,38,7,252.0,200.0
1,61,5,912.0,105.0
1,33,5,421.0,150.0
2,31,5,521.0,80.0
2,52,3,911.0,80.0
1,44,3,816.0,180.0
2,40,7,422.0,60.0
1,37,7,315.0,200.0
1,68,3,914.0,30.0
1,44,5,825.0,150.0
1,53,5,231.0,130.0
2,19,5,315.0,150.0
1,46,6,316.0,200.0
2,44,5,832.0,80.0
1,40,6,733.0,600.0
1,62,3,941.0,130.0
2,33,6,252.0,80.0
1,24,6,262.0,120.0
2,45,5,911.0,100.0
2,39,5,411.0,96.0
2,49,5,512.0,60.0
1,53,7,442.0,580.0
2,49,5,311.0,210.0
1,24,7,733.0,120.0
1,53,5,131.0,250.0
2,52,5,915.0,90.0
1,27,7,318.0,100.0
2,23,7,422.0,100.0
1,74,3,613.0,100.0
2,70,3,911.0,70.0
1,28,5,832.0,200.0
1,26,5,829.0,160.0
2,37,5,315.0,300.0
1,43,5,721.0,120.0
2,41,5,911.0,90.0
1,53,3,826.0,180.0
2,49,3,812.0,120.0
2,26,5,829.0,150.0
2,46,5,183.0,200.0
2,55,4,421.0,90.0
1,31,6,316.0,150.0
2,19,5,412.0,80.0
1,37,5,825.0,360.0
1,58,5,415.0,150.0
2,26,6,315.0,130.0
1,73,3,912.0,90.0
1,36,7,311.0,400.0
1,50,5,831.0,315.0
1,64,4,911.0,80.0
1,36,6,262.0,430.0
2,44,4,721.0,70.0
2,21,6,315.0,120.0
2,54,5,812.0,150.0
1,54,5,941.0,60.0
2,45,5,422.0,150.0
2,41,5,829.0,130.0
1,41,5,611.0,150.0
2,41,5,512.0,150.0
1,70,3,941.0,40.0
2,54,5,421.0,70.0
2,33,7,165.0,180.0
1,29,6,262.0,240.0
2,53,5,743.0,110.0
2,28,5,315.0,150.0
1,26,5,262.0,180.0
2,37,7,317.0,90.0
1,43,4,941.0,110.0
1,40,6,912.0,280.0
1,43,4,941.0,70.0
2,63,3,722.0,145.0
2,30,6,512.0,60.0
1,37,7,316.0,400.0
1,49,8,152.0,380.0
2,45,6,143.0,220.0
1,56,4,911.0,140.0
2,50,3,713.0,100.0
1,30,5,941.0,120.0
1,28,5,262.0,240.0
1,52,5,262.0,220.0
2,48,5,911.0,80.0
1,36,7,713.0,230.0
2,39,5,513.0,100.0
2,34,5,753.0,80.0
1,34,5,753.0,130.0
1,28,6,132.0,199.0
1,50,4,911.0,240.0
2,48,4,911.0,70.0
1,53,3,713.0,200.0
2,33,7,171.0,500.0
1,29,5,512.0,150.0
2,32,5,235.0,100.0
1,28,7,913.0,130.0
2,50,3,913.0,80.0
1,24,5,912.0,120.0
1,42,7,120.0,400.0
1,42,5,315.0,300.0
2,46,8,153.0,400.0
2,38,6,315.0,230.0
2,68,5,911.0,84.0
2,39,7,156.0,220.0
2,71,4,421.0,20.0
2,37,6,271.0,50.0
1,39,6,-1.0,250.0
2,45,6,252.0,35.0
1,43,8,184.0,450.0
1,52,6,131.0,300.0
2,47,5,322.0,150.0
2,65,6,911.0,68.0
2,27,7,422.0,80.0
1,29,5,262.0,270.0
2,53,4,825.0,100.0
1,29,8,315.0,400.0
2,33,6,313.0,183.0
2,28,6,271.0,150.0
1,46,5,235.0,280.0
1,53,5,712.0,170.0
2,47,5,421.0,60.0
1,40,5,753.0,230.0
2,27,6,183.0,140.0
1,47,3,941.0,160.0
2,21,6,131.0,110.0
2,45,5,826.0,130.0
1,43,5,316.0,260.0
2,33,5,252.0,150.0
1,64,5,712.0,80.0
1,27,5,281.0,150.0
2,51,3,422.0,120.0
1,30,7,816.0,162.0
1,28,7,235.0,120.0
1,54,7,164.0,100.0
1,50,7,152.0,480.0
2,40,8,152.0,333.0
1,52,7,316.0,450.0
2,47,6,411.0,130.0
1,58,5,842.0,150.0
2,53,5,422.0,100.0
1,50,6,712.0,380.0
2,47,5,311.0,60.0
2,43,7,152.0,300.0
2,58,3,751.0,130.0
1,51,3,914.0,170.0
1,47,7,313.0,320.0
1,23,6,421.0,120.0
1,39,5,512.0,400.0
1,43,5,825.0,270.0
2,44,5,512.0,80.0
2,44,5,512.0,150.0
2,61,3,911.0,76.0
2,81,2,920.0,30.0
1,38,7,321.0,350.0
1,39,7,314.0,260.0
2,48,5,311.0,85.0
1,70,4,912.0,100.0
1,42,5,842.0,320.0
2,54,4,832.0,120.0
2,25,7,311.0,140.0
1,24,6,721.0,130.0
1,54,7,171.0,400.0
2,49,6,157.0,500.0
1,51,7,316.0,150.0
1,47,6,311.0,260.0
2,47,5,832.0,90.0
1,21,6,713.0,100.0
1,45,7,312.0,334.0
2,42,7,153.0,250.0
2,51,5,823.0,120.0
1,22,7,511.0,75.0
1,41,6,314.0,500.0
1,33,7,980.0,180.0
2,25,6,311.0,140.0
1,34,7,132.0,250.0
1,45,5,831.0,320.0
2,44,4,753.0,165.0
2,47,7,422.0,90.0
1,65,5,912.0,110.0
1,39,5,713.0,160.0
2,33,7,156.0,130.0
1,30,6,263.0,80.0
2,23,6,512.0,80.0
1,24,6,237.0,130.0
1,43,7,315.0,550.0
2,45,5,411.0,100.0
1,58,5,912.0,120.0
1,28,7,512.0,150.0
1,25,6,413.0,130.0
2,49,5,831.0,130.0
1,25,6,512.0,110.0
1,53,5,313.0,200.0
2,25,6,311.0,150.0
1,53,5,733.0,200.0
2,37,6,313.0,250.0
1,35,5,913.0,150.0
1,64,5,253.0,150.0
1,46,6,842.0,150.0
1,54,4,825.0,150.0
1,30,6,829.0,200.0
1,43,6,513.0,150.0
1,48,6,842.0,250.0
1,52,4,732.0,200.0
2,53,4,911.0,78.0
1,26,6,911.0,130.0
2,23,6,183.0,170.0
1,56,5,712.0,200.0
2,30,6,311.0,150.0
2,27,5,512.0,80.0
2,32,5,512.0,100.0
1,49,5,312.0,420.0
2,49,5,311.0,335.0
2,25,6,314.0,150.0
1,23,7,512.0,150.0
1,68,4,911.0,80.0
1,39,5,842.0,250.0
2,60,5,911.0,120.0
2,32,6,156.0,122.0
1,37,5,292.0,300.0
1,40,5,316.0,250.0
1,60,7,262.0,400.0
2,31,7,313.0,160.0
1,60,7,262.0,160.0
2,54,6,313.0,360.0
2,29,7,313.0,240.0
1,50,7,220.0,150.0
2,63,2,920.0,40.0
2,55,3,920.0,45.0
1,42,5,815.0,110.0
1,46,7,23.0,550.0
1,48,7,292.0,660.0
1,56,7,315.0,400.0
2,54,7,157.0,400.0
2,28,8,153.0,190.0
1,27,8,151.0,200.0
1,42,4,422.0,200.0
2,44,4,753.0,150.0
2,21,6,512.0,90.0
2,45,5,512.0,130.0
1,42,7,511.0,340.0
2,37,7,315.0,250.0
2,43,5,512.0,90.0
1,46,6,816.0,260.0
1,31,8,711.0,180.0
2,22,7,512.0,150.0
1,21,6,911.0,160.0
1,47,6,913.0,260.0
2,43,5,322.0,160.0
1,45,5,712.0,160.0
2,68,3,421.0,60.0
2,53,3,753.0,150.0
1,29,5,713.0,180.0
1,31,5,421.0,150.0
1,60,5,733.0,200.0
1,49,5,842.0,150.0
2,44,5,911.0,70.0
2,32,5,412.0,150.0
2,29,5,315.0,100.0
2,27,6,271.0,100.0
1,44,6,262.0,230.0
1,66,5,912.0,90.0
1,34,5,512.0,300.0
1,31,7,313.0,160.0
1,28,7,827.0,150.0
1,58,5,311.0,150.0
2,53,3,751.0,120.0
2,30,5,412.0,150.0
1,55,5,444.0,288.0
2,51,5,415.0,120.0
1,25,7,512.0,140.0
2,23,6,271.0,80.0
1,37,5,315.0,250.0
1,41,5,913.0,200.0
2,57,3,513.0,180.0
2,32,7,152.0,180.0
1,57,5,442.0,330.0
1,53,4,912.0,109.0
2,49,4,828.0,148.0
1,27,5,832.0,170.0
1,49,6,832.0,375.0
1,32,5,732.0,140.0
1,29,6,316.0,170.0
1,52,8,173.0,300.0
2,46,5,421.0,150.0
1,53,5,842.0,230.0
2,58,2,911.0,70.0
1,35,5,311.0,260.0
1,34,5,752.0,180.0
1,53,5,721.0,100.0
2,49,5,753.0,80.0
1,25,7,262.0,120.0
1,55,4,842.0,100.0
2,32,7,271.0,100.0
1,43,7,311.0,200.0
2,36,6,271.0,197.0
2,47,4,911.0,90.0
1,55,7,161.0,350.0
2,29,6,521.0,140.0
2,48,7,313.0,400.0
2,41,6,262.0,90.0
1,28,5,422.0,120.0
1,52,5,842.0,170.0
1,62,9,151.0,750.0
1,69,7,912.0,107.0
1,41,7,312.0,510.0
1,41,7,164.0,600.0
2,29,8,183.0,250.0
1,48,5,183.0,300.0
1,31,7,262.0,250.0
1,58,7,313.0,400.0
2,36,7,153.0,250.0
1,49,5,831.0,400.0
1,49,4,843.0,200.0
2,47,4,512.0,100.0
1,48,2,914.0,300.0
2,47,4,172.0,140.0
1,46,7,312.0,700.0
2,45,5,521.0,100.0
1,41,5,732.0,300.0
1,46,7,826.0,300.0
1,48,4,843.0,240.0
1,30,4,512.0,100.0
2,31,6,315.0,120.0
1,50,4,712.0,150.0
1,26,6,262.0,190.0
1,41,4,165.0,310.0
1,35,5,842.0,160.0
1,30,5,842.0,260.0
1,30,7,311.0,250.0
2,58,2,829.0,150.0
1,27,6,825.0,150.0
2,49,5,831.0,150.0
2,25,7,511.0,160.0
2,52,5,411.0,60.0
1,46,5,821.0,250.0
1,49,5,316.0,120.0
2,27,7,144.0,200.0
1,37,7,262.0,370.0
1,49,6,733.0,350.0
2,38,5,915.0,150.0
1,29,6,829.0,150.0
1,31,5,821.0,150.0
1,38,5,713.0,150.0
1,44,5,842.0,100.0
2,39,5,832.0,100.0
1,43,5,842.0,500.0
2,43,5,512.0,80.0
1,68,4,930.0,150.0
1,42,5,822.0,150.0
1,33,5,812.0,230.0
1,42,7,237.0,400.0
1,49,5,831.0,560.0
1,44,5,831.0,500.0
2,41,5,530.0,46.0
2,43,5,315.0,170.0
1,35,6,316.0,240.0
1,32,6,842.0,230.0
2,32,5,311.0,100.0
1,30,5,262.0,230.0
1,62,3,912.0,80.0
1,35,5,831.0,385.0
2,30,5,316.0,297.0
1,52,7,153.0,394.0
2,22,6,143.0,170.0
2,33,5,156.0,80.0
1,58,3,721.0,200.0
1,32,6,311.0,380.0
1,48,5,826.0,200.0
2,45,4,826.0,100.0
2,22,6,271.0,120.0
1,50,3,823.0,140.0
2,26,5,829.0,250.0
2,24,6,829.0,200.0
2,30,6,271.0,150.0
2,35,5,315.0,435.0
1,33,8,131.0,328.0
2,29,5,315.0,380.0
2,33,7,156.0,170.0
2,23,6,415.0,150.0
2,25,6,314.0,167.0
1,31,5,913.0,140.0
1,42,5,733.0,150.0
2,40,5,315.0,100.0
2,46,5,512.0,150.0
2,20,6,422.0,35.0
1,66,2,712.0,80.0
1,48,4,752.0,250.0
2,44,5,826.0,100.0
2,58,3,911.0,80.0
1,33,7,731.0,250.0
1,37,6,831.0,330.0
1,40,8,311.0,500.0
1,35,5,441.0,300.0
2,35,5,317.0,110.0
1,43,7,272.0,150.0
2,24,7,292.0,80.0
2,44,5,311.0,290.0
1,50,7,235.0,400.0
2,31,6,271.0,90.0
2,29,5,512.0,180.0
1,51,7,262.0,200.0
2,79,2,920.0,50.0
1,30,7,282.0,150.0
2,33,5,315.0,175.0
2,37,7,152.0,300.0
2,49,5,512.0,100.0
2,24,6,251.0,110.0
1,58,5,816.0,160.0
2,26,7,165.0,150.0
1,47,5,823.0,230.0
2,47,5,911.0,50.0
2,37,5,915.0,130.0
1,34,6,262.0,330.0
2,30,7,315.0,167.0
2,28,7,315.0,100.0
2,36,7,271.0,80.0
1,52,9,151.0,300.0
1,50,7,23.0,430.0
2,30,9,152.0,220.0
2,71,2,911.0,30.0
2,30,7,323.0,110.0
1,38,5,444.0,160.0
1,34,5,165.0,240.0
1,73,3,941.0,80.0
1,40,7,315.0,450.0
2,47,5,422.0,100.0
1,57,5,13.0,300.0
1,34,7,315.0,200.0
2,30,7,312.0,120.0
1,52,5,828.0,500.0
1,46,6,511.0,310.0
1,33,7,311.0,220.0
1,31,7,733.0,200.0
1,28,7,713.0,130.0
2,26,6,143.0,150.0
2,35,7,153.0,316.0
1,32,8,132.0,400.0
2,29,5,315.0,100.0
2,33,6,511.0,200.0
1,28,5,512.0,170.0
2,50,5,911.0,140.0
1,58,5,313.0,350.0
