p040101,p040107,p040110,p040350,p041642
1,38,7,731.0,120.0
1,46,8,23.0,300.0
1,55,3,912.0,65.0
2,47,3,930.0,65.0
1,26,5,321.0,130.0
1,23,5,832.0,65.0
2,26,5,315.0,66.0
1,34,5,912.0,82.0
2,59,3,911.0,43.0
1,56,5,912.0,75.0
2,24,7,431.0,140.0
1,54,3,620.0,65.0
2,53,3,753.0,50.0
1,31,5,733.0,100.0
1,27,5,721.0,80.0
2,21,5,323.0,53.0
1,65,3,912.0,55.0
1,27,7,237.0,125.0
2,24,7,183.0,120.0
1,51,8,153.0,270.0
2,32,5,412.0,80.0
1,36,6,315.0,190.0
2,33,7,321.0,220.0
1,55,5,842.0,45.0
1,22,5,733.0,80.0
1,53,3,712.0,110.0
2,23,6,156.0,75.0
1,27,5,316.0,100.0
1,37,5,842.0,150.0
1,52,5,914.0,60.0
2,36,5,513.0,60.0
1,45,6,822.0,150.0
2,44,4,512.0,65.0
2,41,5,512.0,20.0
1,49,5,161.0,230.0
1,39,7,23.0,200.0
1,33,7,-1.0,120.0
2,33,6,311.0,80.0
2,51,4,422.0,90.0
1,46,8,152.0,260.0
2,44,5,513.0,280.0
1,53,8,313.0,230.0
1,28,8,292.0,-1.0
1,60,5,23.0,290.0
2,43,4,829.0,110.0
1,37,7,315.0,310.0
2,42,5,913.0,50.0
1,32,7,156.0,150.0
1,31,5,262.0,250.0
2,33,5,323.0,80.0
2,25,6,-1.0,55.0
1,57,8,23.0,250.0
2,52,7,153.0,120.0
1,28,8,120.0,210.0
2,24,5,422.0,70.0
2,20,5,422.0,70.0
2,60,3,930.0,70.0
1,33,7,733.0,237.0
1,45,5,23.0,280.0
2,44,5,311.0,150.0
1,49,7,152.0,265.0
2,48,7,153.0,160.0
1,51,4,842.0,100.0
2,24,5,154.0,60.0
1,22,7,313.0,80.0
1,31,6,733.0,100.0
2,35,5,513.0,148.0
1,29,5,913.0,110.0
2,40,4,-1.0,100.0
1,40,7,132.0,460.0
2,46,3,421.0,-1.0
1,28,5,843.0,76.0
2,21,6,241.0,60.0
1,34,5,842.0,70.0
1,24,5,826.0,90.0
1,26,5,512.0,80.0
2,54,3,753.0,40.0
2,20,5,237.0,90.0
1,23,5,733.0,70.0
1,38,6,316.0,-1.0
1,51,5,842.0,73.0
1,38,7,842.0,130.0
2,26,5,315.0,56.0
1,36,5,941.0,75.0
1,39,6,313.0,65.0
1,37,5,316.0,140.0
1,34,5,713.0,100.0
1,35,5,713.0,95.0
1,31,7,237.0,115.0
1,44,5,842.0,130.0
1,40,3,831.0,110.0
1,49,5,431.0,170.0
2,47,4,930.0,55.0
1,33,7,731.0,100.0
1,39,6,232.0,80.0
1,40,7,731.0,200.0
1,40,5,731.0,130.0
1,34,5,831.0,200.0
2,40,3,422.0,80.0
1,24,5,721.0,70.0
1,48,3,714.0,270.0
1,40,6,132.0,240.0
1,40,6,311.0,330.0
1,48,4,831.0,150.0
2,44,4,912.0,65.0
2,28,5,315.0,80.0
2,26,5,-1.0,80.0
1,43,5,842.0,135.0
1,39,7,23.0,250.0
1,41,7,444.0,200.0
1,39,5,815.0,350.0
1,26,7,315.0,90.0
1,21,4,731.0,100.0
1,27,5,913.0,80.0
1,46,5,913.0,140.0
2,44,5,822.0,100.0
1,52,3,713.0,25.0
1,32,3,713.0,95.0
1,45,8,831.0,350.0
2,43,7,313.0,250.0
1,60,3,714.0,85.0
1,27,5,-1.0,75.0
1,48,6,311.0,220.0
1,46,4,721.0,170.0
2,25,7,317.0,80.0
2,23,6,143.0,120.0
1,46,4,713.0,90.0
1,39,5,815.0,350.0
1,35,5,826.0,180.0
2,24,7,155.0,160.0
2,22,7,321.0,30.0
1,52,4,831.0,350.0
2,48,4,831.0,250.0
2,51,3,826.0,60.0
2,23,6,316.0,95.0
1,40,5,721.0,160.0
1,52,4,831.0,70.0
2,45,4,831.0,50.0
1,43,5,842.0,130.0
1,58,5,315.0,90.0
1,50,4,316.0,110.0
2,45,4,913.0,60.0
2,21,6,315.0,75.0
2,32,7,315.0,80.0
2,27,6,512.0,60.0
1,40,4,721.0,60.0
1,40,5,131.0,100.0
1,39,5,842.0,160.0
1,35,5,262.0,120.0
2,29,6,432.0,100.0
1,32,5,311.0,200.0
1,51,3,742.0,200.0
1,27,6,235.0,130.0
1,35,7,721.0,250.0
1,44,5,444.0,180.0
1,41,5,721.0,320.0
2,49,5,911.0,70.0
1,26,6,311.0,100.0
1,47,4,712.0,50.0
2,38,4,831.0,60.0
1,28,6,322.0,140.0
1,44,3,842.0,150.0
1,33,7,311.0,240.0
1,45,5,712.0,140.0
2,44,5,513.0,100.0
1,44,5,132.0,350.0
1,45,6,731.0,200.0
2,44,6,153.0,150.0
1,53,5,316.0,340.0
2,45,4,513.0,250.0
1,41,6,831.0,230.0
1,37,6,733.0,230.0
1,37,5,733.0,200.0
1,48,5,843.0,170.0
1,50,4,721.0,280.0
1,31,5,23.0,130.0
2,25,5,915.0,80.0
1,31,5,-1.0,150.0
2,61,3,911.0,50.0
2,52,3,911.0,60.0
2,23,6,315.0,95.0
2,40,5,911.0,70.0
1,35,5,831.0,220.0
2,29,7,156.0,150.0
2,27,7,315.0,80.0
1,53,3,311.0,150.0
2,44,5,753.0,70.0
1,60,4,941.0,60.0
1,37,6,831.0,277.0
2,27,6,252.0,80.0
1,38,5,831.0,160.0
1,41,5,822.0,200.0
1,42,5,831.0,160.0
1,46,5,831.0,130.0
1,53,5,812.0,150.0
2,45,4,513.0,40.0
2,25,6,183.0,80.0
2,24,7,318.0,80.0
1,48,5,812.0,170.0
1,37,5,812.0,110.0
1,40,5,812.0,100.0
2,35,5,511.0,70.0
1,43,5,843.0,110.0
2,37,5,513.0,40.0
1,38,7,152.0,180.0
2,35,7,152.0,180.0
1,38,5,-1.0,125.0
2,37,6,513.0,80.0
1,47,6,733.0,210.0
1,29,5,826.0,100.0
1,26,5,826.0,130.0
1,24,4,613.0,70.0
1,19,4,913.0,60.0
1,59,3,712.0,80.0
2,27,7,153.0,130.0
1,25,5,237.0,80.0
2,23,5,315.0,65.0
1,49,4,316.0,100.0
2,43,4,930.0,50.0
2,21,6,312.0,78.0
1,27,6,912.0,100.0
1,41,6,311.0,300.0
2,26,6,143.0,150.0
1,42,7,131.0,190.0
2,38,5,911.0,47.0
1,40,5,313.0,200.0
2,39,5,313.0,150.0
2,65,4,911.0,40.0
1,39,6,842.0,45.0
1,43,5,732.0,180.0
1,25,6,314.0,100.0
1,35,5,262.0,180.0
2,33,5,753.0,150.0
2,63,4,911.0,50.0
1,37,8,272.0,70.0
1,63,4,-1.0,140.0
1,33,5,721.0,130.0
1,32,7,842.0,140.0
2,21,6,182.0,60.0
1,33,5,262.0,240.0
1,35,7,323.0,200.0
2,32,7,252.0,116.0
2,20,5,321.0,80.0
2,41,5,252.0,90.0
1,69,4,321.0,80.0
1,27,7,441.0,140.0
1,40,3,712.0,90.0
1,56,3,914.0,150.0
2,53,3,911.0,40.0
1,55,3,842.0,200.0
2,49,3,421.0,90.0
1,30,5,312.0,130.0
2,28,5,321.0,65.0
1,53,5,821.0,180.0
2,47,3,911.0,75.0
2,44,4,421.0,100.0
2,48,4,832.0,50.0
1,24,7,842.0,95.0
2,21,6,311.0,92.0
1,28,5,842.0,110.0
2,45,4,-1.0,150.0
1,31,8,311.0,160.0
1,35,5,316.0,230.0
2,24,7,271.0,80.0
2,19,5,143.0,70.0
2,26,6,311.0,130.0
1,24,5,-1.0,170.0
1,56,5,313.0,190.0
1,27,5,831.0,130.0
1,45,5,262.0,230.0
2,44,5,212.0,52.0
1,37,5,812.0,106.0
1,33,6,823.0,110.0
2,30,5,911.0,80.0
1,32,5,831.0,230.0
2,31,6,143.0,115.0
1,53,5,311.0,60.0
1,46,4,712.0,200.0
2,45,3,513.0,40.0
2,23,7,237.0,75.0
1,31,7,23.0,260.0
1,36,5,831.0,165.0
1,45,3,812.0,100.0
2,39,5,421.0,60.0
1,60,5,912.0,70.0
2,53,3,-1.0,80.0
2,51,3,914.0,50.0
1,41,5,831.0,120.0
1,34,5,235.0,130.0
2,55,2,513.0,50.0
1,74,4,912.0,64.0
2,45,5,-1.0,65.0
1,37,7,316.0,170.0
1,52,4,711.0,140.0
2,45,4,911.0,50.0
1,40,5,-1.0,100.0
1,46,3,313.0,120.0
1,19,5,911.0,40.0
1,39,5,421.0,150.0
1,38,5,911.0,150.0
2,35,5,911.0,15.0
1,37,7,312.0,250.0
2,31,7,252.0,120.0
1,32,7,312.0,180.0
1,32,5,721.0,140.0
2,27,5,823.0,10.0
1,43,4,753.0,135.0
1,32,5,316.0,110.0
2,33,5,512.0,90.0
2,32,7,153.0,150.0
1,32,7,252.0,210.0
2,57,3,911.0,45.0
1,31,6,315.0,300.0
1,41,5,23.0,190.0
1,54,4,941.0,80.0
2,50,5,721.0,70.0
1,26,5,913.0,70.0
1,36,4,721.0,120.0
2,36,5,753.0,45.0
1,34,7,282.0,150.0
2,40,5,753.0,100.0
1,42,5,714.0,90.0
1,35,5,942.0,80.0
1,60,3,912.0,75.0
1,35,5,262.0,150.0
2,26,6,311.0,95.0
2,39,5,421.0,60.0
1,52,3,753.0,125.0
2,50,4,421.0,78.0
1,25,5,913.0,90.0
2,23,5,311.0,100.0
2,67,2,914.0,35.0
1,63,5,912.0,70.0
2,27,7,143.0,100.0
1,24,7,415.0,70.0
1,33,4,752.0,100.0
1,42,3,712.0,60.0
2,39,4,832.0,52.0
2,44,4,421.0,60.0
1,46,5,318.0,200.0
2,38,5,513.0,80.0
2,25,6,314.0,120.0
1,38,7,313.0,190.0
1,37,5,731.0,150.0
1,34,5,842.0,190.0
1,32,6,829.0,140.0
1,41,4,311.0,110.0
2,39,4,911.0,45.0
1,35,7,262.0,300.0
1,38,6,311.0,235.0
2,26,7,152.0,95.0
1,32,5,262.0,100.0
1,38,4,826.0,100.0
1,41,5,941.0,100.0
2,40,4,911.0,52.0
2,51,4,911.0,90.0
1,37,4,941.0,60.0
2,35,4,753.0,60.0
1,42,4,752.0,160.0
1,64,5,915.0,95.0
1,33,6,131.0,120.0
2,30,5,313.0,120.0
2,28,5,311.0,90.0
1,43,7,130.0,200.0
1,45,7,152.0,190.0
1,35,7,232.0,160.0
2,32,6,311.0,100.0
1,35,5,511.0,125.0
2,23,5,412.0,85.0
1,46,5,842.0,120.0
1,18,6,422.0,75.0
1,47,6,23.0,220.0
2,39,5,512.0,80.0
1,49,7,311.0,100.0
2,42,6,153.0,210.0
1,40,5,842.0,130.0
2,36,5,512.0,40.0
1,43,5,832.0,120.0
1,44,4,826.0,160.0
2,33,4,422.0,33.0
1,43,5,722.0,120.0
2,39,4,321.0,65.0
1,51,7,152.0,240.0
1,39,7,23.0,180.0
1,41,7,312.0,230.0
1,39,8,156.0,200.0
1,35,7,152.0,200.0
1,33,5,826.0,120.0
2,30,5,753.0,57.0
2,38,5,930.0,15.0
1,50,3,842.0,158.0
1,33,6,441.0,130.0
1,31,5,942.0,120.0
2,25,5,321.0,90.0
1,45,5,912.0,100.0
1,42,5,913.0,220.0
1,37,5,941.0,70.0
2,36,5,753.0,50.0
1,58,5,311.0,130.0
2,23,6,316.0,90.0
1,49,4,825.0,150.0
1,54,2,942.0,90.0
2,25,5,829.0,70.0
2,24,5,315.0,70.0
1,33,6,161.0,120.0
2,30,7,313.0,120.0
1,33,6,842.0,140.0
1,39,5,822.0,180.0
2,32,5,143.0,70.0
2,37,8,154.0,200.0
1,41,7,316.0,220.0
1,39,9,161.0,250.0
1,28,8,132.0,70.0
1,46,4,941.0,150.0
2,41,4,-1.0,60.0
2,58,2,832.0,58.0
2,29,5,311.0,80.0
1,51,3,712.0,100.0
2,47,3,911.0,51.0
1,37,8,135.0,130.0
2,33,7,237.0,100.0
1,42,5,313.0,125.0
2,37,5,411.0,50.0
1,37,7,171.0,300.0
2,38,7,152.0,100.0
1,38,8,165.0,400.0
2,35,7,315.0,300.0
1,38,7,913.0,100.0
2,41,5,832.0,50.0
1,35,6,312.0,200.0
1,44,5,826.0,120.0
2,39,5,823.0,70.0
1,33,7,731.0,230.0
1,32,7,132.0,250.0
1,43,5,292.0,250.0
1,39,5,831.0,130.0
2,25,7,181.0,100.0
2,24,6,311.0,58.0
1,43,5,165.0,150.0
2,42,5,112.0,90.0
1,30,7,316.0,120.0
1,40,5,312.0,120.0
2,38,5,311.0,50.0
1,34,5,262.0,155.0
1,41,5,-1.0,140.0
2,37,5,411.0,35.0
1,39,7,262.0,148.0
1,30,6,512.0,80.0
1,42,5,316.0,125.0
1,57,5,714.0,-1.0
2,50,5,930.0,55.0
2,38,5,237.0,60.0
2,19,5,237.0,80.0
1,52,3,941.0,130.0
2,26,5,832.0,75.0
2,25,4,832.0,100.0
1,57,7,173.0,100.0
1,51,5,713.0,130.0
2,54,5,911.0,60.0
1,36,7,237.0,200.0
2,37,5,422.0,100.0
1,48,4,422.0,100.0
2,49,5,832.0,54.0
2,47,4,911.0,140.0
1,36,6,120.0,250.0
2,35,6,513.0,193.0
2,39,5,315.0,80.0
1,45,4,316.0,180.0
1,44,5,842.0,130.0
1,48,2,941.0,50.0
2,46,2,753.0,55.0
2,22,6,312.0,55.0
2,63,3,914.0,50.0
1,54,5,712.0,80.0
2,27,6,143.0,80.0
2,24,5,143.0,80.0
1,42,7,152.0,200.0
2,42,7,155.0,130.0
1,40,7,156.0,220.0
1,39,5,822.0,150.0
1,34,7,156.0,130.0
1,24,5,911.0,100.0
1,35,3,412.0,100.0
1,28,7,315.0,100.0
2,26,6,322.0,80.0
1,59,3,912.0,80.0
1,33,5,315.0,130.0
1,62,5,913.0,120.0
2,60,3,911.0,75.0
1,35,5,941.0,120.0
2,35,5,262.0,150.0
1,37,6,263.0,160.0
1,53,5,812.0,150.0
2,53,5,513.0,135.0
1,36,7,313.0,300.0
2,37,7,311.0,120.0
1,53,3,941.0,70.0
2,37,4,831.0,52.0
1,37,7,829.0,190.0
2,36,5,911.0,40.0
2,30,5,252.0,85.0
1,33,5,821.0,240.0
1,46,5,731.0,200.0
1,33,5,842.0,130.0
2,43,5,832.0,80.0
1,36,7,311.0,210.0
1,65,3,712.0,95.0
1,36,5,733.0,130.0
2,31,7,291.0,200.0
1,39,5,843.0,150.0
1,28,5,263.0,100.0
1,34,5,712.0,160.0
1,44,3,826.0,150.0
2,40,3,826.0,100.0
1,49,7,312.0,1000.0
1,28,5,825.0,100.0
2,20,5,832.0,80.0
1,64,3,912.0,60.0
1,41,5,831.0,130.0
2,37,7,315.0,68.0
1,44,5,826.0,110.0
2,35,4,513.0,100.0
1,46,5,930.0,100.0
2,45,5,930.0,80.0
2,44,5,911.0,50.0
1,18,5,422.0,8.0
1,45,5,412.0,100.0
2,36,5,422.0,100.0
1,32,5,843.0,140.0
1,36,5,826.0,200.0
1,44,5,842.0,130.0
2,45,5,421.0,85.0
1,48,5,311.0,130.0
2,43,4,513.0,80.0
2,26,6,311.0,80.0
2,25,5,512.0,75.0
2,23,7,315.0,80.0
1,38,5,712.0,100.0
1,34,3,754.0,80.0
2,65,3,920.0,60.0
1,62,5,816.0,90.0
1,31,6,233.0,141.0
1,63,2,920.0,70.0
2,54,3,722.0,56.0
2,23,5,237.0,90.0
2,21,6,316.0,86.0
1,30,7,316.0,100.0
1,28,7,316.0,130.0
1,40,7,152.0,270.0
1,47,4,913.0,100.0
2,41,3,714.0,150.0
1,39,4,741.0,70.0
1,41,8,315.0,70.0
1,58,7,315.0,250.0
2,25,7,292.0,150.0
2,56,3,911.0,100.0
2,30,5,512.0,60.0
2,20,7,422.0,80.0
2,46,4,752.0,90.0
1,25,5,721.0,50.0
2,21,5,143.0,75.0
1,41,4,911.0,100.0
1,44,3,713.0,200.0
2,44,3,512.0,100.0
1,23,7,512.0,90.0
1,67,5,714.0,50.0
2,41,3,422.0,95.0
1,39,8,315.0,230.0
1,33,5,312.0,200.0
2,37,7,153.0,200.0
1,31,6,120.0,250.0
2,27,6,182.0,90.0
2,29,6,315.0,100.0
2,28,7,315.0,130.0
1,30,5,316.0,150.0
1,44,7,156.0,250.0
1,34,7,184.0,140.0
1,41,7,262.0,200.0
2,27,7,153.0,140.0
1,43,6,131.0,200.0
2,38,5,321.0,72.0
1,69,7,912.0,65.0
2,45,4,829.0,60.0
1,20,5,262.0,90.0
1,18,5,913.0,100.0
2,44,4,826.0,60.0
2,24,5,313.0,100.0
2,20,5,143.0,100.0
1,37,5,733.0,100.0
2,35,5,252.0,70.0
1,34,6,816.0,140.0
1,31,5,753.0,80.0
1,37,5,262.0,130.0
1,37,5,741.0,150.0
1,38,3,941.0,120.0
2,62,3,930.0,15.0
1,40,5,733.0,90.0
2,36,5,826.0,100.0
1,34,5,316.0,142.0
2,28,5,512.0,40.0
1,57,7,712.0,72.0
2,22,5,512.0,80.0
1,55,5,712.0,170.0
2,40,5,412.0,100.0
1,34,5,843.0,170.0
2,32,5,521.0,50.0
1,48,3,714.0,160.0
1,41,7,152.0,200.0
2,31,7,152.0,150.0
1,37,6,316.0,170.0
1,43,7,316.0,220.0
2,34,7,152.0,140.0
1,39,9,151.0,400.0
2,49,3,751.0,60.0
1,36,7,316.0,280.0
1,34,7,252.0,200.0
2,33,5,262.0,60.0
1,34,5,913.0,90.0
2,27,4,930.0,15.0
2,48,5,315.0,120.0
1,42,3,914.0,150.0
1,42,5,311.0,200.0
2,37,5,252.0,200.0
2,39,5,513.0,250.0
1,38,7,262.0,250.0
1,38,7,313.0,145.0
1,22,5,930.0,49.0
1,20,5,930.0,59.0
1,30,5,-1.0,170.0
1,34,5,825.0,220.0
1,73,4,941.0,117.0
1,41,5,842.0,89.0
2,72,2,611.0,30.0
1,29,7,282.0,50.0
1,46,5,941.0,-1.0
1,53,5,980.0,235.0
1,28,8,733.0,145.0
1,61,4,912.0,79.0
1,33,5,842.0,178.0
2,29,5,315.0,109.0
1,45,7,312.0,210.0
2,40,6,153.0,244.0
1,42,7,311.0,170.0
1,38,6,732.0,183.0
1,36,7,23.0,260.0
1,32,6,314.0,128.0
1,50,4,912.0,146.0
2,57,3,513.0,30.0
1,36,5,831.0,157.0
1,38,7,262.0,150.0
2,56,5,832.0,15.0
2,29,3,753.0,84.0
2,64,3,611.0,30.0
1,34,5,511.0,90.0
2,27,7,-1.0,60.0
1,34,7,315.0,280.0
1,49,5,823.0,127.0
2,43,3,911.0,80.0
1,44,5,313.0,130.0
1,44,5,733.0,170.0
2,28,6,313.0,110.0
1,26,5,912.0,90.0
1,55,5,842.0,110.0
1,45,7,132.0,290.0
1,43,5,262.0,100.0
1,34,6,311.0,120.0
1,39,6,842.0,120.0
1,47,5,712.0,60.0
2,41,4,422.0,55.0
2,21,6,311.0,70.0
2,23,5,-1.0,110.0
2,40,5,-1.0,86.0
1,59,4,912.0,75.0
1,54,3,914.0,30.0
2,51,5,292.0,90.0
1,28,5,292.0,95.0
1,31,5,712.0,120.0
1,45,8,311.0,200.0
1,51,7,161.0,200.0
1,51,7,311.0,160.0
2,45,5,313.0,250.0
1,41,7,262.0,100.0
1,56,5,23.0,150.0
1,33,5,831.0,50.0
1,37,7,23.0,250.0
2,33,7,156.0,80.0
1,46,7,312.0,300.0
1,39,7,317.0,130.0
2,37,5,317.0,70.0
1,39,7,292.0,200.0
1,45,5,911.0,100.0
1,47,7,315.0,200.0
2,45,7,157.0,200.0
1,33,4,842.0,100.0
2,35,4,753.0,50.0
1,42,3,821.0,110.0
2,36,5,832.0,70.0
2,65,3,911.0,50.0
1,33,7,511.0,200.0
2,30,7,316.0,180.0
1,37,6,816.0,140.0
1,62,3,915.0,50.0
1,28,7,120.0,130.0
1,38,6,913.0,180.0
2,34,5,252.0,95.0
1,36,5,842.0,80.0
1,22,5,751.0,100.0
1,51,5,712.0,150.0
1,40,5,843.0,142.0
2,20,5,311.0,120.0
1,58,5,912.0,60.0
1,49,5,712.0,70.0
2,44,3,753.0,80.0
2,21,5,317.0,75.0
1,46,5,311.0,110.0
2,42,5,315.0,75.0
1,28,5,315.0,80.0
2,24,6,-1.0,80.0
1,32,5,913.0,125.0
1,44,4,930.0,110.0
2,40,4,828.0,110.0
1,40,6,832.0,130.0
2,46,3,232.0,55.0
1,23,5,829.0,100.0
1,35,5,832.0,200.0
1,41,5,941.0,120.0
2,44,5,821.0,53.0
1,43,8,173.0,250.0
1,32,6,183.0,200.0
2,45,5,823.0,75.0
2,47,3,826.0,60.0
1,37,5,421.0,300.0
1,44,5,721.0,120.0
2,40,5,911.0,70.0
1,46,4,842.0,120.0
1,34,6,311.0,120.0
2,27,5,271.0,100.0
1,36,7,441.0,210.0
2,57,4,513.0,30.0
1,30,5,-1.0,150.0
2,26,5,143.0,75.0
1,46,7,161.0,270.0
2,39,7,313.0,230.0
2,40,5,913.0,50.0
1,62,7,261.0,70.0
1,31,8,-1.0,130.0
2,27,5,432.0,80.0
1,53,9,151.0,400.0
1,34,7,120.0,180.0
1,32,7,263.0,150.0
2,20,6,182.0,80.0
1,39,5,183.0,120.0
1,34,6,311.0,170.0
1,57,5,842.0,90.0
1,42,5,316.0,300.0
2,42,6,317.0,300.0
1,49,7,313.0,300.0
2,27,7,153.0,130.0
1,33,8,23.0,210.0
1,40,4,843.0,140.0
2,38,4,721.0,30.0
1,37,7,312.0,270.0
1,37,7,712.0,100.0
2,36,5,512.0,39.0
1,50,5,842.0,180.0
2,49,5,832.0,60.0
2,24,6,315.0,100.0
2,23,5,512.0,100.0
1,39,4,-1.0,80.0
1,29,4,-1.0,100.0
2,22,6,315.0,75.0
1,33,4,842.0,100.0
1,32,4,165.0,180.0
2,60,3,911.0,80.0
2,48,5,315.0,80.0
2,49,2,829.0,90.0
1,37,5,821.0,190.0
2,34,5,156.0,80.0
1,40,5,941.0,100.0
1,37,5,832.0,90.0
1,40,6,733.0,180.0
1,58,2,941.0,100.0
2,29,5,-1.0,300.0
2,25,5,829.0,130.0
1,61,2,911.0,60.0
1,22,5,821.0,75.0
2,26,5,832.0,40.0
1,27,5,842.0,40.0
1,38,5,712.0,80.0
2,41,5,511.0,60.0
1,23,5,713.0,80.0
2,27,5,732.0,70.0
1,29,5,713.0,130.0
1,35,5,713.0,100.0
1,34,5,842.0,150.0
1,59,4,731.0,100.0
2,26,5,832.0,100.0
2,25,5,831.0,110.0
2,31,5,832.0,70.0
1,33,5,827.0,100.0
1,33,7,237.0,400.0
1,40,5,831.0,160.0
2,38,5,831.0,25.0
1,35,5,831.0,220.0
2,34,5,315.0,85.0
2,48,3,827.0,100.0
1,26,6,753.0,80.0
2,23,5,321.0,80.0
1,28,5,832.0,130.0
1,26,5,831.0,140.0
2,21,5,316.0,75.0
1,33,4,831.0,80.0
1,29,5,262.0,135.0
1,43,7,153.0,270.0
2,39,5,315.0,70.0
1,26,5,316.0,100.0
2,44,4,422.0,60.0
1,18,5,912.0,75.0
1,39,5,826.0,170.0
1,41,3,752.0,70.0
1,47,3,920.0,100.0
2,41,2,826.0,68.0
1,35,5,312.0,120.0
2,52,3,411.0,40.0
1,57,2,941.0,200.0
2,49,3,911.0,50.0
1,56,9,112.0,350.0
2,28,7,311.0,250.0
1,26,8,132.0,250.0
1,31,7,311.0,150.0
2,52,3,843.0,75.0
2,57,3,911.0,50.0
1,34,7,272.0,50.0
1,42,3,311.0,230.0
1,36,7,315.0,200.0
1,38,5,314.0,250.0
2,35,5,311.0,130.0
1,41,7,235.0,250.0
2,39,6,252.0,80.0
2,22,6,252.0,100.0
2,47,3,316.0,65.0
2,22,6,-1.0,85.0
2,20,5,512.0,75.0
1,29,5,315.0,100.0
2,70,2,920.0,40.0
2,22,5,-1.0,75.0
2,24,5,315.0,90.0
2,28,7,152.0,110.0
2,63,3,911.0,45.0
2,61,3,911.0,45.0
2,25,7,156.0,100.0
1,38,5,752.0,120.0
2,36,5,825.0,60.0
1,66,3,912.0,50.0
2,66,2,930.0,40.0
1,35,7,262.0,300.0
1,49,5,816.0,120.0
1,32,7,315.0,250.0
1,38,5,826.0,110.0
1,40,5,721.0,135.0
2,38,5,911.0,16.0
1,44,3,832.0,80.0
2,39,4,722.0,50.0
1,43,9,151.0,80.0
2,42,7,316.0,70.0
1,40,5,-1.0,75.0
1,61,4,941.0,90.0
2,21,7,512.0,45.0
1,64,3,941.0,50.0
1,60,3,711.0,87.0
1,31,7,315.0,210.0
1,34,7,141.0,170.0
1,48,5,13.0,180.0
1,43,5,828.0,150.0
1,40,5,913.0,120.0
1,54,6,153.0,200.0
1,51,3,842.0,60.0
2,26,7,153.0,80.0
2,54,3,415.0,70.0
2,24,6,511.0,100.0
2,21,5,311.0,60.0
2,23,5,315.0,100.0
1,49,5,313.0,250.0
1,41,8,262.0,200.0
2,39,7,311.0,280.0
1,29,7,312.0,200.0
1,22,6,915.0,50.0
1,28,5,831.0,110.0
1,49,3,842.0,130.0
2,46,4,911.0,60.0
1,25,6,-1.0,130.0
2,27,6,315.0,120.0
1,42,5,733.0,120.0
1,40,5,132.0,140.0
1,40,5,911.0,123.0
1,38,5,831.0,161.0
1,34,8,173.0,133.0
2,34,8,156.0,55.0
1,36,4,444.0,123.0
2,25,5,512.0,65.0
1,54,5,713.0,85.0
2,24,7,314.0,125.0
2,19,5,156.0,57.0
1,40,5,441.0,160.0
2,37,5,915.0,65.0
1,34,5,-1.0,100.0
1,53,4,311.0,270.0
1,28,7,120.0,190.0
1,35,6,513.0,85.0
2,23,6,315.0,100.0
2,21,5,832.0,130.0
1,36,5,311.0,100.0
2,22,5,826.0,125.0
2,25,7,156.0,95.0
1,46,7,821.0,170.0
1,37,5,236.0,145.0
2,25,7,112.0,120.0
2,23,6,242.0,110.0
1,18,5,120.0,120.0
2,46,3,911.0,70.0
1,57,2,941.0,140.0
1,29,5,262.0,100.0
1,26,6,120.0,100.0
1,26,7,-1.0,200.0
1,40,5,712.0,160.0
2,52,5,911.0,70.0
2,19,7,252.0,50.0
2,58,5,513.0,20.0
2,27,7,530.0,150.0
1,30,8,120.0,160.0
1,29,5,421.0,140.0
1,39,7,731.0,223.0
1,54,4,712.0,150.0
1,49,4,713.0,120.0
1,26,9,232.0,140.0
1,32,7,252.0,100.0
2,30,7,156.0,180.0
1,57,7,152.0,260.0
1,32,7,441.0,150.0
2,40,7,143.0,120.0
1,40,7,316.0,416.0
2,51,3,411.0,50.0
2,27,7,-1.0,110.0
1,32,7,237.0,170.0
1,34,5,842.0,165.0
1,54,5,942.0,50.0
1,35,5,815.0,195.0
2,44,4,421.0,80.0
2,21,5,315.0,60.0
2,17,5,826.0,32.0
1,49,5,713.0,70.0
1,30,7,823.0,155.0
1,51,3,914.0,150.0
2,58,2,911.0,40.0
1,36,5,733.0,170.0
1,47,5,832.0,200.0
1,46,7,152.0,250.0
2,47,5,411.0,40.0
1,42,5,930.0,230.0
1,53,5,912.0,100.0
2,23,7,315.0,160.0
1,56,5,23.0,140.0
1,39,5,842.0,175.0
2,28,6,252.0,50.0
1,30,5,829.0,208.0
2,27,5,512.0,70.0
1,37,7,832.0,240.0
1,33,5,733.0,230.0
1,41,5,816.0,100.0
1,43,4,712.0,120.0
2,23,6,311.0,140.0
2,21,6,311.0,100.0
1,34,5,823.0,120.0
2,30,5,832.0,60.0
1,48,4,713.0,75.0
1,60,7,23.0,270.0
1,27,8,-1.0,220.0
1,37,6,262.0,150.0
1,52,4,842.0,125.0
1,69,2,941.0,20.0
1,27,5,331.0,180.0
2,27,5,513.0,250.0
1,47,4,842.0,120.0
2,44,4,513.0,50.0
2,21,6,315.0,70.0
1,41,5,913.0,100.0
2,41,5,512.0,60.0
1,37,5,315.0,165.0
2,21,6,311.0,50.0
1,51,5,292.0,280.0
2,23,7,252.0,25.0
2,28,5,313.0,110.0
2,22,5,315.0,62.0
1,55,5,313.0,270.0
2,26,7,153.0,128.0
