p090101,p090107,p090110,p090350,p091642
1,43,5,721.0,250.0
1,36,9,151.0,294.0
2,35,7,242.0,200.0
2,32,7,263.0,160.0
1,33,7,733.0,220.0
1,38,6,262.0,100.0
1,45,7,161.0,400.0
2,39,5,832.0,85.0
2,57,4,711.0,150.0
2,34,5,315.0,150.0
1,33,5,842.0,200.0
1,44,7,292.0,200.0
1,48,5,912.0,100.0
2,41,5,411.0,50.0
1,50,7,120.0,430.0
2,49,4,421.0,100.0
1,23,7,911.0,24.0
1,30,6,315.0,300.0
2,55,3,911.0,80.0
1,41,5,316.0,350.0
1,41,7,311.0,300.0
1,37,7,131.0,240.0
1,55,5,262.0,250.0
2,51,5,911.0,70.0
2,27,7,263.0,150.0
1,26,6,825.0,150.0
2,70,2,911.0,20.0
1,55,5,821.0,230.0
1,25,7,316.0,110.0
1,34,8,312.0,235.0
2,29,7,143.0,190.0
1,36,7,234.0,230.0
1,43,5,941.0,140.0
1,30,5,311.0,140.0
1,43,5,721.0,360.0
2,42,5,842.0,120.0
2,28,6,315.0,120.0
2,44,5,512.0,100.0
2,33,5,315.0,80.0
1,56,7,316.0,250.0
2,55,5,321.0,150.0
1,30,7,262.0,200.0
1,73,3,713.0,40.0
1,56,3,941.0,30.0
1,52,3,630.0,130.0
1,36,5,821.0,170.0
2,29,5,511.0,120.0
2,27,6,521.0,100.0
1,58,5,831.0,135.0
2,30,7,311.0,150.0
1,28,7,826.0,120.0
2,58,3,421.0,36.0
1,54,5,713.0,200.0
2,27,7,182.0,190.0
2,26,7,132.0,180.0
1,51,4,733.0,220.0
2,26,7,322.0,130.0
1,55,5,23.0,400.0
2,42,6,144.0,160.0
2,56,3,930.0,30.0
1,34,5,842.0,130.0
1,33,5,842.0,150.0
2,29,5,281.0,100.0
1,46,5,941.0,50.0
1,47,4,821.0,160.0
2,46,5,913.0,70.0
1,38,5,733.0,150.0
1,32,5,731.0,130.0
1,51,5,731.0,250.0
2,21,6,317.0,70.0
1,58,5,316.0,190.0
1,40,7,313.0,220.0
1,34,7,441.0,270.0
2,45,4,753.0,70.0
2,25,7,314.0,100.0
1,22,5,713.0,150.0
2,68,3,941.0,30.0
2,47,4,422.0,120.0
1,35,7,316.0,210.0
1,35,7,315.0,330.0
2,72,2,915.0,60.0
2,32,6,422.0,130.0
1,64,3,712.0,80.0
1,35,5,821.0,160.0
1,35,5,415.0,150.0
1,50,4,713.0,70.0
2,49,4,754.0,120.0
1,37,5,731.0,150.0
1,34,5,731.0,110.0
1,49,4,911.0,100.0
1,46,4,754.0,40.0
2,46,3,422.0,100.0
1,50,4,942.0,120.0
1,35,6,232.0,163.0
1,38,6,731.0,147.0
1,47,5,753.0,230.0
2,41,5,422.0,104.0
1,57,4,721.0,200.0
1,27,7,183.0,150.0
1,33,7,816.0,200.0
1,52,4,712.0,80.0
1,26,6,713.0,180.0
2,55,4,753.0,60.0
2,33,5,315.0,70.0
2,27,7,132.0,130.0
2,29,5,315.0,100.0
2,27,6,322.0,130.0
2,38,5,422.0,80.0
1,38,5,316.0,150.0
1,45,5,262.0,160.0
2,37,5,315.0,90.0
2,49,4,911.0,160.0
1,27,5,316.0,165.0
1,56,5,316.0,483.0
2,24,7,156.0,100.0
1,54,4,722.0,180.0
1,47,5,842.0,150.0
1,34,4,941.0,54.0
1,49,4,721.0,150.0
1,48,4,753.0,120.0
1,55,4,941.0,120.0
1,24,5,915.0,90.0
1,70,9,151.0,100.0
2,29,8,153.0,200.0
1,31,7,120.0,230.0
2,26,7,153.0,230.0
1,32,6,311.0,220.0
1,38,7,842.0,130.0
2,38,5,315.0,97.0
1,51,3,712.0,100.0
2,49,3,753.0,60.0
1,28,5,316.0,140.0
1,27,7,311.0,235.0
1,34,7,311.0,170.0
1,32,7,312.0,180.0
1,33,7,311.0,300.0
1,56,8,152.0,475.0
1,29,7,237.0,200.0
2,27,7,315.0,170.0
1,26,6,915.0,128.0
2,22,7,252.0,150.0
1,30,7,316.0,200.0
1,28,7,315.0,310.0
1,31,7,512.0,150.0
1,34,7,316.0,220.0
1,52,5,316.0,240.0
2,24,7,323.0,120.0
2,26,7,120.0,150.0
1,35,5,829.0,147.0
1,33,6,831.0,195.0
1,52,4,842.0,190.0
1,46,6,316.0,240.0
1,50,7,314.0,150.0
1,51,5,712.0,60.0
1,23,6,415.0,80.0
1,56,4,821.0,140.0
2,52,4,911.0,80.0
1,29,7,512.0,170.0
1,67,5,315.0,150.0
2,27,7,322.0,100.0
2,58,3,911.0,45.0
2,31,5,315.0,220.0
1,29,7,311.0,150.0
1,27,6,752.0,120.0
1,45,4,842.0,150.0
1,38,5,842.0,190.0
2,32,7,744.0,300.0
1,35,7,441.0,250.0
1,45,3,812.0,150.0
2,45,3,421.0,100.0
1,22,5,831.0,90.0
2,25,5,322.0,80.0
2,23,6,415.0,40.0
1,46,3,821.0,20.0
2,51,3,914.0,35.0
1,23,5,911.0,40.0
1,54,3,713.0,30.0
1,23,5,930.0,130.0
1,44,5,843.0,220.0
2,52,3,930.0,70.0
1,25,5,829.0,185.0
1,36,6,832.0,141.0
1,48,5,823.0,280.0
2,42,4,753.0,70.0
1,47,3,713.0,120.0
2,42,3,713.0,50.0
2,22,6,241.0,90.0
2,53,3,421.0,70.0
2,26,6,412.0,80.0
1,41,5,731.0,150.0
1,46,7,313.0,200.0
2,42,6,421.0,70.0
2,37,5,422.0,80.0
1,37,7,322.0,320.0
2,51,3,911.0,148.0
1,24,6,913.0,138.0
1,54,5,822.0,150.0
1,26,7,132.0,300.0
2,21,6,292.0,100.0
1,49,6,262.0,300.0
1,39,4,731.0,150.0
1,32,8,132.0,300.0
1,28,7,156.0,150.0
1,56,4,942.0,130.0
2,56,3,823.0,90.0
1,58,4,311.0,150.0
2,52,3,826.0,70.0
2,26,5,412.0,160.0
2,28,5,421.0,97.0
1,51,5,713.0,240.0
2,23,5,317.0,100.0
2,19,5,412.0,70.0
1,32,6,821.0,239.0
1,48,5,311.0,150.0
2,46,5,530.0,80.0
2,20,5,315.0,90.0
1,61,4,912.0,74.0
1,36,5,262.0,270.0
2,36,5,911.0,84.0
1,34,4,842.0,150.0
1,45,9,311.0,330.0
2,39,7,312.0,260.0
2,44,5,512.0,90.0
2,33,7,322.0,250.0
1,47,3,733.0,275.0
2,43,4,422.0,100.0
2,46,4,930.0,100.0
1,34,6,262.0,60.0
1,32,6,262.0,60.0
2,51,4,911.0,60.0
2,23,7,251.0,110.0
2,51,3,930.0,90.0
2,30,6,252.0,50.0
1,25,6,721.0,110.0
1,36,5,829.0,280.0
2,48,4,812.0,130.0
1,37,5,713.0,197.0
1,24,6,842.0,100.0
1,58,4,713.0,50.0
1,29,6,713.0,115.0
1,58,3,941.0,55.0
1,45,4,842.0,90.0
1,62,4,731.0,150.0
1,30,6,821.0,145.0
2,58,4,421.0,80.0
1,29,6,941.0,60.0
1,37,4,741.0,60.0
2,27,7,316.0,98.0
2,25,7,311.0,98.0
1,26,7,165.0,215.0
2,59,5,521.0,243.0
2,33,7,521.0,243.0
1,65,7,912.0,77.0
1,28,7,131.0,176.0
1,39,5,751.0,200.0
2,35,5,521.0,119.0
2,28,7,316.0,150.0
2,27,7,312.0,110.0
1,55,7,157.0,400.0
2,47,8,153.0,320.0
2,30,7,262.0,300.0
2,27,7,313.0,150.0
1,51,8,816.0,682.0
2,23,7,314.0,120.0
1,54,5,161.0,400.0
1,26,6,314.0,150.0
1,48,4,721.0,110.0
1,50,4,821.0,200.0
1,35,4,842.0,100.0
2,34,5,315.0,120.0
1,31,5,721.0,170.0
1,63,4,912.0,70.0
1,30,7,131.0,220.0
2,27,6,315.0,120.0
1,52,4,821.0,200.0
2,23,7,317.0,100.0
1,32,8,272.0,100.0
1,44,5,721.0,343.0
1,32,4,732.0,140.0
1,41,5,422.0,320.0
2,37,5,521.0,100.0
1,42,7,941.0,150.0
2,38,5,911.0,13.0
1,42,4,714.0,175.0
2,39,4,421.0,70.0
2,46,4,421.0,100.0
1,46,5,914.0,400.0
1,61,4,843.0,60.0
1,34,6,415.0,80.0
2,32,6,271.0,80.0
2,47,4,751.0,50.0
1,42,5,942.0,130.0
2,42,5,911.0,40.0
1,51,4,941.0,150.0
2,50,3,421.0,40.0
2,25,7,145.0,100.0
1,23,5,721.0,100.0
1,35,4,751.0,150.0
1,44,4,713.0,100.0
2,42,5,512.0,70.0
1,52,4,842.0,300.0
1,25,7,831.0,300.0
1,23,7,913.0,70.0
1,51,4,712.0,80.0
2,21,6,412.0,70.0
2,55,3,930.0,25.0
1,25,6,316.0,160.0
1,34,6,132.0,417.0
1,56,5,712.0,150.0
2,31,8,120.0,150.0
2,28,6,412.0,100.0
2,25,6,911.0,80.0
1,25,6,733.0,50.0
2,35,7,154.0,160.0
1,56,5,911.0,130.0
2,53,3,915.0,24.0
1,43,5,842.0,200.0
1,49,5,941.0,36.0
1,46,3,842.0,160.0
1,34,5,721.0,150.0
2,46,7,826.0,80.0
1,23,5,721.0,140.0
1,21,5,415.0,100.0
2,47,3,821.0,100.0
1,23,6,733.0,100.0
1,21,5,512.0,100.0
2,24,7,431.0,167.0
1,52,5,712.0,150.0
2,50,5,911.0,50.0
1,30,8,315.0,320.0
1,28,6,713.0,180.0
1,48,5,812.0,180.0
2,41,5,422.0,36.0
2,25,7,753.0,80.0
2,54,5,313.0,250.0
1,29,8,132.0,230.0
2,26,7,315.0,115.0
2,40,5,930.0,80.0
1,37,6,713.0,175.0
1,37,5,712.0,150.0
2,21,7,911.0,30.0
2,27,6,321.0,117.0
2,25,6,315.0,83.0
2,61,3,832.0,78.0
1,53,4,832.0,195.0
2,44,4,832.0,90.0
1,19,6,942.0,58.0
1,58,4,812.0,230.0
1,28,6,311.0,217.0
2,25,7,154.0,120.0
2,47,4,422.0,70.0
1,44,5,712.0,170.0
2,21,6,512.0,100.0
1,44,5,712.0,180.0
2,44,5,753.0,80.0
1,46,3,843.0,160.0
2,21,5,220.0,162.0
1,30,7,262.0,180.0
2,27,6,512.0,130.0
1,33,7,293.0,160.0
1,44,8,23.0,500.0
2,40,7,313.0,300.0
1,42,7,132.0,250.0
2,38,6,143.0,320.0
1,49,7,733.0,416.0
1,42,7,262.0,373.0
1,49,8,156.0,420.0
1,36,8,131.0,460.0
2,20,7,422.0,80.0
2,74,3,930.0,50.0
1,50,5,842.0,200.0
2,47,4,911.0,78.0
2,25,5,829.0,150.0
2,26,6,156.0,91.0
1,24,7,321.0,74.0
2,49,7,152.0,430.0
2,24,7,317.0,96.0
2,19,5,512.0,38.0
1,69,8,151.0,200.0
1,29,7,182.0,180.0
1,45,8,315.0,275.0
1,43,8,156.0,287.0
1,56,4,842.0,156.0
2,50,4,911.0,330.0
2,24,7,315.0,115.0
1,34,7,311.0,100.0
2,27,8,145.0,105.0
2,46,4,911.0,40.0
1,59,5,914.0,263.0
2,53,5,911.0,78.0
1,29,7,311.0,154.0
1,43,4,913.0,130.0
1,24,6,733.0,118.0
2,27,7,313.0,150.0
1,25,5,812.0,130.0
1,32,4,412.0,130.0
1,42,5,941.0,100.0
1,39,5,823.0,105.0
1,50,5,721.0,96.0
2,47,5,826.0,148.0
1,58,4,713.0,143.0
2,52,3,754.0,81.0
2,39,5,321.0,115.0
1,51,4,316.0,120.0
2,23,6,234.0,130.0
2,27,5,241.0,96.0
1,24,5,714.0,124.0
1,34,4,930.0,75.0
2,34,3,753.0,70.0
1,41,5,721.0,100.0
2,40,5,753.0,40.0
1,48,4,941.0,120.0
1,42,7,152.0,280.0
1,53,5,842.0,200.0
2,45,5,143.0,110.0
1,52,5,316.0,220.0
2,23,6,315.0,85.0
1,34,5,826.0,119.0
1,37,5,237.0,145.0
1,34,5,713.0,230.0
1,34,7,313.0,160.0
1,60,7,912.0,120.0
2,51,5,521.0,100.0
2,20,7,252.0,40.0
2,41,5,313.0,300.0
1,42,7,443.0,240.0
2,38,5,318.0,75.0
1,41,7,313.0,250.0
2,39,7,262.0,40.0
1,43,7,111.0,350.0
1,41,7,313.0,410.0
2,41,6,143.0,115.0
2,43,5,321.0,112.0
1,54,3,712.0,80.0
1,23,5,321.0,96.0
1,52,4,941.0,80.0
1,33,6,133.0,179.0
1,30,6,731.0,148.0
1,35,5,262.0,174.0
1,31,7,120.0,250.0
1,28,7,132.0,-1.0
1,36,5,731.0,120.0
1,59,3,912.0,73.0
1,29,5,733.0,120.0
1,39,7,131.0,220.0
1,27,7,220.0,200.0
1,30,7,829.0,150.0
2,30,7,172.0,170.0
1,28,7,292.0,86.0
1,50,5,821.0,233.0
2,48,4,753.0,80.0
1,49,5,842.0,70.0
2,44,4,530.0,60.0
1,30,5,316.0,80.0
2,39,7,152.0,300.0
1,62,4,912.0,70.0
1,34,7,316.0,350.0
1,57,5,912.0,70.0
1,59,7,311.0,70.0
2,30,7,252.0,300.0
1,29,7,323.0,170.0
1,58,3,713.0,150.0
2,29,6,271.0,75.0
2,30,5,826.0,113.0
2,27,5,826.0,109.0
1,24,5,733.0,100.0
2,31,7,316.0,125.0
1,38,5,942.0,170.0
2,36,5,821.0,100.0
1,32,5,842.0,100.0
1,59,4,712.0,98.0
1,33,6,441.0,240.0
1,28,6,821.0,97.0
2,47,4,826.0,130.0
1,27,6,311.0,180.0
2,26,6,826.0,130.0
1,54,5,731.0,250.0
1,25,6,731.0,120.0
2,32,5,512.0,120.0
1,47,4,842.0,147.0
2,28,6,512.0,95.0
1,25,6,120.0,80.0
1,38,7,314.0,400.0
1,52,4,930.0,100.0
1,31,6,131.0,150.0
2,43,6,412.0,150.0
2,34,6,315.0,150.0
1,58,4,914.0,200.0
2,56,3,411.0,80.0
2,28,5,220.0,110.0
1,30,8,173.0,90.0
1,53,5,733.0,200.0
1,44,5,941.0,60.0
2,43,4,512.0,52.0
2,34,7,314.0,100.0
1,55,7,237.0,198.0
2,52,6,153.0,297.0
1,27,7,152.0,248.0
1,37,7,733.0,149.0
2,37,5,23.0,159.0
1,47,5,941.0,70.0
1,22,7,422.0,80.0
1,56,4,842.0,100.0
2,28,5,412.0,120.0
2,26,6,311.0,120.0
2,56,3,721.0,74.0
1,31,7,131.0,158.0
1,58,3,930.0,120.0
1,28,6,232.0,120.0
1,26,6,821.0,100.0
2,41,5,915.0,59.0
1,32,6,831.0,175.0
1,47,6,812.0,280.0
1,45,7,132.0,150.0
1,35,7,321.0,250.0
1,47,3,941.0,140.0
1,33,5,821.0,230.0
1,27,5,821.0,160.0
2,47,4,829.0,108.0
2,24,7,315.0,107.0
2,22,6,242.0,140.0
1,31,6,321.0,250.0
1,42,5,721.0,150.0
1,44,5,826.0,165.0
2,51,3,421.0,65.0
2,24,6,421.0,70.0
1,55,5,843.0,110.0
2,28,7,182.0,120.0
1,36,7,272.0,200.0
1,39,4,831.0,200.0
1,44,5,291.0,200.0
2,41,4,826.0,70.0
2,47,5,911.0,74.0
1,38,4,312.0,130.0
2,39,5,930.0,50.0
1,59,4,712.0,80.0
1,31,7,422.0,160.0
1,70,5,913.0,30.0
1,35,6,231.0,230.0
2,28,5,315.0,89.0
2,43,5,315.0,100.0
1,46,6,511.0,150.0
2,35,7,152.0,210.0
1,47,6,511.0,220.0
2,55,5,262.0,50.0
2,46,4,911.0,70.0
1,65,3,829.0,70.0
1,36,5,821.0,147.0
1,41,7,271.0,160.0
1,50,5,842.0,70.0
1,32,6,421.0,150.0
1,30,6,511.0,170.0
2,66,3,911.0,40.0
2,33,7,252.0,100.0
2,29,5,315.0,80.0
1,31,5,913.0,100.0
1,45,4,721.0,180.0
2,45,4,915.0,60.0
1,36,7,312.0,700.0
1,41,5,744.0,150.0
1,26,5,913.0,100.0
1,36,6,311.0,247.0
1,63,6,826.0,150.0
2,36,7,143.0,200.0
2,34,7,152.0,220.0
1,26,7,316.0,160.0
1,56,5,313.0,248.0
2,29,8,141.0,248.0
1,48,5,23.0,250.0
2,47,5,322.0,120.0
1,47,4,842.0,140.0
2,49,3,911.0,70.0
1,51,4,941.0,100.0
1,33,6,235.0,160.0
2,35,5,315.0,297.0
1,31,5,842.0,59.0
1,29,6,314.0,129.0
1,43,7,231.0,170.0
2,32,5,826.0,140.0
1,55,4,712.0,180.0
2,25,7,152.0,220.0
1,37,5,941.0,150.0
1,24,6,316.0,250.0
1,36,7,733.0,700.0
1,43,5,316.0,192.0
2,45,5,911.0,90.0
1,32,8,131.0,190.0
1,30,7,316.0,140.0
1,51,4,733.0,200.0
2,22,6,154.0,98.0
2,44,5,422.0,150.0
1,48,4,842.0,120.0
2,46,4,753.0,100.0
2,23,6,235.0,90.0
2,46,6,311.0,80.0
1,44,5,721.0,145.0
1,49,7,23.0,250.0
1,45,7,311.0,200.0
2,40,7,154.0,285.0
1,31,5,262.0,147.0
1,67,4,816.0,82.0
1,45,5,23.0,280.0
1,41,5,712.0,160.0
1,67,4,912.0,64.0
1,57,5,843.0,220.0
1,28,5,812.0,100.0
1,35,5,811.0,200.0
1,34,6,316.0,200.0
2,64,2,914.0,30.0
1,34,4,713.0,100.0
2,22,6,237.0,100.0
1,33,7,262.0,270.0
1,43,7,23.0,600.0
2,40,7,143.0,210.0
1,34,5,731.0,130.0
2,25,6,317.0,85.0
1,60,4,941.0,100.0
2,51,4,911.0,90.0
2,27,5,311.0,69.0
2,25,8,144.0,129.0
1,32,5,731.0,170.0
2,27,5,321.0,120.0
2,57,3,911.0,48.0
1,34,6,262.0,150.0
1,47,7,712.0,160.0
2,48,6,411.0,75.0
1,81,3,941.0,21.0
1,62,5,912.0,73.0
2,59,3,753.0,70.0
1,35,7,721.0,200.0
1,39,5,732.0,197.0
2,33,7,322.0,150.0
2,47,3,422.0,78.0
2,21,5,930.0,200.0
1,48,6,314.0,400.0
1,47,6,315.0,300.0
1,54,7,152.0,460.0
2,55,5,422.0,300.0
1,48,5,733.0,140.0
2,50,3,829.0,80.0
1,26,6,832.0,120.0
2,24,5,412.0,40.0
2,50,3,753.0,100.0
2,27,6,242.0,130.0
1,49,4,821.0,130.0
2,37,5,733.0,60.0
2,26,7,317.0,90.0
1,50,6,831.0,150.0
1,53,5,131.0,164.0
2,52,5,421.0,59.0
1,30,7,315.0,206.0
1,46,7,164.0,200.0
1,40,4,821.0,149.0
1,49,5,731.0,200.0
1,23,6,713.0,170.0
1,38,5,713.0,200.0
1,48,3,914.0,60.0
2,43,3,911.0,80.0
2,47,4,826.0,92.0
1,24,6,831.0,119.0
1,30,5,512.0,100.0
1,30,5,911.0,150.0
2,51,3,911.0,53.0
1,27,6,712.0,150.0
1,40,4,941.0,80.0
1,54,4,721.0,150.0
2,46,3,411.0,70.0
1,26,5,751.0,130.0
1,38,5,732.0,150.0
1,34,5,843.0,140.0
1,33,5,831.0,120.0
1,23,6,832.0,100.0
1,28,5,913.0,100.0
1,34,7,312.0,420.0
2,61,5,911.0,70.0
1,31,7,183.0,0.0
1,50,4,829.0,200.0
1,40,5,843.0,160.0
1,32,6,311.0,175.0
2,38,5,271.0,70.0
2,32,5,512.0,110.0
1,33,5,311.0,180.0
1,49,5,293.0,200.0
2,47,5,832.0,100.0
1,49,5,713.0,60.0
2,59,3,421.0,60.0
2,34,5,512.0,100.0
1,32,5,823.0,100.0
2,30,5,530.0,100.0
1,51,5,712.0,50.0
1,35,5,512.0,150.0
2,32,7,154.0,150.0
1,43,7,733.0,150.0
2,37,7,714.0,40.0
1,36,7,314.0,330.0
2,47,5,511.0,200.0
1,63,5,913.0,100.0
1,40,6,832.0,80.0
2,40,5,421.0,70.0
2,38,7,153.0,300.0
1,37,8,313.0,280.0
2,35,7,313.0,280.0
2,31,6,311.0,110.0
1,56,7,732.0,380.0
2,50,5,311.0,250.0
1,48,4,842.0,200.0
2,28,5,241.0,110.0
1,24,5,511.0,165.0
2,33,7,152.0,250.0
1,30,7,156.0,180.0
1,55,5,912.0,130.0
2,53,4,421.0,70.0
1,31,6,312.0,250.0
1,44,4,831.0,180.0
2,37,5,832.0,70.0
1,52,4,316.0,320.0
2,23,5,241.0,100.0
1,45,5,941.0,200.0
2,54,4,512.0,100.0
1,57,5,912.0,100.0
1,53,6,842.0,100.0
2,26,5,832.0,160.0
2,24,5,315.0,140.0
1,44,6,842.0,120.0
1,52,4,713.0,200.0
2,25,5,315.0,100.0
1,40,6,843.0,200.0
2,43,6,512.0,170.0
1,23,7,832.0,70.0
2,30,6,311.0,120.0
2,55,5,241.0,185.0
1,33,5,511.0,200.0
2,28,7,317.0,100.0
1,50,6,131.0,260.0
2,23,7,321.0,250.0
1,36,5,316.0,220.0
1,38,6,132.0,350.0
2,47,5,911.0,40.0
1,55,4,236.0,250.0
2,55,3,826.0,150.0
1,30,6,444.0,164.0
1,63,5,842.0,90.0
1,27,7,312.0,180.0
1,29,6,712.0,160.0
1,37,5,831.0,130.0
2,38,5,421.0,100.0
1,36,5,314.0,350.0
1,35,5,829.0,180.0
1,51,6,941.0,140.0
2,46,4,823.0,120.0
1,36,7,842.0,80.0
1,28,7,156.0,180.0
2,55,3,314.0,40.0
1,34,5,120.0,270.0
1,31,5,843.0,100.0
1,30,7,733.0,200.0
1,29,6,323.0,150.0
2,45,5,292.0,185.0
1,44,7,152.0,300.0
1,44,7,411.0,150.0
2,40,6,271.0,160.0
1,38,6,220.0,300.0
2,31,5,742.0,130.0
1,34,6,832.0,216.0
2,27,5,315.0,70.0
1,38,5,913.0,200.0
2,33,5,512.0,-1.0
2,44,3,911.0,100.0
1,24,6,316.0,100.0
2,22,6,154.0,80.0
1,41,4,512.0,160.0
2,34,5,315.0,160.0
1,53,3,912.0,100.0
2,46,3,753.0,100.0
2,28,7,293.0,130.0
2,42,5,832.0,100.0
1,51,5,712.0,180.0
2,47,5,422.0,60.0
2,26,5,411.0,120.0
1,29,6,733.0,115.0
1,27,6,511.0,170.0
1,55,4,911.0,100.0
2,20,5,930.0,100.0
1,47,3,742.0,135.0
2,44,4,422.0,60.0
2,22,5,412.0,90.0
1,54,4,316.0,200.0
2,54,4,513.0,100.0
1,26,7,733.0,160.0
1,42,4,721.0,200.0
2,73,3,920.0,10.0
1,29,5,829.0,110.0
1,26,6,829.0,145.0
2,72,2,920.0,24.0
1,41,6,721.0,150.0
2,35,5,722.0,100.0
2,39,5,411.0,50.0
1,38,5,842.0,120.0
2,35,5,829.0,90.0
1,44,5,712.0,74.0
1,48,4,912.0,108.0
1,26,6,733.0,175.0
2,24,6,143.0,138.0
1,45,7,316.0,160.0
2,27,6,156.0,130.0
2,19,7,422.0,60.0
1,36,6,731.0,130.0
2,39,5,930.0,83.0
1,39,5,842.0,190.0
2,36,4,833.0,100.0
2,54,5,831.0,90.0
2,25,5,317.0,30.0
1,78,3,912.0,70.0
1,56,4,941.0,100.0
2,22,7,823.0,125.0
1,32,6,816.0,160.0
1,30,7,315.0,70.0
1,31,8,311.0,85.0
1,43,5,942.0,120.0
2,39,5,911.0,130.0
1,67,5,912.0,93.0
1,32,7,262.0,250.0
1,29,5,316.0,150.0
1,30,7,120.0,200.0
1,45,5,262.0,250.0
2,43,5,321.0,70.0
1,31,7,312.0,250.0
2,28,7,316.0,130.0
2,25,6,143.0,150.0
2,36,5,315.0,130.0
1,35,5,812.0,200.0
1,46,5,842.0,200.0
1,50,3,741.0,250.0
1,55,7,316.0,230.0
2,54,7,832.0,85.0
1,50,3,941.0,150.0
2,46,3,421.0,-1.0
2,46,4,741.0,90.0
2,61,3,714.0,120.0
1,28,6,713.0,-1.0
1,31,7,237.0,200.0
1,36,6,323.0,250.0
2,30,7,251.0,246.0
1,32,7,316.0,360.0
1,47,5,712.0,120.0
2,48,5,911.0,55.0
1,35,5,262.0,175.0
1,42,4,262.0,50.0
2,45,4,314.0,50.0
2,39,4,832.0,50.0
1,55,5,441.0,350.0
2,28,7,441.0,120.0
2,26,6,314.0,190.0
1,57,5,131.0,310.0
1,31,5,183.0,200.0
2,24,6,271.0,100.0
2,23,6,312.0,160.0
2,21,6,316.0,95.0
2,32,7,143.0,200.0
2,55,4,833.0,75.0
1,40,5,415.0,150.0
1,36,5,843.0,220.0
1,60,5,821.0,120.0
1,26,6,821.0,160.0
1,29,5,832.0,110.0
1,31,7,315.0,250.0
1,28,5,312.0,150.0
1,65,5,912.0,80.0
1,34,5,825.0,200.0
1,43,5,831.0,200.0
2,29,5,311.0,230.0
1,43,5,842.0,150.0
1,35,5,311.0,180.0
1,50,5,831.0,210.0
2,23,6,132.0,100.0
1,36,5,731.0,170.0
1,34,7,220.0,140.0
1,50,7,132.0,300.0
2,47,3,832.0,40.0
2,51,4,713.0,100.0
1,38,5,511.0,230.0
2,35,5,832.0,30.0
1,53,7,315.0,400.0
1,58,4,842.0,67.0
2,53,4,421.0,85.0
2,28,6,314.0,130.0
2,25,5,318.0,120.0
1,21,6,512.0,70.0
1,45,4,714.0,110.0
2,42,4,421.0,50.0
1,23,5,512.0,85.0
2,49,5,823.0,120.0
2,25,7,156.0,120.0
1,23,6,132.0,96.0
1,36,9,314.0,250.0
1,48,6,161.0,250.0
1,42,5,821.0,140.0
2,42,5,421.0,120.0
1,49,5,23.0,150.0
1,54,5,733.0,120.0
1,60,5,912.0,70.0
1,32,8,120.0,195.0
1,46,5,262.0,200.0
2,44,5,237.0,100.0
1,27,6,513.0,150.0
2,53,3,911.0,89.0
2,25,5,431.0,120.0
1,56,5,316.0,240.0
1,51,3,843.0,165.0
2,48,5,753.0,80.0
1,47,6,313.0,300.0
2,41,5,313.0,200.0
1,35,5,812.0,150.0
2,37,5,237.0,125.0
2,46,5,421.0,120.0
1,36,5,733.0,170.0
1,55,5,135.0,160.0
2,22,6,143.0,100.0
1,51,5,842.0,130.0
2,47,4,832.0,75.0
1,27,5,512.0,105.0
1,52,3,712.0,200.0
2,27,6,315.0,140.0
1,25,5,825.0,130.0
2,39,5,316.0,120.0
1,30,7,262.0,250.0
2,23,7,252.0,100.0
2,51,4,751.0,90.0
1,20,5,832.0,80.0
2,50,3,911.0,60.0
2,41,3,827.0,80.0
2,21,6,316.0,100.0
1,36,5,831.0,420.0
2,38,9,141.0,450.0
1,40,6,165.0,100.0
2,45,9,157.0,65.0
1,50,5,441.0,370.0
1,57,3,941.0,135.0
2,57,3,911.0,67.0
1,33,8,155.0,280.0
1,57,6,153.0,400.0
2,58,6,153.0,300.0
2,28,7,142.0,240.0
1,60,4,912.0,85.0
2,55,3,911.0,60.0
1,31,7,314.0,220.0
1,27,6,311.0,150.0
1,40,5,911.0,75.0
1,34,7,311.0,304.0
1,41,5,753.0,170.0
2,40,5,421.0,130.0
1,34,6,314.0,240.0
2,24,5,263.0,120.0
1,40,5,913.0,150.0
2,35,5,915.0,70.0
1,50,3,941.0,84.0
2,43,3,421.0,70.0
1,24,6,913.0,42.0
1,34,5,712.0,150.0
1,24,6,833.0,130.0
2,60,3,915.0,100.0
1,34,5,821.0,100.0
1,37,5,913.0,300.0
1,36,5,421.0,160.0
1,57,5,441.0,412.0
2,27,6,154.0,120.0
1,57,7,318.0,300.0
1,60,4,842.0,132.0
1,27,6,831.0,333.0
1,26,5,831.0,220.0
2,39,5,156.0,100.0
1,44,8,220.0,330.0
2,43,6,271.0,85.0
1,41,5,832.0,358.0
1,66,7,912.0,50.0
1,41,7,315.0,400.0
2,41,7,241.0,350.0
2,42,5,316.0,150.0
2,41,7,314.0,400.0
1,41,7,733.0,250.0
1,30,7,237.0,160.0
1,32,7,316.0,250.0
2,31,6,315.0,120.0
1,32,6,829.0,165.0
2,50,5,512.0,90.0
1,36,5,262.0,183.0
1,40,8,182.0,100.0
1,54,4,712.0,230.0
2,28,7,317.0,100.0
2,26,7,322.0,80.0
1,32,6,733.0,150.0
2,52,5,311.0,77.0
2,56,7,153.0,375.0
1,61,3,941.0,30.0
1,31,7,131.0,130.0
1,56,4,842.0,150.0
1,27,5,135.0,135.0
1,58,2,941.0,70.0
