p060101,p060107,p060110,p060350,p061642
2,42,4,911.0,25.0
1,45,7,431.0,370.0
1,49,5,912.0,90.0
2,48,6,915.0,150.0
2,21,7,252.0,50.0
1,56,7,120.0,600.0
2,25,8,315.0,105.0
2,23,7,183.0,44.0
2,35,7,271.0,70.0
1,49,8,272.0,100.0
2,41,5,513.0,130.0
1,42,7,829.0,350.0
1,43,6,311.0,200.0
2,42,4,421.0,200.0
1,38,6,131.0,200.0
2,65,2,941.0,50.0
2,64,4,911.0,75.0
1,43,7,312.0,366.0
1,47,5,842.0,194.0
2,22,7,252.0,80.0
2,20,7,252.0,35.0
1,29,6,220.0,60.0
1,37,7,262.0,200.0
1,36,7,-1.0,192.0
1,67,3,912.0,80.0
1,57,5,712.0,80.0
1,31,6,262.0,70.0
1,33,5,913.0,150.0
1,28,5,292.0,200.0
2,27,5,-1.0,1860.0
1,41,5,314.0,200.0
2,46,3,930.0,15.0
1,25,9,132.0,50.0
2,23,5,315.0,80.0
1,22,5,512.0,80.0
2,23,7,156.0,100.0
1,40,5,721.0,150.0
1,33,9,151.0,197.0
2,29,7,263.0,110.0
1,30,7,733.0,200.0
1,51,3,712.0,250.0
1,24,5,713.0,150.0
1,35,6,941.0,100.0
1,22,5,282.0,50.0
1,42,7,161.0,276.0
1,37,5,311.0,200.0
2,36,5,930.0,30.0
2,54,4,711.0,80.0
2,31,5,315.0,104.0
1,30,5,842.0,120.0
1,47,7,120.0,350.0
1,23,7,317.0,42.0
1,45,5,311.0,290.0
2,46,4,930.0,70.0
1,27,6,315.0,234.0
2,52,3,911.0,62.0
1,43,5,913.0,160.0
1,38,5,316.0,450.0
1,68,7,816.0,150.0
1,34,7,131.0,200.0
1,52,5,262.0,200.0
2,24,7,263.0,130.0
1,23,6,512.0,100.0
2,46,4,512.0,45.0
2,67,2,911.0,20.0
1,50,7,262.0,250.0
1,34,7,141.0,180.0
1,52,5,821.0,200.0
1,19,6,131.0,60.0
1,31,8,312.0,180.0
2,53,3,930.0,30.0
2,26,7,143.0,170.0
2,65,3,411.0,60.0
1,33,7,234.0,200.0
1,40,5,829.0,250.0
2,39,5,422.0,60.0
1,57,3,721.0,170.0
2,25,6,315.0,90.0
2,41,5,512.0,80.0
2,19,7,252.0,40.0
2,30,5,315.0,70.0
1,53,7,316.0,170.0
2,52,5,321.0,150.0
1,49,4,912.0,65.0
1,70,3,713.0,40.0
1,27,5,421.0,150.0
1,53,3,511.0,150.0
1,49,3,630.0,80.0
1,33,5,842.0,50.0
1,56,4,842.0,53.0
2,46,4,513.0,85.0
2,26,5,512.0,80.0
2,24,6,315.0,70.0
1,32,5,441.0,170.0
1,55,5,831.0,100.0
2,27,7,311.0,80.0
2,60,3,911.0,70.0
2,55,3,930.0,75.0
1,51,5,713.0,100.0
1,61,3,941.0,50.0
1,29,7,513.0,130.0
1,55,4,712.0,200.0
1,54,5,842.0,300.0
2,24,7,251.0,80.0
1,48,4,733.0,120.0
1,52,5,23.0,350.0
1,56,3,713.0,40.0
2,53,3,930.0,30.0
1,31,5,842.0,100.0
1,43,5,912.0,60.0
1,35,5,842.0,120.0
2,30,5,833.0,50.0
1,44,4,821.0,160.0
1,35,5,733.0,110.0
1,29,5,731.0,100.0
1,48,5,731.0,250.0
1,22,7,941.0,100.0
2,19,7,422.0,30.0
1,55,5,316.0,180.0
2,49,5,513.0,100.0
1,37,7,313.0,110.0
1,31,7,441.0,200.0
1,59,3,911.0,50.0
2,42,4,753.0,60.0
2,65,3,941.0,50.0
2,62,5,511.0,110.0
1,39,4,415.0,200.0
2,44,4,422.0,100.0
1,32,7,316.0,140.0
1,32,7,315.0,230.0
2,69,2,915.0,60.0
1,61,3,712.0,150.0
1,33,4,930.0,100.0
1,34,5,915.0,150.0
1,32,5,422.0,120.0
1,47,4,733.0,80.0
2,46,4,826.0,90.0
1,34,5,-1.0,160.0
1,31,5,-1.0,160.0
1,46,4,911.0,80.0
1,43,4,754.0,80.0
2,44,3,754.0,25.0
2,43,3,422.0,60.0
1,47,4,942.0,150.0
2,31,6,271.0,80.0
1,45,5,815.0,150.0
2,41,5,930.0,45.0
1,21,7,317.0,30.0
1,35,6,731.0,100.0
2,31,5,513.0,20.0
1,44,5,753.0,230.0
2,38,5,911.0,80.0
1,54,4,721.0,110.0
2,48,4,826.0,75.0
1,30,7,816.0,130.0
1,35,7,513.0,55.0
2,66,4,411.0,40.0
1,49,4,721.0,150.0
2,46,4,753.0,53.0
1,54,4,823.0,95.0
2,52,4,753.0,60.0
2,24,7,132.0,110.0
2,26,5,315.0,80.0
1,29,6,262.0,137.0
1,25,5,913.0,100.0
2,27,7,415.0,40.0
2,24,6,322.0,85.0
1,35,5,316.0,200.0
2,46,4,911.0,155.0
2,26,5,829.0,67.0
1,24,5,412.0,60.0
1,53,5,316.0,300.0
2,24,7,152.0,130.0
1,51,4,722.0,190.0
2,25,6,237.0,110.0
1,46,4,630.0,140.0
1,28,7,120.0,180.0
2,28,6,314.0,110.0
1,35,7,842.0,120.0
1,37,5,630.0,100.0
2,35,5,513.0,35.0
1,35,5,630.0,-1.0
1,22,7,234.0,85.0
1,20,7,415.0,65.0
2,36,5,915.0,150.0
1,48,3,712.0,120.0
1,25,5,713.0,100.0
2,21,5,-1.0,110.0
2,29,7,252.0,70.0
2,26,8,251.0,80.0
1,31,6,311.0,150.0
1,30,7,311.0,190.0
1,53,8,152.0,460.0
1,23,6,321.0,70.0
1,50,5,30.0,200.0
1,27,7,316.0,150.0
1,28,6,512.0,100.0
2,22,6,154.0,60.0
1,45,5,316.0,200.0
1,31,7,316.0,170.0
1,49,5,316.0,250.0
2,23,7,183.0,60.0
2,48,4,512.0,70.0
1,49,4,842.0,18.0
1,25,5,282.0,100.0
1,43,6,316.0,250.0
1,47,7,314.0,100.0
1,48,5,712.0,50.0
1,34,7,262.0,200.0
1,59,4,912.0,55.0
2,55,3,911.0,25.0
2,28,5,315.0,200.0
1,24,6,713.0,90.0
1,35,5,842.0,130.0
2,29,7,744.0,130.0
1,42,3,812.0,120.0
2,42,3,911.0,80.0
1,19,5,930.0,80.0
2,54,3,941.0,50.0
2,22,5,322.0,60.0
1,47,4,721.0,70.0
1,27,7,842.0,70.0
1,51,3,713.0,30.0
2,46,3,941.0,30.0
1,41,5,843.0,187.0
2,49,3,930.0,70.0
1,64,4,912.0,70.0
2,33,4,913.0,100.0
1,45,5,823.0,170.0
2,39,4,753.0,60.0
1,44,3,713.0,150.0
2,39,3,713.0,90.0
1,34,5,512.0,95.0
2,25,5,512.0,140.0
1,43,7,313.0,145.0
2,39,6,421.0,55.0
1,34,7,322.0,250.0
1,58,5,712.0,180.0
2,48,3,911.0,60.0
2,26,5,422.0,70.0
1,21,5,741.0,60.0
1,19,6,915.0,67.0
2,24,7,156.0,120.0
1,23,7,252.0,50.0
1,36,4,731.0,140.0
2,55,5,521.0,50.0
1,31,6,511.0,140.0
1,29,8,252.0,100.0
1,25,7,252.0,80.0
1,53,4,942.0,125.0
2,53,3,823.0,100.0
1,55,4,311.0,100.0
2,49,3,826.0,70.0
2,23,5,412.0,70.0
2,20,5,512.0,25.0
1,29,6,821.0,140.0
1,58,4,912.0,70.0
1,33,5,262.0,200.0
2,27,6,144.0,120.0
1,42,9,311.0,350.0
2,36,7,312.0,350.0
1,47,7,511.0,200.0
2,51,4,911.0,70.0
2,30,7,322.0,150.0
1,27,7,816.0,110.0
1,44,3,733.0,140.0
2,40,4,422.0,100.0
1,52,4,941.0,120.0
2,43,4,930.0,67.0
1,48,3,941.0,150.0
2,30,5,422.0,70.0
2,48,3,753.0,50.0
1,22,6,831.0,60.0
1,33,5,829.0,230.0
2,35,4,911.0,70.0
1,33,5,262.0,190.0
1,45,5,842.0,140.0
2,45,4,812.0,70.0
1,45,4,941.0,135.0
1,34,5,713.0,140.0
1,55,4,713.0,170.0
2,23,5,143.0,80.0
1,59,3,912.0,56.0
1,55,3,941.0,85.0
1,42,4,842.0,120.0
1,59,4,823.0,170.0
1,27,6,314.0,80.0
2,35,5,513.0,110.0
1,51,7,441.0,380.0
2,46,5,513.0,150.0
2,55,4,421.0,50.0
2,23,5,512.0,60.0
1,68,4,842.0,50.0
1,47,5,236.0,170.0
1,23,7,165.0,-1.0
2,56,5,521.0,200.0
2,39,6,143.0,230.0
1,25,7,134.0,110.0
1,36,5,751.0,180.0
2,32,5,521.0,50.0
2,25,7,316.0,61.0
2,24,7,315.0,90.0
1,52,7,157.0,280.0
2,44,6,153.0,180.0
2,24,7,323.0,140.0
1,48,8,816.0,400.0
2,19,6,911.0,25.0
2,45,5,512.0,70.0
1,51,5,161.0,270.0
1,45,4,911.0,100.0
1,47,4,821.0,107.0
2,34,5,722.0,60.0
1,32,4,842.0,80.0
2,31,5,315.0,80.0
1,28,5,751.0,100.0
2,54,3,752.0,60.0
1,60,4,828.0,100.0
1,27,7,131.0,135.0
2,24,6,315.0,115.0
1,49,4,812.0,160.0
2,60,3,826.0,80.0
1,29,8,272.0,40.0
1,41,5,721.0,170.0
1,47,3,731.0,180.0
2,21,6,315.0,70.0
1,39,7,842.0,55.0
2,35,5,831.0,10.0
1,39,4,714.0,110.0
2,36,4,422.0,120.0
1,43,5,262.0,140.0
1,58,4,843.0,100.0
2,54,2,751.0,20.0
2,29,6,271.0,60.0
1,39,5,942.0,100.0
2,39,5,911.0,40.0
2,64,2,911.0,30.0
2,22,7,321.0,90.0
1,32,4,751.0,120.0
2,31,4,833.0,15.0
1,41,4,713.0,100.0
1,49,4,842.0,200.0
1,48,4,712.0,80.0
2,41,4,915.0,30.0
2,25,6,143.0,80.0
2,52,3,421.0,50.0
1,22,5,842.0,90.0
1,31,6,132.0,250.0
1,53,5,712.0,150.0
2,28,8,120.0,100.0
2,25,6,412.0,80.0
2,22,6,237.0,80.0
2,54,3,911.0,50.0
2,22,6,911.0,50.0
1,47,4,316.0,250.0
2,24,8,156.0,100.0
1,36,6,512.0,250.0
2,34,7,252.0,100.0
2,32,7,154.0,130.0
1,53,5,911.0,120.0
2,27,6,322.0,100.0
1,40,5,842.0,120.0
1,46,5,911.0,150.0
1,43,3,842.0,130.0
1,31,5,-1.0,100.0
2,43,7,826.0,60.0
2,44,3,821.0,90.0
1,56,5,912.0,60.0
2,51,4,911.0,100.0
1,49,5,712.0,100.0
2,47,5,911.0,50.0
1,27,8,315.0,250.0
1,25,6,713.0,150.0
1,45,5,812.0,150.0
2,38,5,422.0,100.0
2,51,5,313.0,100.0
1,55,5,-1.0,150.0
2,23,7,156.0,50.0
1,34,5,511.0,120.0
2,45,4,421.0,70.0
2,24,6,321.0,100.0
2,22,6,315.0,90.0
2,58,3,930.0,60.0
1,50,4,813.0,180.0
2,41,4,813.0,80.0
1,55,4,812.0,150.0
2,27,5,829.0,130.0
1,25,6,311.0,90.0
2,22,6,154.0,90.0
2,44,4,422.0,80.0
1,19,7,415.0,50.0
1,41,5,712.0,150.0
2,37,4,422.0,100.0
1,41,5,712.0,150.0
2,41,5,753.0,80.0
1,43,3,732.0,130.0
2,38,3,826.0,80.0
2,27,7,311.0,112.0
1,41,8,23.0,320.0
2,37,7,313.0,230.0
1,39,7,511.0,200.0
2,35,6,143.0,250.0
1,46,7,733.0,200.0
2,46,5,513.0,300.0
1,23,7,832.0,70.0
2,21,7,252.0,30.0
1,39,7,262.0,300.0
1,46,8,156.0,350.0
2,31,9,156.0,100.0
1,33,8,131.0,300.0
2,41,7,153.0,280.0
2,22,6,511.0,100.0
2,44,4,913.0,150.0
1,19,5,732.0,100.0
2,22,5,315.0,100.0
1,40,5,733.0,150.0
2,46,7,152.0,300.0
1,66,8,151.0,400.0
1,26,7,156.0,150.0
2,57,7,313.0,280.0
1,32,7,131.0,165.0
1,42,8,315.0,150.0
2,42,7,271.0,8.0
2,48,6,153.0,290.0
1,40,8,156.0,220.0
1,53,4,842.0,120.0
2,47,4,930.0,60.0
2,21,6,322.0,50.0
2,24,7,911.0,50.0
1,47,5,844.0,130.0
1,56,5,914.0,220.0
1,26,7,311.0,125.0
1,22,6,942.0,60.0
1,27,5,321.0,90.0
1,29,4,412.0,90.0
2,37,4,754.0,60.0
1,36,5,823.0,120.0
2,37,4,913.0,30.0
1,45,3,941.0,48.0
2,63,2,911.0,40.0
1,55,4,713.0,94.0
2,49,3,754.0,70.0
1,24,7,930.0,80.0
1,62,2,721.0,100.0
1,41,5,316.0,300.0
1,48,4,316.0,150.0
2,43,4,512.0,50.0
2,24,5,241.0,90.0
1,31,4,712.0,160.0
1,38,5,721.0,120.0
2,37,5,753.0,55.0
1,45,4,822.0,160.0
2,19,5,832.0,55.0
1,39,7,152.0,250.0
2,39,7,513.0,120.0
1,35,6,132.0,175.0
1,50,5,842.0,160.0
2,42,5,143.0,100.0
2,19,7,415.0,25.0
1,49,5,316.0,200.0
1,31,5,930.0,110.0
1,65,3,941.0,120.0
1,34,5,312.0,133.0
1,31,5,713.0,135.0
2,37,7,142.0,80.0
1,57,7,912.0,100.0
2,48,5,915.0,135.0
1,38,7,311.0,150.0
2,38,5,313.0,220.0
1,39,7,443.0,200.0
2,35,5,318.0,70.0
1,38,7,313.0,200.0
1,40,7,111.0,170.0
2,40,5,521.0,150.0
1,40,7,292.0,250.0
1,38,7,313.0,300.0
2,38,6,143.0,90.0
2,40,5,321.0,90.0
1,51,3,712.0,100.0
1,49,4,941.0,100.0
1,23,5,821.0,90.0
2,41,7,152.0,146.0
2,31,7,172.0,135.0
1,64,3,912.0,60.0
2,61,3,911.0,53.0
1,32,5,311.0,160.0
2,53,3,826.0,95.0
2,27,7,156.0,85.0
1,61,4,912.0,55.0
1,56,3,712.0,120.0
1,45,5,712.0,180.0
2,54,3,930.0,40.0
1,30,6,513.0,70.0
1,36,7,131.0,193.0
2,33,5,512.0,77.0
2,29,6,241.0,123.0
2,26,7,317.0,141.0
2,27,7,172.0,120.0
1,25,6,311.0,50.0
1,47,5,821.0,170.0
2,45,4,753.0,95.0
1,21,7,930.0,73.0
2,19,7,317.0,78.0
1,46,5,842.0,97.0
2,41,4,913.0,100.0
1,62,5,912.0,55.0
1,27,5,316.0,80.0
2,39,7,513.0,200.0
2,55,4,911.0,60.0
1,40,8,23.0,400.0
2,36,7,152.0,290.0
1,59,4,753.0,138.0
2,29,5,311.0,92.0
1,54,5,941.0,140.0
2,46,5,421.0,40.0
1,20,7,512.0,35.0
1,61,4,941.0,60.0
1,56,7,311.0,90.0
2,27,7,252.0,300.0
1,55,3,713.0,100.0
2,53,3,911.0,60.0
1,29,5,980.0,140.0
2,26,6,826.0,75.0
1,28,6,913.0,10.0
2,27,5,826.0,90.0
2,24,5,826.0,96.0
1,56,4,712.0,150.0
1,30,6,441.0,190.0
1,25,6,821.0,70.0
2,44,4,826.0,117.0
2,23,6,826.0,117.0
1,51,5,731.0,300.0
2,29,5,512.0,180.0
1,44,4,842.0,150.0
2,25,6,512.0,100.0
1,35,7,314.0,416.0
1,49,4,842.0,50.0
2,47,3,911.0,36.0
1,28,6,131.0,115.0
2,42,3,911.0,30.0
2,40,6,412.0,24.0
1,18,7,415.0,60.0
2,31,6,315.0,80.0
1,55,4,914.0,158.0
2,53,3,411.0,50.0
2,25,5,220.0,80.0
1,27,8,272.0,50.0
1,31,8,132.0,200.0
2,27,7,154.0,60.0
1,54,5,318.0,280.0
2,25,7,827.0,95.0
1,50,5,733.0,170.0
1,41,5,941.0,120.0
1,35,7,315.0,150.0
1,52,7,237.0,180.0
2,49,6,153.0,-1.0
1,66,3,912.0,66.0
1,34,7,733.0,100.0
2,34,5,23.0,68.0
2,44,5,753.0,100.0
1,27,5,714.0,80.0
1,53,4,842.0,68.0
2,26,5,315.0,100.0
2,25,5,412.0,45.0
1,58,5,733.0,70.0
2,53,3,721.0,62.0
1,28,7,237.0,100.0
2,50,3,930.0,80.0
1,25,6,415.0,80.0
1,43,4,831.0,110.0
2,38,5,422.0,80.0
2,63,3,920.0,30.0
1,34,5,842.0,160.0
1,42,7,831.0,110.0
1,32,7,321.0,150.0
1,44,3,941.0,120.0
1,30,5,821.0,180.0
1,52,5,721.0,110.0
2,44,4,829.0,90.0
2,21,7,315.0,60.0
1,39,5,721.0,100.0
1,41,5,826.0,180.0
2,37,5,832.0,30.0
1,33,5,731.0,300.0
1,35,5,753.0,150.0
2,48,3,421.0,50.0
2,23,6,241.0,70.0
2,21,6,421.0,50.0
2,25,7,182.0,90.0
1,35,7,-1.0,110.0
2,32,7,-1.0,100.0
2,57,4,512.0,10.0
1,50,4,732.0,100.0
1,36,4,941.0,160.0
1,41,5,291.0,190.0
2,39,5,421.0,50.0
1,44,3,23.0,200.0
1,48,5,236.0,120.0
2,46,3,826.0,73.0
2,23,5,827.0,78.0
2,21,5,827.0,78.0
2,26,6,292.0,100.0
2,24,6,311.0,110.0
1,35,4,312.0,100.0
1,56,4,712.0,130.0
1,28,7,422.0,80.0
1,32,6,231.0,179.0
2,25,5,315.0,85.0
1,43,6,913.0,150.0
1,26,7,311.0,140.0
1,47,6,235.0,275.0
2,21,6,512.0,80.0
1,44,6,511.0,200.0
2,43,4,915.0,70.0
1,62,3,829.0,60.0
1,33,5,821.0,150.0
1,33,6,733.0,200.0
2,45,3,911.0,36.0
1,27,5,511.0,150.0
1,18,7,913.0,72.0
2,63,3,911.0,60.0
1,33,4,823.0,110.0
2,30,6,252.0,190.0
2,26,5,315.0,75.0
1,23,6,826.0,80.0
2,29,5,422.0,70.0
2,51,3,422.0,80.0
2,23,5,315.0,82.0
2,43,5,753.0,50.0
1,42,4,721.0,165.0
2,42,4,911.0,36.0
1,33,7,312.0,300.0
2,24,7,312.0,250.0
1,38,5,744.0,145.0
1,44,4,941.0,80.0
1,60,6,826.0,120.0
2,33,7,143.0,150.0
2,31,7,152.0,195.0
1,53,5,313.0,200.0
2,26,7,141.0,180.0
1,45,5,23.0,200.0
2,40,4,826.0,98.0
1,47,5,311.0,98.0
2,44,5,322.0,110.0
1,54,3,823.0,170.0
2,46,3,826.0,87.0
2,23,6,415.0,80.0
1,48,4,941.0,67.0
1,30,6,235.0,125.0
2,32,5,315.0,200.0
2,30,6,315.0,150.0
1,34,7,444.0,95.0
1,40,7,231.0,130.0
1,66,4,912.0,60.0
2,29,5,826.0,120.0
1,52,4,712.0,95.0
2,22,7,152.0,100.0
1,34,5,512.0,200.0
2,45,3,752.0,55.0
1,20,5,831.0,55.0
1,33,7,316.0,223.0
1,40,5,316.0,150.0
1,43,7,311.0,225.0
2,26,7,235.0,110.0
1,29,7,131.0,166.0
1,48,4,733.0,200.0
2,46,4,753.0,90.0
1,30,6,23.0,190.0
1,45,4,842.0,100.0
2,43,4,753.0,140.0
2,20,6,915.0,40.0
1,43,7,23.0,190.0
2,43,6,311.0,70.0
1,41,5,721.0,150.0
1,46,7,23.0,220.0
1,42,7,311.0,130.0
2,37,7,154.0,295.0
1,28,5,262.0,100.0
1,26,7,732.0,120.0
1,64,4,816.0,100.0
1,35,5,422.0,90.0
1,42,5,941.0,160.0
2,44,5,911.0,40.0
1,48,5,23.0,165.0
1,38,5,712.0,150.0
1,29,5,913.0,84.0
1,54,5,843.0,220.0
1,25,5,-1.0,75.0
1,38,7,262.0,100.0
2,31,5,911.0,30.0
1,55,5,165.0,400.0
1,32,5,811.0,150.0
2,61,2,914.0,39.0
2,55,3,911.0,60.0
1,30,7,262.0,140.0
2,48,5,513.0,6.0
1,47,7,842.0,160.0
2,48,5,911.0,90.0
1,40,7,23.0,450.0
2,37,7,143.0,200.0
1,31,5,-1.0,190.0
1,26,6,120.0,115.0
1,57,4,941.0,50.0
2,48,4,911.0,90.0
2,24,5,311.0,60.0
2,22,6,144.0,59.0
1,29,5,731.0,160.0
2,24,5,321.0,90.0
2,54,3,421.0,100.0
1,31,6,511.0,90.0
1,28,6,315.0,150.0
2,26,7,315.0,160.0
1,44,7,311.0,118.0
2,45,6,753.0,35.0
1,59,5,912.0,75.0
2,56,3,753.0,70.0
1,32,7,721.0,95.0
1,36,5,732.0,180.0
2,34,5,513.0,55.0
1,48,6,23.0,100.0
2,30,7,322.0,120.0
2,26,8,152.0,160.0
2,44,3,751.0,55.0
2,20,5,512.0,68.0
2,41,3,831.0,52.0
1,36,6,312.0,163.0
2,32,7,315.0,200.0
1,57,7,316.0,70.0
2,26,7,156.0,100.0
1,25,7,152.0,70.0
1,45,6,314.0,300.0
1,44,6,315.0,280.0
1,51,7,152.0,410.0
2,56,3,513.0,50.0
1,24,7,120.0,125.0
1,34,6,980.0,210.0
1,45,5,941.0,120.0
2,40,4,826.0,100.0
1,62,4,912.0,70.0
2,29,7,156.0,100.0
2,47,3,753.0,85.0
2,24,6,242.0,90.0
1,46,4,316.0,185.0
1,52,5,842.0,84.0
2,23,7,251.0,65.0
1,47,6,831.0,140.0
1,37,6,313.0,195.0
1,50,5,23.0,200.0
2,58,5,513.0,100.0
2,40,5,831.0,48.0
1,37,4,821.0,110.0
1,35,5,713.0,145.0
1,45,3,914.0,60.0
2,40,3,421.0,70.0
1,49,5,713.0,200.0
2,44,4,826.0,78.0
1,32,7,237.0,150.0
1,27,5,512.0,85.0
1,27,5,731.0,90.0
1,24,6,712.0,100.0
1,37,4,941.0,100.0
1,51,4,721.0,150.0
2,43,3,421.0,50.0
1,24,6,132.0,120.0
1,23,5,751.0,100.0
1,35,5,732.0,118.0
2,60,3,831.0,68.0
1,31,5,843.0,97.0
1,50,5,842.0,160.0
1,20,6,832.0,58.0
1,25,5,913.0,80.0
1,39,5,842.0,100.0
1,31,7,312.0,290.0
2,58,5,911.0,52.0
1,31,8,120.0,230.0
1,47,4,829.0,120.0
1,37,5,842.0,120.0
1,29,6,311.0,145.0
1,26,6,131.0,120.0
2,35,5,315.0,90.0
2,29,5,512.0,90.0
1,53,3,914.0,110.0
1,30,5,913.0,140.0
1,46,5,293.0,180.0
2,44,5,832.0,80.0
1,46,5,941.0,150.0
2,56,3,421.0,80.0
2,31,5,512.0,100.0
1,48,5,712.0,100.0
1,60,5,236.0,140.0
2,29,7,154.0,120.0
1,40,7,712.0,100.0
2,34,7,714.0,80.0
1,41,5,721.0,150.0
2,34,5,512.0,60.0
2,44,5,511.0,100.0
1,60,5,913.0,120.0
1,36,7,156.0,150.0
2,35,7,153.0,180.0
1,34,7,313.0,180.0
2,32,7,313.0,160.0
2,28,6,311.0,94.0
1,53,7,732.0,280.0
2,47,5,311.0,90.0
1,45,4,842.0,150.0
2,25,5,143.0,95.0
1,21,5,832.0,56.0
2,24,7,220.0,100.0
2,30,7,152.0,200.0
2,29,8,156.0,150.0
1,52,5,912.0,80.0
2,50,4,421.0,60.0
1,28,6,312.0,120.0
1,41,4,752.0,100.0
2,34,5,422.0,80.0
1,49,4,316.0,130.0
2,20,5,241.0,75.0
1,54,5,733.0,100.0
1,41,6,842.0,100.0
2,37,5,315.0,100.0
1,49,4,713.0,140.0
1,37,6,262.0,150.0
1,42,7,842.0,140.0
2,40,6,512.0,120.0
1,34,7,816.0,250.0
2,44,6,271.0,130.0
2,27,6,311.0,110.0
2,23,5,241.0,80.0
2,52,5,241.0,140.0
2,25,6,282.0,90.0
1,47,6,131.0,190.0
1,61,3,914.0,60.0
1,33,5,316.0,120.0
1,35,6,132.0,150.0
1,52,4,844.0,150.0
2,52,3,826.0,90.0
1,60,5,842.0,80.0
1,26,6,314.0,140.0
1,25,6,263.0,150.0
1,34,5,831.0,150.0
1,41,7,120.0,120.0
1,33,5,314.0,180.0
1,32,5,829.0,140.0
2,43,4,823.0,90.0
2,58,3,911.0,60.0
2,52,3,314.0,70.0
1,28,5,832.0,90.0
1,27,7,733.0,90.0
1,26,6,323.0,90.0
2,42,5,292.0,140.0
1,41,7,152.0,240.0
2,37,6,271.0,120.0
1,35,6,220.0,180.0
1,35,5,913.0,180.0
1,38,4,512.0,150.0
1,50,3,941.0,160.0
2,43,3,753.0,80.0
2,25,7,293.0,110.0
2,39,5,832.0,54.0
1,48,5,712.0,150.0
2,23,5,411.0,68.0
1,21,7,829.0,55.0
1,52,4,911.0,90.0
2,24,5,415.0,100.0
1,44,3,752.0,110.0
2,19,5,412.0,65.0
1,51,4,316.0,150.0
2,51,4,513.0,100.0
2,30,5,315.0,90.0
2,23,5,422.0,80.0
1,26,5,823.0,95.0
1,27,5,823.0,95.0
1,38,6,831.0,100.0
2,32,5,832.0,60.0
2,36,5,421.0,60.0
2,32,5,911.0,20.0
1,41,5,914.0,60.0
1,42,7,316.0,120.0
2,34,5,513.0,80.0
2,24,6,252.0,100.0
1,22,6,831.0,65.0
1,26,6,512.0,140.0
1,63,5,731.0,130.0
1,35,4,721.0,40.0
2,36,5,930.0,60.0
1,36,5,842.0,170.0
2,33,4,833.0,67.0
1,28,7,152.0,140.0
2,30,7,152.0,140.0
1,75,3,912.0,70.0
2,25,5,241.0,100.0
1,38,5,821.0,130.0
1,29,6,233.0,170.0
1,28,8,272.0,60.0
1,50,5,733.0,150.0
1,29,7,314.0,210.0
1,26,5,832.0,80.0
2,40,5,321.0,65.0
2,25,7,316.0,100.0
1,65,4,721.0,200.0
1,32,5,812.0,150.0
1,43,5,842.0,180.0
1,47,3,741.0,250.0
1,52,7,316.0,200.0
2,51,7,832.0,50.0
2,43,3,753.0,80.0
2,48,5,513.0,120.0
2,43,4,741.0,65.0
2,58,3,714.0,200.0
1,25,6,713.0,120.0
1,33,6,-1.0,230.0
1,29,7,316.0,200.0
2,24,6,422.0,140.0
1,44,5,712.0,150.0
2,45,5,411.0,50.0
1,39,4,262.0,100.0
2,42,4,314.0,100.0
2,36,4,832.0,70.0
1,52,5,441.0,200.0
2,23,6,315.0,100.0
1,22,7,421.0,70.0
1,54,5,131.0,180.0
2,55,5,513.0,100.0
1,28,5,183.0,200.0
2,29,7,143.0,200.0
1,60,4,941.0,120.0
2,52,4,833.0,70.0
1,37,5,415.0,100.0
1,33,5,843.0,220.0
1,57,5,821.0,140.0
1,23,6,237.0,100.0
1,26,5,832.0,180.0
1,23,5,980.0,120.0
1,62,5,714.0,70.0
2,62,3,914.0,50.0
1,45,5,712.0,130.0
1,33,6,831.0,170.0
1,31,5,825.0,90.0
1,40,5,831.0,100.0
2,47,4,411.0,100.0
1,40,5,842.0,150.0
1,32,5,311.0,80.0
1,47,5,831.0,100.0
2,47,4,930.0,60.0
1,33,5,731.0,100.0
2,31,5,156.0,80.0
1,51,4,721.0,170.0
1,31,7,220.0,140.0
1,47,7,132.0,235.0
2,44,7,513.0,50.0
2,48,4,713.0,100.0
2,24,6,323.0,100.0
1,35,5,511.0,150.0
2,32,5,832.0,18.0
1,50,7,315.0,200.0
2,20,5,315.0,70.0
2,50,4,421.0,110.0
2,27,5,512.0,80.0
2,22,5,311.0,80.0
1,42,4,826.0,110.0
2,39,4,911.0,60.0
1,50,5,826.0,130.0
1,20,6,832.0,60.0
1,33,8,314.0,250.0
1,23,7,444.0,80.0
1,45,6,161.0,180.0
1,46,5,23.0,210.0
1,35,7,513.0,200.0
1,41,5,842.0,150.0
1,29,8,220.0,150.0
1,43,5,512.0,190.0
2,41,5,741.0,55.0
1,24,6,262.0,150.0
2,50,3,911.0,70.0
2,22,5,431.0,110.0
1,53,5,316.0,300.0
1,48,3,843.0,130.0
2,45,5,753.0,70.0
1,44,6,313.0,300.0
2,38,5,313.0,180.0
1,73,3,941.0,70.0
1,43,5,312.0,160.0
1,32,5,812.0,120.0
2,34,5,237.0,80.0
1,37,5,712.0,140.0
2,43,5,421.0,100.0
2,55,3,421.0,80.0
1,48,5,842.0,150.0
2,44,4,237.0,60.0
1,24,5,512.0,105.0
2,24,6,315.0,90.0
2,48,4,512.0,80.0
2,47,3,911.0,53.0
1,45,4,415.0,80.0
2,38,3,827.0,60.0
1,33,5,831.0,350.0
2,26,7,252.0,170.0
1,43,5,941.0,50.0
