p160101,p160107,p160110,p160350,p161642
2,48,3,422.0,24.0
1,43,5,812.0,200.0
2,36,5,512.0,180.0
1,32,7,237.0,235.0
1,65,5,821.0,230.0
2,37,7,311.0,200.0
1,35,7,826.0,260.0
2,70,3,911.0,100.0
1,65,4,721.0,160.0
2,33,7,132.0,300.0
1,30,7,316.0,200.0
1,58,4,713.0,120.0
1,31,7,132.0,408.0
2,49,6,144.0,250.0
1,49,7,511.0,250.0
2,63,3,930.0,80.0
1,41,5,842.0,248.0
2,36,5,412.0,140.0
1,53,5,941.0,140.0
1,54,4,821.0,220.0
1,39,5,731.0,280.0
2,56,4,930.0,150.0
1,32,7,713.0,230.0
1,30,6,721.0,240.0
2,29,7,311.0,140.0
2,28,6,271.0,130.0
2,29,6,412.0,200.0
1,47,7,313.0,300.0
2,52,4,753.0,130.0
2,32,7,314.0,200.0
1,29,5,713.0,250.0
2,72,5,411.0,40.0
1,25,5,412.0,150.0
1,59,4,731.0,188.0
1,42,7,315.0,400.0
1,44,5,262.0,226.0
2,44,5,911.0,124.0
2,79,2,915.0,50.0
1,42,5,444.0,200.0
2,28,6,512.0,100.0
1,44,5,318.0,150.0
1,57,4,712.0,200.0
2,56,4,826.0,50.0
1,30,7,812.0,230.0
1,44,5,731.0,180.0
1,41,5,731.0,270.0
1,56,4,911.0,110.0
2,53,3,911.0,100.0
1,53,4,754.0,200.0
2,54,3,911.0,80.0
1,66,4,941.0,56.0
2,53,3,421.0,150.0
2,19,6,321.0,59.0
1,57,4,822.0,180.0
2,54,4,421.0,150.0
1,45,6,316.0,150.0
2,41,5,822.0,120.0
1,54,5,753.0,300.0
2,48,5,911.0,70.0
1,34,7,183.0,292.0
2,56,4,753.0,130.0
1,33,6,713.0,600.0
2,26,7,421.0,100.0
1,64,4,316.0,200.0
2,34,7,132.0,160.0
1,39,6,262.0,300.0
1,66,5,721.0,160.0
1,51,5,714.0,192.0
2,45,5,512.0,100.0
1,45,5,842.0,300.0
2,44,5,911.0,46.0
2,44,5,831.0,120.0
2,56,4,911.0,100.0
1,34,5,316.0,270.0
1,63,5,262.0,400.0
1,54,5,842.0,180.0
1,29,7,131.0,200.0
1,24,7,913.0,100.0
1,31,7,262.0,280.0
2,29,7,314.0,170.0
2,42,5,530.0,100.0
1,37,7,311.0,310.0
1,55,5,721.0,250.0
2,50,5,241.0,130.0
1,47,7,421.0,260.0
2,45,5,315.0,175.0
1,30,7,422.0,380.0
2,46,5,512.0,260.0
2,21,7,530.0,40.0
2,36,8,153.0,200.0
1,39,7,312.0,420.0
1,40,7,316.0,800.0
1,63,8,152.0,600.0
1,36,7,237.0,250.0
1,33,6,165.0,280.0
1,60,5,912.0,130.0
2,34,7,321.0,250.0
1,32,7,131.0,350.0
1,57,4,912.0,26.0
1,33,6,317.0,250.0
2,29,7,282.0,120.0
1,37,7,316.0,350.0
1,38,7,311.0,310.0
2,55,5,911.0,40.0
2,26,8,112.0,180.0
1,25,7,315.0,120.0
1,59,5,316.0,270.0
1,31,6,733.0,200.0
1,42,5,829.0,270.0
1,40,6,823.0,300.0
1,59,4,842.0,210.0
1,53,6,316.0,400.0
2,51,5,714.0,80.0
2,26,7,314.0,150.0
1,58,5,712.0,150.0
1,30,7,823.0,250.0
1,28,7,813.0,250.0
1,68,7,316.0,120.0
2,62,7,316.0,250.0
2,38,5,311.0,300.0
1,36,7,132.0,250.0
1,34,6,713.0,180.0
1,45,5,842.0,200.0
2,26,7,241.0,120.0
2,22,5,241.0,130.0
2,52,3,911.0,110.0
1,42,7,441.0,380.0
2,64,3,941.0,100.0
2,30,6,316.0,120.0
1,29,5,930.0,160.0
2,56,3,821.0,50.0
1,37,7,833.0,250.0
1,53,3,821.0,70.0
2,32,5,415.0,100.0
1,30,5,316.0,140.0
2,56,3,941.0,60.0
1,30,5,913.0,120.0
1,51,5,843.0,300.0
2,49,4,930.0,95.0
2,23,7,321.0,20.0
2,59,3,930.0,85.0
1,43,6,822.0,130.0
2,43,4,911.0,70.0
1,55,5,823.0,370.0
2,49,4,753.0,60.0
2,26,7,315.0,190.0
2,26,7,131.0,155.0
1,54,3,713.0,160.0
2,49,3,713.0,90.0
1,44,5,713.0,200.0
2,47,5,915.0,65.0
1,59,5,713.0,264.0
1,48,5,731.0,300.0
2,47,5,421.0,120.0
1,53,7,313.0,300.0
2,49,6,421.0,100.0
2,23,7,153.0,200.0
2,22,6,143.0,250.0
1,31,6,511.0,210.0
1,31,6,183.0,250.0
1,29,6,817.0,230.0
2,57,4,411.0,75.0
1,33,7,132.0,500.0
2,28,6,292.0,120.0
1,41,6,825.0,250.0
2,63,3,421.0,60.0
1,65,4,311.0,200.0
1,24,6,522.0,100.0
1,66,4,812.0,140.0
2,59,3,911.0,120.0
2,30,5,421.0,100.0
2,28,7,156.0,100.0
1,60,5,316.0,200.0
1,58,5,733.0,480.0
1,22,7,915.0,110.0
1,28,6,731.0,150.0
1,49,4,513.0,80.0
1,41,4,842.0,200.0
1,52,9,312.0,480.0
2,46,7,311.0,380.0
2,51,5,512.0,120.0
2,40,7,322.0,350.0
2,53,4,826.0,150.0
1,51,5,316.0,320.0
2,47,5,321.0,150.0
2,25,7,829.0,230.0
2,58,4,911.0,90.0
2,53,4,911.0,100.0
1,32,6,721.0,300.0
2,66,3,911.0,50.0
1,43,5,732.0,500.0
2,55,4,831.0,150.0
2,46,5,512.0,160.0
1,44,5,713.0,360.0
1,65,4,912.0,133.0
2,38,5,315.0,150.0
1,36,6,733.0,250.0
1,24,7,421.0,130.0
1,69,3,941.0,30.0
1,65,3,941.0,70.0
1,52,4,242.0,150.0
2,35,5,512.0,70.0
1,69,4,912.0,126.0
1,37,6,821.0,270.0
2,45,7,513.0,400.0
1,36,6,311.0,300.0
1,37,4,941.0,150.0
1,44,4,741.0,150.0
1,57,5,236.0,285.0
1,31,7,132.0,200.0
1,27,7,980.0,220.0
1,46,5,-1.0,300.0
1,66,4,620.0,150.0
1,62,7,23.0,350.0
2,54,8,153.0,300.0
1,70,5,316.0,150.0
2,39,6,513.0,400.0
2,37,7,312.0,500.0
1,31,7,262.0,380.0
2,25,7,220.0,167.0
1,61,5,912.0,110.0
1,33,6,314.0,270.0
2,30,7,315.0,450.0
1,55,4,721.0,200.0
1,57,4,821.0,220.0
2,47,4,421.0,80.0
1,38,5,721.0,150.0
1,37,7,23.0,350.0
2,34,6,323.0,80.0
1,59,4,821.0,320.0
2,70,3,911.0,80.0
1,39,8,173.0,230.0
1,51,5,721.0,380.0
2,43,5,911.0,135.0
2,20,6,315.0,140.0
1,49,7,842.0,250.0
1,49,4,941.0,120.0
1,53,5,914.0,150.0
2,46,5,422.0,140.0
2,39,6,271.0,185.0
1,35,8,113.0,300.0
2,54,4,751.0,120.0
1,49,5,913.0,180.0
1,58,4,712.0,250.0
2,57,3,911.0,85.0
1,30,5,721.0,240.0
1,42,4,262.0,200.0
2,41,4,281.0,80.0
1,51,4,713.0,100.0
2,49,5,512.0,100.0
2,26,7,323.0,170.0
1,25,5,713.0,150.0
1,59,4,842.0,200.0
1,32,7,132.0,300.0
2,62,3,753.0,60.0
1,46,5,751.0,350.0
1,32,6,237.0,250.0
1,41,6,132.0,500.0
1,63,5,712.0,250.0
2,41,5,821.0,87.0
1,32,6,751.0,250.0
2,42,7,23.0,300.0
1,20,5,733.0,125.0
1,63,5,833.0,190.0
2,60,3,911.0,150.0
1,34,8,132.0,500.0
1,50,5,842.0,270.0
1,53,3,842.0,290.0
2,53,7,262.0,150.0
1,30,5,843.0,250.0
2,54,3,812.0,150.0
1,28,5,512.0,250.0
1,38,5,421.0,300.0
1,59,5,712.0,100.0
2,57,5,911.0,70.0
1,35,6,733.0,250.0
1,55,5,812.0,250.0
1,30,7,156.0,250.0
2,28,7,152.0,200.0
1,25,7,282.0,200.0
1,36,8,132.0,435.0
2,21,7,315.0,128.0
2,47,5,930.0,120.0
1,44,6,231.0,250.0
1,44,5,821.0,260.0
2,55,4,751.0,160.0
2,59,4,421.0,130.0
2,68,3,831.0,102.0
1,60,4,721.0,270.0
2,51,4,421.0,85.0
1,26,6,821.0,170.0
1,65,4,812.0,200.0
1,35,6,311.0,350.0
2,54,4,422.0,50.0
1,51,5,712.0,350.0
2,47,5,512.0,80.0
1,51,5,712.0,240.0
2,51,5,753.0,78.0
2,24,7,183.0,180.0
2,21,7,131.0,80.0
1,53,3,843.0,200.0
2,48,3,911.0,73.0
1,29,6,843.0,235.0
1,63,5,733.0,230.0
1,37,7,262.0,300.0
1,40,7,293.0,230.0
2,37,7,313.0,210.0
1,51,8,23.0,700.0
2,47,7,313.0,370.0
1,49,7,733.0,330.0
2,45,6,292.0,510.0
1,56,7,733.0,570.0
1,33,7,262.0,600.0
2,31,8,312.0,330.0
1,49,7,262.0,700.0
2,27,7,316.0,200.0
2,25,7,315.0,180.0
1,56,5,842.0,400.0
2,33,8,317.0,100.0
2,56,7,152.0,413.0
1,52,8,315.0,400.0
2,57,4,911.0,160.0
1,33,7,164.0,700.0
1,41,7,315.0,200.0
2,34,8,145.0,200.0
1,57,5,630.0,380.0
2,53,4,911.0,75.0
1,66,5,911.0,100.0
1,36,7,312.0,170.0
1,34,7,120.0,280.0
2,34,7,313.0,220.0
1,49,5,941.0,250.0
1,55,3,942.0,50.0
2,54,5,754.0,130.0
2,24,7,422.0,150.0
1,65,4,912.0,190.0
2,59,3,753.0,120.0
1,51,5,322.0,150.0
2,53,4,421.0,100.0
1,31,5,831.0,175.0
1,41,4,941.0,100.0
2,41,3,411.0,75.0
1,48,5,721.0,170.0
2,47,5,753.0,70.0
1,25,6,233.0,200.0
1,49,9,152.0,550.0
2,45,7,252.0,48.0
1,60,5,842.0,360.0
2,52,5,143.0,260.0
1,41,5,826.0,250.0
1,44,5,315.0,300.0
1,41,5,752.0,330.0
1,41,7,313.0,220.0
2,48,5,313.0,400.0
1,49,7,443.0,400.0
2,45,5,237.0,180.0
1,50,7,111.0,450.0
1,48,7,311.0,420.0
2,48,6,145.0,125.0
2,27,7,143.0,153.0
1,61,3,941.0,140.0
2,63,3,911.0,60.0
1,30,5,721.0,180.0
1,59,4,941.0,150.0
1,29,6,713.0,250.0
1,40,6,312.0,270.0
1,37,6,731.0,215.0
1,42,5,311.0,410.0
2,63,3,826.0,100.0
1,36,7,313.0,275.0
2,62,4,911.0,120.0
1,43,5,812.0,180.0
2,42,5,512.0,112.0
1,66,3,912.0,130.0
1,37,7,316.0,200.0
1,28,6,311.0,148.0
2,26,6,831.0,142.0
1,36,5,733.0,170.0
1,46,7,23.0,320.0
2,43,5,316.0,220.0
1,34,7,220.0,270.0
1,40,6,732.0,280.0
2,74,4,920.0,80.0
1,37,7,316.0,330.0
2,37,7,172.0,333.0
1,35,7,292.0,250.0
2,29,8,152.0,260.0
1,56,5,842.0,240.0
2,51,4,422.0,450.0
1,37,6,316.0,400.0
2,49,7,513.0,250.0
2,65,4,911.0,50.0
1,34,6,132.0,250.0
1,69,4,912.0,110.0
1,41,7,316.0,600.0
2,60,3,930.0,60.0
1,36,7,441.0,325.0
1,65,3,713.0,120.0
1,39,6,980.0,280.0
2,40,7,156.0,150.0
2,37,5,826.0,300.0
2,34,5,415.0,90.0
2,43,5,821.0,160.0
1,66,4,712.0,300.0
1,40,6,441.0,330.0
1,34,6,311.0,290.0
1,61,5,941.0,100.0
1,32,6,941.0,217.0
1,29,6,262.0,100.0
1,70,4,915.0,20.0
2,67,3,911.0,20.0
2,35,6,512.0,150.0
1,45,7,314.0,500.0
1,29,5,823.0,140.0
1,29,5,823.0,130.0
2,52,3,914.0,80.0
1,55,5,816.0,200.0
2,50,6,422.0,140.0
1,28,7,316.0,260.0
1,65,4,911.0,25.0
1,78,3,914.0,20.0
2,72,3,915.0,40.0
1,37,6,913.0,188.0
1,60,5,732.0,190.0
1,31,7,821.0,180.0
1,30,6,513.0,200.0
2,50,4,411.0,50.0
2,41,7,315.0,300.0
2,59,6,153.0,445.0
1,44,7,913.0,250.0
2,44,6,23.0,212.0
1,54,5,941.0,135.0
2,54,5,753.0,150.0
1,29,7,422.0,250.0
2,57,4,513.0,20.0
1,37,5,713.0,200.0
1,38,7,131.0,345.0
1,75,3,915.0,20.0
2,36,6,156.0,56.0
1,35,6,821.0,300.0
1,33,6,821.0,200.0
1,53,4,941.0,100.0
1,24,6,144.0,220.0
1,48,5,913.0,240.0
1,39,6,831.0,320.0
1,52,7,132.0,310.0
1,42,7,321.0,360.0
1,54,3,411.0,100.0
1,30,7,913.0,160.0
2,54,4,829.0,200.0
1,49,5,721.0,230.0
1,51,5,826.0,290.0
2,47,5,913.0,70.0
2,58,3,421.0,100.0
1,62,5,842.0,170.0
1,33,6,262.0,200.0
2,43,6,271.0,110.0
2,52,4,753.0,120.0
1,46,4,833.0,320.0
1,51,5,291.0,290.0
2,68,2,911.0,60.0
1,58,5,236.0,370.0
1,28,6,821.0,164.0
2,46,5,930.0,100.0
1,77,5,920.0,60.0
1,42,6,311.0,400.0
1,39,6,315.0,280.0
1,53,6,913.0,400.0
1,54,6,511.0,400.0
2,62,5,411.0,42.0
2,47,5,512.0,150.0
1,63,5,262.0,170.0
1,34,7,132.0,200.0
2,32,8,321.0,250.0
1,43,5,821.0,160.0
1,48,7,713.0,245.0
1,43,6,314.0,450.0
1,39,6,421.0,270.0
1,63,5,941.0,90.0
1,37,6,511.0,280.0
1,38,5,829.0,260.0
2,40,7,271.0,150.0
2,38,6,930.0,15.0
1,33,6,821.0,290.0
1,52,4,721.0,230.0
2,52,4,930.0,130.0
1,28,6,120.0,240.0
1,43,7,312.0,1200.0
1,48,5,826.0,200.0
2,43,5,930.0,140.0
1,54,4,911.0,90.0
2,54,4,422.0,70.0
2,68,2,911.0,20.0
1,43,6,311.0,450.0
2,43,7,143.0,350.0
1,33,7,316.0,330.0
1,30,7,234.0,200.0
1,61,3,912.0,95.0
2,56,3,411.0,120.0
1,54,4,842.0,250.0
2,51,4,411.0,48.0
1,64,3,821.0,320.0
2,56,3,826.0,110.0
2,33,6,234.0,173.0
1,31,8,133.0,250.0
1,58,4,912.0,160.0
2,28,6,143.0,180.0
2,42,5,315.0,708.0
2,40,6,313.0,165.0
1,36,6,262.0,300.0
1,44,7,311.0,250.0
2,44,7,252.0,50.0
1,50,7,231.0,350.0
2,48,5,753.0,75.0
1,76,4,914.0,20.0
2,69,3,411.0,20.0
2,39,5,753.0,180.0
1,62,4,212.0,90.0
2,32,7,152.0,250.0
1,63,3,911.0,70.0
1,28,6,415.0,80.0
2,65,5,282.0,50.0
1,31,6,316.0,310.0
1,43,7,311.0,265.0
1,50,5,316.0,350.0
1,30,8,120.0,320.0
1,39,8,131.0,280.0
1,37,7,262.0,230.0
1,40,7,131.0,380.0
1,55,4,842.0,230.0
2,53,4,753.0,120.0
1,28,7,132.0,310.0
1,56,7,316.0,390.0
2,27,7,132.0,200.0
2,47,7,154.0,435.0
1,51,4,511.0,250.0
1,36,7,732.0,500.0
1,52,5,713.0,100.0
2,26,7,-1.0,100.0
1,48,5,611.0,100.0
2,37,8,153.0,100.0
1,64,5,912.0,140.0
2,35,7,315.0,115.0
1,30,7,442.0,250.0
2,58,4,411.0,120.0
2,41,5,930.0,110.0
2,39,5,323.0,60.0
1,35,7,164.0,400.0
1,57,7,842.0,330.0
2,47,8,143.0,400.0
1,41,5,822.0,355.0
1,36,7,120.0,340.0
2,32,6,317.0,160.0
2,58,4,911.0,70.0
2,34,6,315.0,200.0
1,39,5,731.0,300.0
2,34,5,315.0,120.0
2,64,3,911.0,50.0
1,41,6,312.0,100.0
2,37,5,753.0,20.0
2,55,6,512.0,150.0
2,73,3,911.0,20.0
1,27,7,132.0,220.0
1,24,7,441.0,180.0
1,26,5,316.0,195.0
1,54,5,941.0,200.0
2,66,3,753.0,40.0
2,44,5,411.0,70.0
2,40,7,322.0,290.0
2,36,8,151.0,180.0
1,55,4,713.0,150.0
2,28,6,145.0,175.0
2,21,7,156.0,50.0
1,55,6,314.0,550.0
2,50,5,512.0,75.0
1,61,7,23.0,750.0
1,32,7,733.0,250.0
2,29,6,512.0,160.0
2,62,5,911.0,200.0
1,44,6,712.0,200.0
1,55,5,713.0,150.0
2,50,4,930.0,130.0
2,26,6,315.0,130.0
2,57,3,421.0,130.0
2,31,5,412.0,100.0
1,30,7,252.0,200.0
2,44,5,733.0,100.0
1,57,6,821.0,197.0
2,53,5,930.0,100.0
1,60,5,131.0,100.0
1,53,7,164.0,800.0
1,47,4,821.0,193.0
1,30,6,131.0,250.0
2,50,3,751.0,100.0
2,21,6,512.0,70.0
2,54,4,826.0,150.0
1,31,6,826.0,190.0
2,63,4,920.0,70.0
1,42,7,311.0,130.0
1,37,5,911.0,72.0
2,58,3,911.0,84.0
1,32,6,821.0,180.0
1,61,4,752.0,320.0
2,53,3,411.0,156.0
1,34,6,132.0,540.0
1,45,5,826.0,230.0
2,40,5,831.0,160.0
1,35,5,512.0,230.0
2,39,5,422.0,150.0
1,62,4,941.0,100.0
1,41,7,312.0,557.0
1,57,4,829.0,430.0
1,41,5,512.0,170.0
1,47,5,843.0,180.0
2,65,6,411.0,135.0
1,36,6,131.0,330.0
2,45,7,271.0,168.0
1,42,5,511.0,150.0
1,63,3,941.0,175.0
1,40,5,311.0,259.0
2,36,5,832.0,130.0
1,56,5,293.0,300.0
2,54,5,513.0,77.0
2,39,4,411.0,72.0
2,20,5,241.0,136.0
1,31,7,165.0,370.0
2,28,7,980.0,260.0
2,66,3,411.0,40.0
1,39,5,941.0,100.0
2,61,3,421.0,50.0
2,39,7,282.0,300.0
2,44,5,321.0,150.0
2,64,3,421.0,70.0
2,47,5,421.0,110.0
1,44,8,313.0,400.0
2,42,7,313.0,300.0
2,40,7,152.0,350.0
2,55,5,930.0,30.0
1,62,5,912.0,145.0
1,38,6,312.0,314.0
1,51,4,831.0,240.0
2,44,5,823.0,150.0
1,52,5,941.0,100.0
2,43,7,271.0,150.0
2,61,4,411.0,110.0
1,64,5,842.0,155.0
1,38,7,234.0,148.0
1,36,7,444.0,200.0
2,31,5,315.0,197.0
2,47,5,315.0,198.0
1,59,4,941.0,120.0
2,56,3,411.0,24.0
2,32,5,323.0,150.0
2,25,6,143.0,190.0
1,52,7,842.0,240.0
2,50,6,512.0,140.0
1,28,6,315.0,193.0
1,27,8,311.0,180.0
2,37,6,311.0,145.0
1,36,7,313.0,200.0
2,33,5,241.0,150.0
1,26,7,292.0,307.0
1,43,5,941.0,200.0
1,45,6,132.0,650.0
1,28,7,731.0,300.0
1,62,4,236.0,230.0
1,37,6,444.0,240.0
1,39,7,182.0,50.0
1,55,7,132.0,300.0
1,36,6,131.0,292.0
1,39,6,815.0,350.0
1,43,5,314.0,400.0
1,42,5,722.0,400.0
1,58,6,941.0,140.0
2,53,4,823.0,150.0
1,29,7,262.0,220.0
2,27,7,741.0,200.0
2,46,5,512.0,120.0
2,68,3,911.0,70.0
1,43,7,842.0,180.0
2,38,5,832.0,90.0
1,34,6,321.0,150.0
1,41,7,120.0,400.0
1,38,5,812.0,200.0
1,80,3,911.0,50.0
1,51,6,442.0,500.0
2,50,5,411.0,80.0
2,25,7,313.0,180.0
1,51,7,152.0,400.0
2,49,7,311.0,72.0
1,51,7,411.0,250.0
2,47,8,23.0,350.0
1,51,5,913.0,60.0
2,45,5,512.0,100.0
1,58,4,941.0,160.0
2,51,3,911.0,150.0
1,41,6,312.0,330.0
1,31,6,314.0,260.0
1,48,4,913.0,150.0
1,39,5,512.0,160.0
2,54,5,833.0,200.0
1,30,6,242.0,210.0
1,60,3,444.0,120.0
2,35,7,293.0,240.0
1,33,7,120.0,330.0
2,49,5,833.0,150.0
1,24,6,733.0,160.0
2,22,6,143.0,200.0
1,58,5,713.0,200.0
1,31,7,132.0,220.0
2,33,5,411.0,200.0
1,36,6,316.0,215.0
1,34,6,512.0,370.0
1,62,4,911.0,155.0
1,32,5,712.0,178.0
2,27,5,832.0,130.0
1,54,3,752.0,150.0
2,51,4,915.0,100.0
1,24,6,444.0,150.0
1,61,4,912.0,150.0
2,61,4,513.0,150.0
1,33,7,733.0,288.0
2,80,3,914.0,20.0
2,40,5,315.0,80.0
1,36,5,829.0,150.0
1,33,6,829.0,240.0
2,42,5,930.0,193.0
2,46,5,832.0,150.0
1,45,5,842.0,200.0
2,42,5,411.0,110.0
1,55,4,912.0,110.0
2,55,4,930.0,100.0
1,33,6,829.0,250.0
1,36,6,316.0,342.0
1,34,6,262.0,328.0
1,73,5,731.0,160.0
2,46,5,930.0,120.0
1,24,5,913.0,180.0
2,43,4,833.0,120.0
1,30,6,822.0,150.0
1,56,7,829.0,250.0
2,52,5,411.0,100.0
1,65,6,23.0,475.0
2,35,6,183.0,360.0
2,31,6,271.0,200.0
2,61,4,911.0,220.0
1,39,6,829.0,400.0
2,38,5,271.0,130.0
1,70,3,915.0,20.0
2,63,5,911.0,20.0
1,40,5,713.0,250.0
1,50,5,942.0,150.0
2,46,5,911.0,150.0
1,74,5,912.0,120.0
2,60,5,512.0,100.0
1,39,7,262.0,330.0
1,60,5,912.0,202.0
1,39,7,262.0,330.0
1,36,5,812.0,200.0
1,37,7,825.0,200.0
2,51,6,832.0,120.0
1,30,7,164.0,370.0
1,27,7,141.0,370.0
1,38,7,312.0,500.0
2,35,7,316.0,200.0
2,43,5,422.0,150.0
1,75,4,441.0,35.0
1,42,5,812.0,302.0
1,53,5,842.0,250.0
1,57,3,741.0,300.0
1,62,7,182.0,80.0
1,57,3,941.0,160.0
2,53,3,753.0,140.0
2,68,3,714.0,120.0
1,38,7,237.0,317.0
2,44,6,521.0,300.0
1,43,6,312.0,297.0
2,41,6,323.0,150.0
2,37,7,251.0,340.0
1,39,7,316.0,600.0
2,55,5,911.0,120.0
1,42,5,262.0,250.0
2,52,4,422.0,150.0
1,52,5,941.0,150.0
2,46,4,815.0,120.0
2,35,7,441.0,231.0
2,33,6,314.0,320.0
1,32,7,262.0,400.0
1,35,5,842.0,230.0
1,64,5,131.0,300.0
2,65,5,513.0,30.0
1,38,5,183.0,350.0
2,39,7,143.0,290.0
1,47,5,415.0,240.0
1,43,5,843.0,300.0
2,48,5,415.0,130.0
1,67,5,941.0,90.0
2,58,5,411.0,125.0
1,33,6,132.0,217.0
1,36,5,832.0,250.0
2,28,7,152.0,250.0
2,60,3,421.0,130.0
1,38,7,315.0,338.0
2,41,5,411.0,60.0
1,43,6,941.0,192.0
1,41,5,825.0,295.0
1,50,5,831.0,550.0
1,59,5,815.0,152.0
2,32,7,416.0,200.0
1,50,5,842.0,300.0
1,42,5,311.0,202.0
1,57,5,831.0,544.0
1,31,6,829.0,290.0
2,30,6,132.0,360.0
1,29,6,184.0,170.0
1,41,7,751.0,200.0
1,57,7,132.0,450.0
1,30,7,120.0,288.0
1,31,7,156.0,150.0
2,55,5,317.0,170.0
1,65,4,842.0,100.0
2,35,6,314.0,170.0
2,32,5,314.0,170.0
1,28,6,184.0,233.0
1,52,4,829.0,200.0
2,49,4,911.0,100.0
1,25,5,512.0,170.0
1,60,5,842.0,145.0
1,28,7,141.0,180.0
2,40,8,151.0,160.0
2,32,7,156.0,200.0
1,30,6,120.0,278.0
2,38,6,315.0,227.0
1,33,7,262.0,221.0
1,55,6,161.0,500.0
2,54,5,512.0,100.0
1,56,5,941.0,100.0
2,50,5,513.0,150.0
2,26,5,512.0,180.0
1,24,6,512.0,200.0
1,44,5,941.0,120.0
2,72,2,914.0,20.0
1,51,5,842.0,300.0
2,64,3,251.0,30.0
1,39,8,120.0,450.0
1,53,5,512.0,300.0
2,51,5,822.0,130.0
2,28,6,143.0,220.0
2,24,6,316.0,192.0
2,60,3,911.0,129.0
2,59,5,321.0,100.0
1,31,7,120.0,256.0
2,55,5,753.0,92.0
1,33,6,316.0,200.0
1,32,7,513.0,200.0
1,54,6,313.0,480.0
2,48,5,313.0,400.0
2,48,5,315.0,212.0
2,52,5,911.0,150.0
1,45,5,513.0,150.0
1,42,5,812.0,250.0
2,44,5,513.0,150.0
1,47,5,831.0,326.0
2,29,6,271.0,200.0
1,43,5,712.0,160.0
2,40,5,512.0,180.0
1,58,5,842.0,100.0
2,54,4,822.0,150.0
1,27,7,980.0,265.0
1,29,6,821.0,250.0
1,34,5,913.0,180.0
2,34,6,312.0,180.0
1,32,5,511.0,144.0
1,50,5,911.0,200.0
2,63,5,911.0,90.0
1,37,7,262.0,350.0
2,58,4,421.0,120.0
1,27,5,812.0,172.0
2,26,6,131.0,255.0
1,60,4,829.0,155.0
1,34,7,315.0,965.0
2,48,3,828.0,110.0
1,29,6,733.0,180.0
2,28,6,262.0,150.0
1,43,5,831.0,300.0
2,36,7,321.0,110.0
2,51,4,422.0,130.0
2,26,6,241.0,145.0
2,23,6,512.0,140.0
2,42,8,251.0,100.0
1,36,7,913.0,100.0
1,57,5,441.0,542.0
1,64,3,941.0,85.0
2,60,3,411.0,110.0
2,64,3,915.0,75.0
2,30,7,271.0,120.0
1,40,8,155.0,400.0
2,36,8,156.0,75.0
1,67,4,912.0,120.0
1,38,7,314.0,365.0
1,34,6,511.0,220.0
1,47,5,413.0,120.0
1,41,7,315.0,310.0
1,48,5,753.0,300.0
2,47,5,829.0,140.0
1,41,6,314.0,330.0
2,31,5,316.0,160.0
1,47,5,913.0,220.0
1,57,3,712.0,150.0
2,30,6,235.0,110.0
1,31,6,272.0,70.0
1,33,6,915.0,310.0
1,41,5,821.0,250.0
1,37,5,511.0,190.0
1,43,5,752.0,230.0
2,77,3,914.0,20.0
2,34,6,323.0,60.0
1,30,7,141.0,770.0
1,34,6,831.0,633.0
1,33,5,831.0,250.0
1,60,5,731.0,580.0
1,52,6,829.0,250.0
1,51,8,161.0,400.0
2,50,6,154.0,140.0
2,24,7,156.0,400.0
1,48,5,832.0,400.0
2,45,7,832.0,130.0
1,48,8,321.0,600.0
2,48,8,241.0,530.0
2,21,7,422.0,20.0
1,56,4,620.0,110.0
2,49,5,422.0,200.0
1,48,7,733.0,420.0
1,63,5,311.0,120.0
1,39,7,131.0,410.0
2,38,6,315.0,175.0
1,39,6,237.0,212.0
1,63,5,842.0,160.0
2,57,5,411.0,140.0
2,35,7,153.0,250.0
1,39,6,733.0,280.0
2,60,5,911.0,24.0
1,30,6,812.0,170.0
1,58,5,23.0,177.0
2,59,5,311.0,110.0
1,30,7,156.0,150.0
1,38,7,131.0,190.0
2,59,3,421.0,200.0
1,65,2,821.0,140.0
1,33,7,442.0,330.0
2,31,7,152.0,300.0
1,36,7,315.0,500.0
2,54,5,512.0,120.0
1,33,7,311.0,410.0
1,64,7,930.0,93.0
2,63,4,411.0,150.0
2,38,8,156.0,170.0
2,35,7,252.0,100.0
1,55,7,311.0,700.0
2,44,5,317.0,200.0
2,32,7,156.0,320.0
1,48,5,282.0,500.0
1,63,5,842.0,200.0
2,33,7,512.0,170.0
1,45,7,253.0,142.0
2,58,3,415.0,30.0
1,31,7,831.0,310.0
1,29,7,120.0,198.0
1,49,6,211.0,250.0
1,31,7,813.0,290.0
1,55,7,173.0,350.0
1,50,5,842.0,180.0
1,49,7,713.0,320.0
2,41,5,422.0,82.0
2,40,7,315.0,80.0
1,44,6,316.0,280.0
2,67,3,411.0,40.0
2,74,3,920.0,35.0
2,41,7,293.0,200.0
1,39,7,313.0,260.0
1,36,5,829.0,300.0
2,32,5,311.0,140.0
1,45,5,733.0,400.0
1,53,3,721.0,155.0
2,48,4,911.0,80.0
2,27,6,521.0,130.0
1,30,6,942.0,168.0
1,47,6,712.0,400.0
1,47,5,823.0,350.0
2,42,7,271.0,157.0
1,47,5,732.0,450.0
2,42,5,143.0,130.0
1,55,5,292.0,200.0
2,43,5,829.0,160.0
1,20,7,415.0,30.0
1,40,6,311.0,250.0
1,40,6,238.0,240.0
1,46,5,321.0,210.0
