p220101,p220107,p220110,p220350,p221642
1,30,7,317.0,175.0
2,28,6,421.0,200.0
1,59,6,912.0,180.0
2,47,5,422.0,230.0
2,26,7,235.0,220.0
2,35,5,412.0,320.0
1,54,7,131.0,400.0
2,49,5,421.0,168.0
2,24,7,143.0,200.0
2,51,5,172.0,300.0
1,48,7,271.0,175.0
1,47,6,262.0,700.0
1,41,5,742.0,300.0
1,29,7,262.0,300.0
1,71,4,911.0,115.0
2,62,3,411.0,40.0
1,49,9,151.0,630.0
2,48,7,242.0,280.0
1,46,7,131.0,400.0
1,67,3,712.0,300.0
1,51,6,941.0,250.0
2,68,5,411.0,180.0
1,58,7,161.0,583.0
2,52,5,241.0,165.0
2,70,4,711.0,156.0
1,57,7,23.0,450.0
1,61,5,411.0,60.0
2,51,6,317.0,180.0
1,65,4,712.0,100.0
2,62,4,512.0,160.0
1,38,7,135.0,350.0
1,36,7,282.0,250.0
1,31,6,120.0,220.0
2,29,6,323.0,300.0
1,54,7,316.0,250.0
2,51,7,172.0,160.0
1,50,7,23.0,500.0
1,68,5,312.0,400.0
2,40,7,315.0,170.0
1,36,7,441.0,400.0
2,37,7,313.0,300.0
2,83,2,911.0,20.0
1,38,7,843.0,278.0
1,35,7,131.0,280.0
1,47,8,312.0,600.0
2,42,7,143.0,250.0
2,81,3,413.0,27.0
1,49,7,132.0,480.0
1,56,5,942.0,70.0
2,53,5,422.0,100.0
1,30,7,816.0,420.0
2,55,5,842.0,200.0
2,41,6,315.0,265.0
2,35,8,152.0,60.0
2,32,8,135.0,300.0
2,46,5,315.0,170.0
2,30,7,143.0,250.0
1,69,7,311.0,300.0
2,44,5,930.0,180.0
2,40,6,143.0,150.0
2,63,3,930.0,110.0
1,29,5,930.0,95.0
1,38,7,237.0,270.0
1,48,5,441.0,400.0
2,44,7,292.0,350.0
1,71,5,821.0,220.0
2,43,7,311.0,270.0
1,41,7,732.0,300.0
2,76,3,911.0,50.0
1,40,5,913.0,150.0
2,63,5,930.0,180.0
1,37,7,831.0,280.0
1,36,7,316.0,300.0
1,64,4,912.0,200.0
1,37,7,132.0,360.0
1,35,7,316.0,250.0
2,55,6,144.0,250.0
1,26,7,732.0,280.0
1,25,6,144.0,250.0
2,51,7,411.0,75.0
2,26,6,315.0,300.0
1,47,5,842.0,350.0
1,59,5,713.0,210.0
1,51,5,821.0,300.0
2,46,5,422.0,200.0
1,45,5,731.0,200.0
2,62,4,822.0,185.0
1,38,7,842.0,240.0
1,36,6,721.0,250.0
2,35,7,321.0,180.0
1,53,7,313.0,360.0
2,48,6,421.0,70.0
2,55,5,831.0,200.0
1,30,7,731.0,400.0
2,58,4,421.0,180.0
2,38,7,314.0,260.0
1,35,5,713.0,260.0
2,78,5,411.0,40.0
1,39,7,220.0,220.0
1,31,5,316.0,250.0
1,65,4,731.0,200.0
2,60,4,421.0,200.0
1,48,7,315.0,850.0
1,50,5,23.0,200.0
2,50,5,311.0,180.0
2,26,6,271.0,200.0
1,50,5,731.0,180.0
1,47,5,731.0,330.0
1,21,5,731.0,100.0
2,55,4,530.0,240.0
1,30,7,314.0,210.0
1,62,4,911.0,150.0
1,59,4,753.0,250.0
2,59,3,911.0,250.0
2,25,6,241.0,230.0
1,63,4,912.0,180.0
2,60,4,911.0,120.0
2,29,7,733.0,250.0
2,68,4,411.0,160.0
2,54,5,422.0,220.0
1,29,7,316.0,285.0
1,70,4,941.0,84.0
1,51,7,262.0,400.0
2,51,8,311.0,400.0
2,24,7,282.0,190.0
2,62,4,753.0,185.0
1,39,7,713.0,350.0
2,40,7,132.0,285.0
1,45,6,316.0,430.0
1,41,5,513.0,250.0
1,57,5,714.0,204.0
2,51,5,512.0,200.0
1,51,5,842.0,300.0
2,22,7,422.0,65.0
2,50,5,831.0,180.0
2,62,4,411.0,100.0
2,43,5,411.0,60.0
2,42,5,411.0,120.0
1,40,5,721.0,263.0
1,60,5,913.0,240.0
1,61,4,912.0,185.0
2,59,4,411.0,58.0
1,30,7,913.0,200.0
1,37,5,731.0,280.0
1,37,7,262.0,330.0
2,35,7,314.0,200.0
2,48,5,312.0,100.0
1,43,7,311.0,360.0
1,61,5,721.0,192.0
2,56,5,241.0,180.0
2,23,6,415.0,130.0
1,53,7,421.0,300.0
2,50,5,322.0,60.0
1,24,5,832.0,210.0
1,38,7,132.0,550.0
1,36,7,422.0,350.0
2,27,7,421.0,220.0
2,23,6,512.0,180.0
2,62,3,421.0,220.0
2,52,7,415.0,250.0
1,25,7,422.0,60.0
2,42,8,156.0,200.0
1,46,7,312.0,500.0
1,42,7,135.0,505.0
1,39,6,120.0,280.0
2,40,7,321.0,300.0
1,38,7,316.0,400.0
1,63,4,912.0,35.0
2,59,4,411.0,100.0
1,39,6,317.0,250.0
2,35,7,252.0,200.0
1,43,7,23.0,400.0
1,41,7,315.0,800.0
1,44,7,311.0,350.0
2,61,5,911.0,50.0
2,32,8,316.0,320.0
1,31,7,315.0,370.0
2,37,7,315.0,90.0
1,35,7,431.0,450.0
1,37,6,733.0,290.0
1,48,5,829.0,300.0
1,46,6,823.0,460.0
1,65,4,512.0,200.0
1,59,6,316.0,450.0
2,57,5,911.0,70.0
2,32,7,314.0,250.0
1,64,5,712.0,150.0
1,36,7,823.0,300.0
1,42,7,842.0,280.0
1,74,7,316.0,200.0
2,68,7,315.0,200.0
2,44,5,311.0,300.0
1,42,7,132.0,400.0
1,40,6,713.0,200.0
1,51,5,842.0,250.0
2,32,7,143.0,160.0
2,58,3,911.0,140.0
1,48,7,441.0,500.0
2,70,3,941.0,100.0
2,38,5,311.0,150.0
2,36,6,314.0,160.0
1,35,5,712.0,300.0
1,43,7,833.0,330.0
1,29,5,512.0,280.0
1,59,3,821.0,60.0
1,66,4,912.0,120.0
1,36,5,316.0,270.0
1,36,5,913.0,240.0
2,29,7,311.0,200.0
2,65,3,930.0,100.0
1,38,6,832.0,300.0
1,49,6,822.0,250.0
1,27,5,831.0,200.0
1,61,5,823.0,350.0
2,55,4,753.0,80.0
2,32,7,315.0,370.0
2,32,7,316.0,260.0
1,60,3,713.0,350.0
2,55,3,713.0,128.0
2,53,5,321.0,100.0
1,65,5,713.0,120.0
2,57,5,421.0,180.0
1,30,7,312.0,280.0
2,39,7,412.0,80.0
1,54,5,731.0,370.0
2,53,5,421.0,190.0
1,26,6,733.0,370.0
1,31,7,711.0,280.0
1,59,7,313.0,250.0
2,55,6,421.0,200.0
2,29,7,153.0,230.0
2,28,6,143.0,300.0
2,50,5,911.0,150.0
2,23,6,-1.0,150.0
2,64,3,911.0,80.0
2,42,5,823.0,180.0
1,37,6,511.0,280.0
2,35,5,154.0,150.0
1,37,6,183.0,310.0
1,35,6,817.0,540.0
1,39,7,132.0,500.0
2,34,6,317.0,100.0
1,25,6,112.0,2700.0
1,45,8,311.0,647.0
1,41,7,156.0,700.0
2,69,3,421.0,36.0
1,71,4,311.0,210.0
2,42,5,930.0,270.0
2,39,5,751.0,290.0
2,36,5,321.0,220.0
1,66,5,712.0,200.0
2,41,5,422.0,100.0
2,36,6,271.0,95.0
2,63,4,911.0,170.0
1,28,7,733.0,220.0
1,31,7,262.0,210.0
1,74,4,912.0,80.0
1,58,9,151.0,300.0
1,63,7,262.0,200.0
2,57,5,411.0,100.0
2,30,7,183.0,250.0
2,46,7,322.0,480.0
2,59,4,826.0,170.0
2,27,8,120.0,200.0
1,47,6,262.0,300.0
1,57,5,316.0,400.0
2,53,5,321.0,180.0
1,29,7,316.0,280.0
2,31,7,316.0,320.0
1,28,6,282.0,200.0
2,59,4,411.0,155.0
2,36,5,915.0,140.0
2,32,4,415.0,350.0
2,64,3,920.0,65.0
1,38,6,721.0,380.0
2,72,3,911.0,27.0
1,30,7,143.0,250.0
1,61,4,941.0,80.0
1,36,5,316.0,272.0
1,34,5,733.0,500.0
2,47,5,512.0,100.0
2,44,5,315.0,180.0
1,42,6,733.0,270.0
2,39,6,915.0,40.0
1,58,4,912.0,195.0
2,49,5,753.0,250.0
2,26,5,323.0,170.0
1,75,4,912.0,140.0
1,43,6,511.0,300.0
1,53,7,311.0,260.0
1,19,7,512.0,85.0
1,67,7,311.0,70.0
2,62,5,411.0,65.0
1,42,6,311.0,320.0
1,43,4,941.0,160.0
1,50,4,741.0,280.0
1,63,5,236.0,350.0
2,72,5,262.0,200.0
2,61,5,411.0,90.0
2,54,5,513.0,300.0
1,33,7,444.0,203.0
1,52,5,314.0,350.0
1,72,4,920.0,145.0
2,60,8,153.0,350.0
2,45,6,315.0,300.0
2,43,7,312.0,900.0
1,37,7,713.0,320.0
2,35,7,220.0,220.0
1,67,5,253.0,200.0
1,39,6,263.0,300.0
2,36,7,315.0,600.0
1,61,4,823.0,220.0
2,60,5,411.0,58.0
1,63,4,821.0,200.0
2,47,5,422.0,100.0
1,44,5,733.0,120.0
1,65,4,812.0,280.0
1,26,7,152.0,200.0
1,45,8,173.0,380.0
1,57,5,721.0,430.0
2,26,6,315.0,210.0
2,24,5,317.0,130.0
1,55,7,842.0,250.0
2,51,5,914.0,250.0
1,55,4,714.0,200.0
1,59,5,914.0,200.0
2,27,6,144.0,250.0
2,25,7,172.0,230.0
2,22,6,322.0,160.0
1,74,4,912.0,160.0
2,70,2,911.0,120.0
2,45,6,512.0,200.0
1,60,5,842.0,280.0
2,60,4,751.0,140.0
1,55,5,913.0,200.0
1,21,5,930.0,230.0
1,64,4,712.0,350.0
2,63,3,911.0,87.0
1,36,5,821.0,334.0
1,48,4,262.0,280.0
2,47,4,281.0,80.0
1,24,7,421.0,56.0
1,57,4,713.0,350.0
2,55,5,512.0,130.0
2,32,7,323.0,210.0
1,31,5,713.0,300.0
1,38,7,132.0,540.0
1,36,7,831.0,340.0
2,68,3,753.0,140.0
1,52,5,751.0,600.0
1,38,6,237.0,300.0
1,38,5,713.0,300.0
2,47,5,411.0,160.0
1,38,6,733.0,250.0
2,48,7,23.0,300.0
1,26,5,821.0,300.0
1,69,5,411.0,160.0
2,66,3,422.0,150.0
1,40,8,132.0,570.0
2,59,4,421.0,120.0
1,56,5,842.0,430.0
2,59,7,411.0,60.0
1,36,5,843.0,250.0
1,34,5,315.0,800.0
1,36,6,821.0,210.0
1,34,5,512.0,250.0
1,44,5,421.0,300.0
1,65,5,712.0,200.0
1,41,6,733.0,340.0
1,61,5,812.0,250.0
1,29,7,421.0,150.0
2,27,7,143.0,200.0
1,36,7,156.0,300.0
1,71,5,842.0,100.0
2,34,7,152.0,290.0
1,31,7,282.0,150.0
2,26,7,313.0,230.0
2,27,7,315.0,150.0
2,53,5,930.0,150.0
1,50,6,712.0,300.0
1,67,4,912.0,94.0
2,65,4,415.0,80.0
1,24,6,913.0,200.0
1,66,4,721.0,260.0
2,57,4,421.0,180.0
1,32,6,821.0,290.0
1,41,6,165.0,450.0
1,37,7,913.0,200.0
1,57,5,131.0,300.0
2,57,5,753.0,150.0
2,30,7,312.0,300.0
2,27,7,131.0,210.0
1,25,7,316.0,230.0
1,59,3,843.0,300.0
2,54,3,914.0,165.0
1,35,6,843.0,300.0
1,69,5,733.0,100.0
1,43,7,262.0,370.0
1,46,7,293.0,450.0
2,43,7,313.0,300.0
2,53,7,161.0,520.0
1,55,7,444.0,250.0
2,51,6,292.0,550.0
2,19,7,321.0,34.0
1,62,7,733.0,500.0
1,39,7,262.0,750.0
2,37,8,312.0,450.0
1,55,7,262.0,700.0
1,49,8,23.0,600.0
2,54,5,421.0,220.0
2,33,7,316.0,300.0
2,31,7,315.0,330.0
1,28,7,422.0,150.0
1,58,8,315.0,480.0
1,39,7,164.0,800.0
1,32,7,132.0,230.0
1,42,7,312.0,200.0
1,40,7,120.0,290.0
2,26,7,421.0,150.0
2,24,7,318.0,100.0
2,40,7,313.0,317.0
1,55,5,941.0,200.0
1,27,6,821.0,230.0
1,30,7,942.0,300.0
2,60,5,911.0,150.0
1,38,7,316.0,200.0
2,29,7,152.0,250.0
1,27,7,312.0,250.0
1,64,4,316.0,180.0
2,59,4,512.0,84.0
2,61,5,411.0,50.0
1,37,5,831.0,180.0
1,47,4,742.0,185.0
2,47,3,411.0,90.0
1,54,5,721.0,150.0
2,53,5,754.0,150.0
2,28,7,145.0,200.0
1,31,6,913.0,210.0
1,55,9,152.0,600.0
2,55,7,23.0,500.0
2,47,5,512.0,200.0
2,51,7,156.0,135.0
1,24,7,321.0,69.0
2,22,6,241.0,180.0
1,66,5,842.0,300.0
2,35,7,252.0,150.0
1,65,5,842.0,45.0
1,47,5,826.0,250.0
1,81,3,915.0,27.0
1,50,5,721.0,300.0
1,47,5,752.0,370.0
1,47,7,313.0,320.0
2,48,5,241.0,150.0
1,28,8,421.0,50.0
1,55,7,443.0,280.0
2,51,5,237.0,320.0
1,25,6,731.0,240.0
2,56,5,316.0,320.0
1,36,5,721.0,230.0
1,65,4,941.0,220.0
1,39,5,237.0,430.0
1,35,6,713.0,292.0
1,46,6,233.0,300.0
1,43,6,731.0,220.0
1,48,5,311.0,430.0
2,69,3,826.0,170.0
2,43,7,156.0,140.0
1,42,7,313.0,450.0
1,39,7,712.0,350.0
2,49,7,252.0,150.0
1,49,5,812.0,250.0
2,19,5,411.0,150.0
1,34,6,120.0,275.0
1,42,5,733.0,300.0
1,46,6,321.0,190.0
1,52,7,131.0,400.0
2,49,5,316.0,350.0
1,40,7,120.0,400.0
1,46,6,732.0,430.0
2,80,4,920.0,100.0
1,43,7,312.0,370.0
1,25,6,422.0,240.0
1,41,7,311.0,350.0
1,63,5,831.0,250.0
1,43,6,316.0,900.0
1,32,6,262.0,290.0
2,55,7,513.0,300.0
2,52,7,152.0,500.0
1,47,7,316.0,750.0
2,47,5,930.0,20.0
1,42,7,441.0,430.0
1,71,3,620.0,100.0
1,45,6,980.0,320.0
2,42,6,154.0,190.0
2,40,5,941.0,250.0
1,37,5,914.0,330.0
2,68,5,911.0,62.0
2,44,7,322.0,140.0
1,67,7,30.0,230.0
2,49,5,833.0,260.0
2,26,5,322.0,130.0
1,46,6,441.0,450.0
1,41,6,941.0,300.0
1,40,6,311.0,330.0
1,38,6,262.0,300.0
1,35,6,262.0,350.0
2,61,3,911.0,175.0
2,41,6,512.0,200.0
1,35,5,316.0,210.0
1,35,5,823.0,250.0
1,31,5,817.0,320.0
1,30,5,825.0,200.0
2,58,3,753.0,100.0
2,26,6,315.0,180.0
1,24,6,732.0,190.0
2,56,6,422.0,200.0
1,71,4,913.0,30.0
2,70,3,911.0,27.0
2,78,3,911.0,30.0
1,43,6,913.0,270.0
2,41,7,271.0,194.0
1,66,5,732.0,220.0
1,37,7,821.0,230.0
1,36,6,262.0,230.0
1,43,5,713.0,210.0
1,44,7,131.0,500.0
2,42,6,156.0,16.0
1,39,6,831.0,400.0
1,59,4,941.0,100.0
1,45,6,821.0,290.0
1,24,7,282.0,150.0
1,28,6,132.0,250.0
1,25,6,317.0,215.0
1,46,5,821.0,200.0
2,60,4,829.0,300.0
1,55,5,721.0,300.0
1,39,7,315.0,390.0
1,57,5,826.0,320.0
2,53,5,411.0,70.0
2,64,3,421.0,200.0
2,39,6,241.0,190.0
1,27,7,751.0,200.0
1,68,5,842.0,210.0
1,39,6,315.0,100.0
2,49,7,271.0,180.0
2,58,4,753.0,170.0
1,33,7,443.0,290.0
1,57,5,733.0,300.0
2,55,6,411.0,180.0
2,27,7,313.0,170.0
1,54,5,721.0,300.0
2,74,2,911.0,90.0
2,57,4,411.0,230.0
1,34,6,942.0,350.0
2,40,6,315.0,170.0
1,24,6,521.0,190.0
1,83,5,915.0,27.0
1,48,6,311.0,500.0
1,45,6,315.0,300.0
1,59,6,913.0,400.0
2,21,6,151.0,60.0
1,60,6,511.0,300.0
2,68,5,411.0,100.0
1,33,7,443.0,290.0
2,53,5,915.0,150.0
1,69,5,912.0,180.0
1,40,7,132.0,390.0
2,38,8,321.0,380.0
1,53,4,713.0,600.0
1,49,5,821.0,300.0
1,54,7,237.0,350.0
1,49,6,733.0,450.0
1,45,6,421.0,380.0
1,43,6,712.0,300.0
1,44,5,829.0,320.0
2,46,7,271.0,200.0
2,42,5,317.0,130.0
1,39,6,821.0,400.0
1,58,4,721.0,270.0
2,58,4,930.0,160.0
1,34,6,120.0,256.0
1,54,5,826.0,250.0
1,60,4,911.0,200.0
2,74,2,911.0,27.0
1,49,6,220.0,1000.0
1,39,7,316.0,450.0
1,67,3,912.0,180.0
2,62,3,411.0,220.0
1,60,4,842.0,300.0
1,27,7,313.0,160.0
2,62,3,911.0,110.0
2,39,6,220.0,280.0
1,37,8,133.0,320.0
2,34,6,143.0,250.0
1,30,6,131.0,200.0
2,51,5,831.0,150.0
2,46,6,315.0,180.0
1,44,5,842.0,110.0
1,50,7,311.0,250.0
2,50,7,252.0,110.0
1,56,7,231.0,330.0
2,27,7,151.0,153.0
1,26,6,-1.0,210.0
2,45,5,831.0,250.0
1,68,4,212.0,160.0
2,38,7,152.0,400.0
1,25,6,713.0,170.0
1,34,6,913.0,250.0
2,32,5,914.0,100.0
2,71,5,282.0,120.0
1,37,6,316.0,430.0
1,61,6,842.0,250.0
1,49,7,733.0,400.0
1,56,5,316.0,350.0
2,28,7,314.0,230.0
1,37,7,152.0,400.0
2,43,7,241.0,180.0
1,45,8,313.0,250.0
1,43,7,316.0,450.0
1,35,6,712.0,360.0
1,34,7,316.0,400.0
1,29,7,822.0,250.0
2,59,8,317.0,150.0
2,53,7,154.0,400.0
1,44,5,262.0,200.0
1,42,7,732.0,750.0
1,58,5,713.0,550.0
2,32,7,322.0,180.0
1,42,7,120.0,350.0
1,54,5,611.0,100.0
2,43,8,153.0,280.0
1,45,5,913.0,500.0
1,70,5,912.0,200.0
1,36,7,442.0,280.0
2,64,4,411.0,90.0
1,54,7,842.0,200.0
2,47,5,714.0,200.0
1,48,5,811.0,320.0
2,30,5,832.0,100.0
1,47,4,713.0,120.0
2,45,5,733.0,200.0
1,41,7,164.0,540.0
1,63,7,915.0,180.0
1,56,8,23.0,800.0
2,53,8,143.0,550.0
1,47,5,822.0,400.0
1,42,7,120.0,390.0
2,64,4,911.0,130.0
1,45,5,731.0,300.0
2,43,5,421.0,120.0
2,40,5,315.0,180.0
2,70,3,911.0,80.0
2,43,5,930.0,40.0
2,61,6,318.0,170.0
2,79,3,413.0,20.0
1,32,7,262.0,330.0
2,50,5,411.0,150.0
1,39,7,262.0,360.0
1,34,7,816.0,350.0
2,46,7,322.0,300.0
2,42,9,151.0,200.0
2,57,3,911.0,100.0
1,42,7,913.0,270.0
1,42,7,321.0,200.0
1,57,7,829.0,220.0
2,57,7,411.0,170.0
1,31,7,316.0,230.0
1,30,7,120.0,225.0
2,56,5,512.0,100.0
1,33,7,316.0,300.0
1,32,7,313.0,150.0
1,38,7,733.0,300.0
2,46,6,930.0,150.0
1,50,6,816.0,200.0
1,61,5,713.0,100.0
2,56,4,930.0,100.0
2,63,3,732.0,150.0
2,40,6,242.0,220.0
2,50,5,733.0,190.0
2,23,7,235.0,190.0
2,39,7,293.0,300.0
1,35,7,512.0,180.0
1,63,6,821.0,290.0
2,59,5,930.0,190.0
1,66,5,131.0,300.0
1,59,7,164.0,900.0
1,53,4,821.0,250.0
1,27,5,831.0,300.0
2,80,5,413.0,20.0
1,62,5,731.0,280.0
2,56,5,411.0,100.0
1,36,6,131.0,450.0
1,51,5,713.0,420.0
2,47,5,411.0,150.0
2,27,6,512.0,100.0
1,48,7,311.0,320.0
1,43,5,913.0,270.0
2,64,3,911.0,60.0
1,42,6,713.0,200.0
1,40,6,821.0,330.0
1,38,6,821.0,300.0
2,59,3,411.0,180.0
1,40,6,132.0,300.0
1,51,5,941.0,120.0
2,46,5,831.0,220.0
1,46,7,821.0,220.0
1,36,6,234.0,295.0
2,45,5,422.0,185.0
1,68,4,941.0,130.0
1,47,7,131.0,675.0
1,53,5,843.0,219.0
1,26,5,843.0,198.0
2,71,6,411.0,159.0
1,42,6,131.0,352.0
2,51,7,271.0,214.0
1,48,5,831.0,238.0
1,69,3,941.0,135.0
1,46,5,311.0,420.0
2,42,5,316.0,182.0
2,60,5,512.0,120.0
2,45,4,411.0,100.0
2,26,5,421.0,159.0
2,24,5,316.0,169.0
1,22,5,930.0,169.0
1,37,7,713.0,400.0
2,34,7,980.0,400.0
1,31,5,829.0,256.0
1,45,5,311.0,189.0
1,64,5,941.0,180.0
2,52,5,271.0,210.0
2,60,5,411.0,80.0
2,53,5,421.0,179.0
1,30,7,316.0,246.0
1,27,7,23.0,207.0
1,50,8,313.0,530.0
2,48,7,313.0,500.0
2,41,5,143.0,180.0
2,40,8,156.0,100.0
2,46,7,152.0,550.0
1,68,5,411.0,179.0
2,41,5,172.0,174.0
1,44,6,312.0,393.0
1,57,4,831.0,336.0
1,58,5,721.0,300.0
2,58,5,422.0,80.0
2,49,7,271.0,200.0
1,20,5,930.0,149.0
1,70,5,842.0,159.0
1,42,7,444.0,265.0
1,66,6,842.0,100.0
2,53,5,315.0,247.0
1,65,4,941.0,230.0
2,62,3,411.0,65.0
1,36,6,829.0,272.0
1,58,7,842.0,237.0
2,27,6,317.0,207.0
1,30,7,120.0,256.0
1,36,6,821.0,380.0
2,29,7,315.0,300.0
1,27,7,317.0,250.0
1,62,8,172.0,250.0
2,60,8,241.0,340.0
2,21,6,271.0,260.0
2,43,6,311.0,198.0
1,42,7,313.0,375.0
2,68,8,411.0,183.0
1,46,5,511.0,400.0
1,63,6,131.0,329.0
1,49,5,941.0,350.0
2,52,5,271.0,170.0
1,51,6,316.0,700.0
1,68,4,236.0,300.0
1,43,6,712.0,300.0
1,40,7,312.0,500.0
1,61,7,132.0,350.0
1,29,7,822.0,300.0
2,28,7,143.0,370.0
1,42,6,316.0,400.0
2,64,5,315.0,200.0
1,36,7,262.0,335.0
1,45,6,815.0,620.0
2,49,7,512.0,120.0
1,49,5,315.0,650.0
1,48,5,722.0,400.0
1,64,6,941.0,200.0
2,59,4,823.0,180.0
2,74,3,911.0,136.0
1,49,7,842.0,160.0
2,44,5,521.0,130.0
1,41,7,156.0,350.0
1,40,6,321.0,149.0
1,44,5,721.0,230.0
1,57,6,442.0,600.0
2,31,7,313.0,280.0
2,28,7,313.0,200.0
1,57,7,152.0,600.0
2,53,8,271.0,387.0
2,82,3,911.0,27.0
1,24,4,733.0,120.0
2,51,5,930.0,170.0
1,47,6,312.0,560.0
2,40,5,823.0,200.0
1,54,4,913.0,150.0
2,33,3,511.0,73.0
1,36,6,242.0,200.0
2,34,6,143.0,210.0
2,47,5,315.0,290.0
1,39,7,120.0,450.0
2,55,5,833.0,159.0
1,30,6,721.0,440.0
2,28,6,143.0,200.0
2,60,5,751.0,140.0
1,37,7,831.0,290.0
2,39,5,241.0,150.0
1,37,7,132.0,260.0
1,67,3,412.0,50.0
1,42,6,512.0,300.0
1,68,4,911.0,139.0
1,38,5,712.0,303.0
1,60,3,752.0,150.0
2,57,4,411.0,190.0
1,67,4,912.0,200.0
2,67,4,513.0,150.0
1,39,7,733.0,440.0
1,42,5,829.0,200.0
1,39,6,829.0,400.0
1,62,4,912.0,177.0
2,48,5,930.0,200.0
2,52,5,751.0,179.0
2,29,7,422.0,350.0
1,26,5,316.0,290.0
1,51,5,842.0,300.0
1,22,6,915.0,178.0
1,61,4,912.0,149.0
2,61,4,930.0,149.0
1,39,6,829.0,310.0
2,37,7,143.0,230.0
2,65,3,911.0,170.0
1,42,6,316.0,420.0
1,40,6,262.0,450.0
2,77,4,411.0,27.0
2,52,5,930.0,170.0
1,30,5,913.0,220.0
2,27,6,133.0,250.0
2,49,4,833.0,163.0
1,36,6,821.0,200.0
1,62,7,23.0,296.0
2,58,5,911.0,182.0
1,71,6,23.0,880.0
2,43,5,263.0,150.0
2,41,6,183.0,150.0
2,39,5,271.0,200.0
2,37,7,271.0,205.0
2,67,4,911.0,150.0
1,45,6,829.0,531.0
1,56,5,942.0,260.0
2,52,5,911.0,220.0
2,66,5,512.0,150.0
1,66,5,712.0,240.0
1,45,7,262.0,370.0
1,42,5,316.0,370.0
1,58,5,942.0,80.0
2,56,6,311.0,155.0
2,57,6,930.0,200.0
1,33,7,311.0,310.0
2,43,8,314.0,450.0
1,32,7,153.0,295.0
1,81,4,441.0,27.0
1,48,5,812.0,400.0
1,59,5,842.0,326.0
1,63,3,741.0,635.0
1,25,7,120.0,130.0
1,68,7,182.0,60.0
1,63,3,941.0,211.0
2,59,3,753.0,150.0
1,32,6,444.0,325.0
2,74,3,714.0,136.0
1,41,7,713.0,300.0
2,71,3,941.0,29.0
1,44,7,237.0,430.0
2,50,6,521.0,600.0
1,49,6,312.0,318.0
2,47,6,241.0,175.0
2,43,7,251.0,360.0
1,45,8,316.0,710.0
2,27,5,315.0,215.0
2,24,5,315.0,215.0
2,23,5,315.0,172.0
2,58,4,421.0,200.0
2,30,6,145.0,162.0
2,26,5,930.0,162.0
1,58,5,941.0,150.0
2,52,4,833.0,192.0
2,28,5,315.0,172.0
2,23,5,315.0,192.0
2,41,7,313.0,316.0
2,39,6,314.0,400.0
1,38,7,511.0,350.0
1,41,5,941.0,200.0
1,27,7,251.0,170.0
1,70,5,131.0,360.0
2,71,5,513.0,50.0
2,46,5,271.0,230.0
1,44,5,183.0,500.0
1,67,5,512.0,100.0
2,36,6,312.0,350.0
2,34,6,316.0,263.0
2,45,7,143.0,398.0
1,49,5,843.0,382.0
1,63,5,842.0,485.0
2,54,5,241.0,149.0
2,64,5,411.0,174.0
1,39,6,132.0,360.0
1,42,5,832.0,430.0
2,34,7,152.0,300.0
2,35,7,156.0,200.0
1,44,7,315.0,568.0
1,49,6,941.0,295.0
1,47,5,825.0,420.0
1,56,5,722.0,175.0
1,65,5,842.0,210.0
2,38,7,513.0,180.0
2,25,6,282.0,198.0
1,48,5,311.0,295.0
2,22,5,411.0,163.0
2,26,7,312.0,180.0
1,63,5,912.0,239.0
2,63,4,832.0,120.0
2,36,6,132.0,430.0
2,76,3,322.0,27.0
2,47,5,311.0,250.0
1,67,4,721.0,300.0
2,65,4,911.0,40.0
1,35,6,184.0,255.0
1,47,7,914.0,300.0
2,57,4,911.0,100.0
2,60,7,23.0,125.0
2,36,7,311.0,260.0
1,37,7,156.0,150.0
2,28,7,317.0,130.0
1,33,7,316.0,250.0
2,29,7,311.0,250.0
1,34,6,513.0,550.0
1,71,4,842.0,100.0
2,43,5,412.0,150.0
2,41,6,314.0,200.0
2,38,5,314.0,200.0
1,58,4,829.0,260.0
2,55,4,911.0,180.0
1,36,5,316.0,320.0
1,31,5,512.0,300.0
1,66,5,842.0,150.0
2,62,5,751.0,50.0
2,31,7,322.0,223.0
2,46,8,151.0,150.0
2,38,7,156.0,300.0
1,36,6,120.0,340.0
2,44,6,315.0,294.0
1,39,7,262.0,239.0
1,61,6,131.0,200.0
2,26,6,143.0,300.0
1,62,5,941.0,250.0
2,56,5,513.0,200.0
1,30,6,512.0,263.0
2,44,5,833.0,180.0
1,57,5,842.0,400.0
2,28,8,252.0,350.0
1,26,6,829.0,260.0
2,70,3,413.0,27.0
1,45,8,120.0,520.0
1,59,5,512.0,300.0
2,34,6,143.0,260.0
2,30,6,315.0,200.0
2,66,3,911.0,212.0
1,37,7,120.0,395.0
1,64,3,920.0,180.0
1,38,7,316.0,255.0
1,60,6,313.0,624.0
2,54,5,313.0,504.0
2,28,7,313.0,182.0
2,54,5,315.0,245.0
1,51,5,422.0,200.0
1,48,5,812.0,350.0
2,23,5,317.0,163.0
1,51,5,816.0,239.0
1,53,5,831.0,400.0
2,52,5,829.0,163.0
2,28,7,316.0,207.0
1,26,6,444.0,259.0
2,35,6,271.0,220.0
1,49,5,712.0,100.0
2,46,5,512.0,200.0
2,23,5,412.0,138.0
1,51,5,733.0,300.0
1,64,5,842.0,200.0
1,35,7,282.0,400.0
1,33,7,980.0,400.0
1,40,5,913.0,247.0
