p020101,p020107,p020110,p020350,p021642
2,45,3,512.0,85.0
2,66,2,911.0,35.0
2,40,4,753.0,20.0
2,22,7,311.0,68.0
2,21,6,753.0,55.0
1,51,6,912.0,130.0
2,24,5,511.0,83.0
2,22,5,314.0,93.0
1,31,8,316.0,170.0
2,29,8,113.0,160.0
1,38,5,444.0,170.0
2,40,5,311.0,80.0
1,35,5,712.0,60.0
2,33,5,753.0,80.0
1,56,3,713.0,100.0
1,35,7,714.0,70.0
1,30,7,131.0,160.0
2,30,7,156.0,100.0
2,42,4,512.0,90.0
2,26,5,316.0,192.0
2,57,2,914.0,13.0
1,47,8,132.0,240.0
2,45,7,150.0,250.0
1,50,7,316.0,400.0
1,54,9,151.0,400.0
1,40,5,131.0,130.0
1,40,7,152.0,200.0
1,53,3,842.0,130.0
2,26,6,23.0,140.0
1,24,6,-1.0,70.0
2,28,5,315.0,90.0
2,34,5,422.0,100.0
1,28,8,232.0,180.0
1,26,7,315.0,130.0
2,40,5,313.0,100.0
2,27,8,182.0,85.0
1,50,4,311.0,120.0
1,40,5,753.0,100.0
2,39,5,513.0,50.0
1,46,7,313.0,150.0
2,35,8,152.0,200.0
1,46,7,153.0,200.0
2,39,7,153.0,150.0
1,33,5,842.0,100.0
2,23,6,143.0,85.0
2,21,5,511.0,90.0
1,28,6,263.0,90.0
2,25,5,521.0,80.0
1,61,5,912.0,60.0
1,62,5,912.0,60.0
1,32,5,712.0,147.0
2,31,5,915.0,30.0
1,51,8,23.0,300.0
2,29,6,154.0,110.0
2,27,7,271.0,70.0
1,50,5,30.0,500.0
1,54,5,313.0,150.0
1,41,7,316.0,230.0
1,45,5,721.0,150.0
2,44,6,252.0,100.0
1,49,8,132.0,400.0
1,46,8,318.0,350.0
1,38,7,512.0,100.0
1,39,6,733.0,100.0
1,34,6,131.0,160.0
1,62,5,911.0,50.0
1,28,7,317.0,180.0
2,65,3,914.0,20.0
1,43,5,842.0,200.0
2,42,4,751.0,80.0
1,38,6,312.0,200.0
1,28,7,252.0,140.0
1,25,5,512.0,110.0
1,25,6,120.0,100.0
2,59,3,914.0,40.0
1,32,7,-1.0,150.0
2,49,3,914.0,50.0
1,27,6,220.0,80.0
1,29,5,252.0,100.0
1,24,5,292.0,80.0
2,23,5,-1.0,80.0
2,42,3,826.0,25.0
2,52,4,237.0,100.0
1,29,8,251.0,150.0
2,28,7,242.0,100.0
1,47,3,712.0,100.0
2,55,3,911.0,50.0
1,31,6,842.0,65.0
1,38,7,161.0,100.0
1,38,5,441.0,150.0
2,27,5,315.0,80.0
1,26,5,821.0,100.0
1,43,7,120.0,250.0
1,23,5,315.0,80.0
1,39,5,512.0,180.0
1,34,5,316.0,300.0
1,34,7,311.0,150.0
1,64,7,816.0,200.0
1,36,7,513.0,150.0
1,30,7,131.0,120.0
1,34,8,-1.0,130.0
2,63,2,411.0,20.0
1,46,7,235.0,170.0
1,48,5,821.0,150.0
1,27,8,252.0,90.0
2,61,3,411.0,50.0
1,60,5,912.0,50.0
2,50,4,751.0,50.0
2,31,7,313.0,90.0
1,29,7,234.0,95.0
1,36,5,911.0,120.0
2,25,5,237.0,55.0
1,36,7,721.0,120.0
2,35,5,513.0,150.0
1,53,3,721.0,100.0
2,21,6,315.0,60.0
2,37,5,512.0,60.0
2,55,3,754.0,55.0
2,26,5,315.0,55.0
2,60,8,23.0,200.0
1,66,3,712.0,82.0
1,23,5,-1.0,90.0
1,49,3,511.0,60.0
2,24,5,832.0,40.0
2,22,5,315.0,50.0
1,45,3,844.0,70.0
1,29,5,831.0,120.0
1,52,4,842.0,80.0
2,42,4,513.0,50.0
2,22,5,512.0,70.0
2,42,3,913.0,70.0
2,20,4,512.0,70.0
1,28,5,442.0,130.0
1,54,4,842.0,90.0
1,19,5,930.0,45.0
1,51,5,831.0,100.0
2,23,7,251.0,50.0
2,56,3,911.0,45.0
2,51,3,930.0,58.0
1,20,5,831.0,120.0
1,47,5,713.0,70.0
2,38,5,513.0,80.0
1,25,7,422.0,30.0
2,44,4,321.0,45.0
1,50,5,842.0,200.0
2,20,7,530.0,45.0
2,19,6,512.0,6.0
1,48,5,23.0,155.0
2,43,5,316.0,135.0
1,51,6,23.0,300.0
1,52,3,713.0,10.0
2,49,3,941.0,50.0
1,27,5,512.0,100.0
1,26,5,842.0,100.0
2,22,5,183.0,80.0
1,39,5,912.0,50.0
1,31,5,823.0,70.0
1,40,4,823.0,100.0
1,31,5,821.0,60.0
1,44,5,721.0,180.0
1,51,5,316.0,150.0
2,45,5,513.0,100.0
1,58,5,912.0,47.0
1,33,7,313.0,80.0
1,55,3,911.0,48.0
2,38,4,753.0,60.0
1,18,5,832.0,34.0
2,61,3,941.0,50.0
1,44,5,842.0,150.0
2,40,4,422.0,80.0
1,28,7,315.0,183.0
2,65,2,915.0,30.0
2,25,6,315.0,50.0
1,57,3,712.0,60.0
1,28,5,263.0,70.0
1,29,4,915.0,40.0
1,67,4,713.0,20.0
1,30,5,915.0,120.0
1,28,5,415.0,130.0
1,38,7,132.0,180.0
1,30,5,731.0,75.0
1,27,5,731.0,75.0
1,42,4,911.0,85.0
1,39,4,753.0,70.0
1,43,4,942.0,90.0
2,40,4,754.0,25.0
1,28,6,234.0,70.0
1,41,5,815.0,100.0
2,37,5,754.0,45.0
1,31,6,731.0,125.0
2,34,5,823.0,30.0
1,50,4,721.0,100.0
2,44,4,826.0,70.0
1,27,7,317.0,120.0
1,50,4,754.0,70.0
2,48,4,754.0,55.0
1,25,6,753.0,115.0
2,60,3,911.0,30.0
1,31,5,511.0,90.0
2,42,4,911.0,60.0
2,23,5,741.0,60.0
1,49,5,316.0,250.0
2,23,7,156.0,65.0
1,47,4,722.0,180.0
1,42,4,731.0,100.0
1,41,4,183.0,110.0
1,48,4,611.0,80.0
2,42,3,753.0,30.0
2,18,5,512.0,40.0
2,21,5,311.0,50.0
2,39,4,751.0,15.0
1,63,9,151.0,160.0
1,26,6,441.0,100.0
1,63,3,912.0,40.0
2,24,5,316.0,100.0
2,36,5,930.0,15.0
1,49,6,316.0,70.0
1,52,5,842.0,120.0
2,47,5,183.0,85.0
1,33,5,415.0,80.0
1,31,5,-1.0,70.0
1,28,7,-1.0,80.0
1,38,5,731.0,120.0
1,44,3,712.0,50.0
2,42,3,753.0,40.0
2,22,7,251.0,50.0
1,27,6,311.0,85.0
1,58,7,30.0,180.0
1,49,7,152.0,180.0
1,46,5,30.0,180.0
2,43,4,521.0,60.0
1,19,6,321.0,37.0
2,58,7,152.0,180.0
1,46,7,152.0,150.0
1,45,5,316.0,150.0
2,44,4,512.0,70.0
1,52,5,513.0,50.0
1,28,5,829.0,100.0
1,26,6,941.0,80.0
1,45,4,842.0,100.0
1,39,6,316.0,150.0
1,43,7,314.0,100.0
1,44,5,712.0,80.0
2,69,3,911.0,40.0
1,49,4,914.0,50.0
1,30,7,262.0,180.0
1,28,5,842.0,80.0
2,24,5,315.0,74.0
1,28,5,826.0,100.0
1,63,3,713.0,35.0
2,53,3,713.0,35.0
1,38,3,812.0,110.0
2,38,3,911.0,50.0
1,54,4,713.0,40.0
1,26,7,-1.0,60.0
1,43,4,721.0,20.0
1,39,3,821.0,20.0
2,44,3,753.0,15.0
1,47,3,713.0,30.0
2,35,5,513.0,100.0
1,37,5,843.0,180.0
1,31,6,913.0,100.0
1,45,3,444.0,53.0
2,45,3,753.0,50.0
1,60,4,842.0,70.0
1,29,6,826.0,75.0
1,30,4,421.0,90.0
2,29,4,826.0,80.0
1,41,5,823.0,130.0
2,35,4,753.0,40.0
1,40,3,713.0,70.0
2,35,3,512.0,40.0
2,33,5,421.0,60.0
1,34,5,731.0,130.0
1,39,4,942.0,100.0
2,36,4,512.0,60.0
1,36,6,441.0,150.0
1,39,7,313.0,130.0
1,54,5,712.0,60.0
2,44,3,813.0,40.0
2,47,5,513.0,160.0
2,43,4,513.0,100.0
1,32,4,731.0,130.0
2,51,5,513.0,40.0
1,49,4,942.0,100.0
2,49,3,823.0,40.0
1,51,4,311.0,150.0
2,52,4,421.0,75.0
1,52,4,821.0,130.0
2,45,3,826.0,60.0
2,22,5,315.0,60.0
1,44,5,930.0,90.0
1,25,6,821.0,71.0
1,54,4,912.0,60.0
1,29,5,262.0,170.0
2,23,6,315.0,60.0
1,30,7,220.0,200.0
1,38,8,311.0,220.0
2,32,7,312.0,200.0
1,43,7,511.0,100.0
2,47,4,911.0,60.0
1,48,4,941.0,75.0
2,39,4,753.0,40.0
1,27,5,512.0,52.0
1,37,5,733.0,120.0
1,24,7,282.0,100.0
2,38,5,513.0,80.0
1,44,3,941.0,40.0
2,44,4,930.0,70.0
2,59,2,911.0,40.0
1,29,5,314.0,150.0
2,29,5,832.0,13.0
1,27,5,712.0,100.0
2,41,4,812.0,50.0
1,41,4,753.0,100.0
2,27,5,753.0,50.0
1,51,4,713.0,35.0
2,43,4,713.0,15.0
2,24,5,311.0,70.0
2,19,5,241.0,49.0
1,50,5,311.0,210.0
1,55,4,823.0,130.0
2,25,5,512.0,55.0
1,33,7,156.0,130.0
1,47,7,441.0,235.0
1,48,4,914.0,50.0
2,19,5,512.0,35.0
2,23,6,252.0,60.0
1,43,5,236.0,100.0
2,41,4,930.0,20.0
2,52,5,513.0,300.0
2,26,7,153.0,120.0
2,39,5,930.0,20.0
2,35,6,143.0,200.0
1,19,7,422.0,25.0
2,20,7,512.0,32.0
1,48,7,152.0,145.0
2,40,6,153.0,100.0
2,25,6,316.0,64.0
2,23,7,262.0,80.0
1,44,8,816.0,200.0
2,41,5,512.0,40.0
1,47,5,22.0,220.0
1,41,4,821.0,95.0
1,43,4,821.0,140.0
1,28,4,842.0,90.0
2,27,5,315.0,65.0
2,50,3,752.0,58.0
1,56,4,828.0,100.0
1,45,4,812.0,125.0
2,56,3,826.0,80.0
1,25,7,272.0,40.0
1,25,4,942.0,50.0
2,23,5,241.0,60.0
1,43,3,731.0,100.0
1,58,3,842.0,121.0
1,35,4,941.0,60.0
1,39,5,262.0,180.0
1,54,4,843.0,200.0
1,40,5,842.0,102.0
2,40,4,316.0,65.0
1,35,5,942.0,110.0
2,60,2,911.0,50.0
1,44,4,842.0,60.0
2,43,3,421.0,56.0
2,64,2,914.0,14.0
1,37,4,713.0,40.0
2,35,5,753.0,40.0
1,44,4,712.0,80.0
2,48,3,421.0,40.0
1,27,5,812.0,110.0
2,50,3,826.0,50.0
1,43,4,316.0,230.0
1,32,6,512.0,93.0
2,30,7,252.0,50.0
2,28,7,154.0,83.0
2,35,5,832.0,43.0
1,32,5,842.0,100.0
2,31,5,751.0,10.0
2,23,6,156.0,50.0
1,42,5,421.0,180.0
1,39,3,842.0,100.0
2,39,7,826.0,50.0
1,61,3,713.0,110.0
1,29,5,821.0,120.0
1,52,4,912.0,50.0
2,47,4,911.0,50.0
1,26,5,412.0,60.0
1,45,5,712.0,150.0
2,43,5,911.0,50.0
1,41,5,812.0,80.0
2,34,5,422.0,85.0
2,47,5,313.0,70.0
1,51,5,-1.0,60.0
1,30,6,316.0,125.0
2,41,4,751.0,54.0
2,54,3,911.0,84.0
1,46,4,813.0,150.0
1,51,4,812.0,100.0
2,23,5,829.0,105.0
2,18,5,315.0,60.0
1,45,3,842.0,95.0
1,37,5,712.0,100.0
2,33,4,422.0,60.0
1,37,5,712.0,60.0
2,37,5,914.0,40.0
1,39,3,732.0,110.0
2,34,3,826.0,70.0
2,49,4,930.0,40.0
1,30,5,262.0,70.0
1,37,8,23.0,240.0
2,33,7,313.0,110.0
1,35,7,511.0,150.0
2,31,6,143.0,140.0
1,42,5,733.0,180.0
2,42,5,513.0,170.0
1,35,7,262.0,90.0
1,42,8,156.0,260.0
2,39,7,143.0,80.0
1,29,8,131.0,120.0
1,33,5,235.0,91.0
2,31,5,930.0,10.0
2,40,4,913.0,120.0
1,36,5,733.0,120.0
1,47,7,23.0,250.0
2,42,7,152.0,150.0
1,49,7,23.0,330.0
1,62,8,151.0,300.0
1,62,7,235.0,50.0
2,53,7,313.0,150.0
2,24,7,181.0,50.0
1,38,8,315.0,150.0
2,38,7,251.0,60.0
1,45,6,842.0,60.0
2,44,6,153.0,200.0
1,36,8,156.0,120.0
2,61,4,911.0,30.0
1,49,4,842.0,120.0
2,43,4,513.0,50.0
1,59,7,152.0,250.0
1,43,5,844.0,120.0
1,52,5,914.0,120.0
1,25,7,980.0,130.0
2,25,8,512.0,30.0
1,28,7,156.0,100.0
2,52,2,911.0,70.0
2,45,3,941.0,60.0
1,23,5,911.0,70.0
2,20,7,315.0,62.0
1,25,4,412.0,70.0
1,35,5,821.0,100.0
2,33,4,753.0,40.0
1,32,5,823.0,70.0
2,32,5,751.0,15.0
2,78,2,914.0,44.0
2,65,2,914.0,44.0
2,59,2,911.0,50.0
2,45,2,754.0,60.0
2,61,3,911.0,15.0
2,30,5,512.0,40.0
1,37,5,316.0,170.0
1,30,5,754.0,110.0
2,41,5,911.0,100.0
1,27,4,821.0,90.0
1,34,5,721.0,40.0
2,33,5,753.0,30.0
1,41,4,822.0,150.0
1,35,7,152.0,200.0
1,31,6,132.0,200.0
1,34,8,272.0,80.0
1,46,5,842.0,130.0
2,38,5,241.0,90.0
1,31,5,441.0,120.0
1,27,5,930.0,80.0
1,61,3,941.0,60.0
1,30,5,316.0,87.0
1,27,5,713.0,70.0
1,27,7,317.0,60.0
2,33,7,142.0,80.0
1,34,7,512.0,80.0
2,34,5,313.0,175.0
1,40,4,842.0,80.0
1,35,7,443.0,130.0
1,34,7,313.0,110.0
1,36,7,112.0,110.0
1,36,7,292.0,120.0
1,34,7,313.0,150.0
2,36,5,321.0,90.0
1,47,3,712.0,60.0
1,40,5,313.0,100.0
2,36,5,513.0,30.0
1,45,4,941.0,60.0
2,27,7,271.0,95.0
1,28,5,311.0,78.0
2,49,3,826.0,80.0
1,55,5,263.0,80.0
2,48,4,421.0,120.0
2,55,3,911.0,50.0
2,29,7,252.0,60.0
1,52,3,712.0,60.0
1,41,5,712.0,65.0
2,37,5,513.0,70.0
2,50,3,914.0,45.0
1,26,6,422.0,90.0
1,32,7,23.0,78.0
2,25,5,241.0,100.0
2,23,7,172.0,75.0
1,43,5,821.0,120.0
1,42,5,842.0,100.0
2,37,4,913.0,30.0
2,45,4,911.0,80.0
1,23,5,733.0,50.0
2,35,7,513.0,160.0
1,52,4,23.0,140.0
1,36,8,261.0,230.0
2,32,7,152.0,150.0
1,55,4,912.0,53.0
1,27,7,316.0,150.0
2,25,5,311.0,80.0
1,50,5,941.0,80.0
1,44,4,713.0,80.0
2,42,4,911.0,10.0
1,29,6,733.0,100.0
2,24,5,241.0,76.0
2,23,7,252.0,130.0
2,19,6,318.0,30.0
1,51,3,712.0,70.0
1,25,5,982.0,80.0
2,22,6,826.0,60.0
1,24,6,826.0,104.0
2,20,5,732.0,100.0
2,41,5,823.0,18.0
1,31,5,842.0,110.0
2,29,5,753.0,70.0
1,52,4,712.0,150.0
1,26,6,441.0,100.0
1,40,3,262.0,100.0
2,40,4,826.0,70.0
1,47,5,731.0,200.0
1,56,4,912.0,57.0
2,53,3,911.0,60.0
2,20,5,315.0,50.0
1,40,4,842.0,120.0
1,31,7,314.0,180.0
2,26,7,530.0,65.0
1,45,4,842.0,48.0
2,38,3,914.0,50.0
2,33,3,827.0,6.0
2,27,6,315.0,80.0
1,51,4,914.0,150.0
2,49,3,753.0,54.0
1,25,5,512.0,100.0
2,21,5,220.0,78.0
2,49,3,421.0,30.0
1,37,5,941.0,50.0
2,36,4,513.0,15.0
1,34,7,262.0,200.0
1,48,7,237.0,100.0
2,45,6,153.0,100.0
1,62,3,912.0,62.0
1,30,7,733.0,71.0
2,30,5,511.0,80.0
2,40,5,753.0,60.0
1,23,5,-1.0,75.0
1,49,4,842.0,70.0
2,22,5,315.0,67.0
2,21,5,315.0,63.0
2,49,3,731.0,60.0
1,51,3,826.0,90.0
2,46,3,826.0,70.0
1,39,4,914.0,57.0
2,34,4,513.0,65.0
1,34,5,714.0,80.0
1,28,7,321.0,95.0
2,40,4,512.0,50.0
1,28,4,712.0,70.0
1,40,3,941.0,70.0
1,26,5,821.0,100.0
2,24,5,512.0,100.0
2,22,5,-1.0,90.0
1,20,5,733.0,70.0
1,48,5,721.0,80.0
2,40,4,829.0,40.0
1,37,5,826.0,120.0
2,44,5,312.0,70.0
2,44,3,930.0,18.0
1,48,4,312.0,120.0
1,31,7,-1.0,80.0
2,28,7,-1.0,130.0
1,68,8,151.0,180.0
1,46,4,732.0,100.0
2,41,4,911.0,50.0
1,32,4,731.0,100.0
1,40,3,713.0,90.0
2,34,4,826.0,80.0
1,34,5,-1.0,101.0
1,44,5,235.0,250.0
2,40,5,911.0,50.0
2,19,5,315.0,60.0
2,23,6,315.0,70.0
2,22,6,411.0,70.0
2,20,6,422.0,20.0
1,31,4,312.0,100.0
1,19,6,422.0,46.0
2,22,6,156.0,50.0
1,63,5,317.0,11.0
1,28,6,317.0,40.0
1,51,3,712.0,50.0
2,49,3,821.0,60.0
2,24,6,-1.0,30.0
1,43,6,235.0,150.0
1,40,6,511.0,150.0
1,61,4,912.0,50.0
2,59,4,911.0,30.0
1,33,4,713.0,200.0
1,34,7,237.0,130.0
1,29,6,733.0,170.0
1,49,5,941.0,40.0
1,19,5,941.0,40.0
1,25,6,530.0,30.0
1,23,5,-1.0,60.0
2,40,5,743.0,50.0
2,59,3,421.0,30.0
2,26,5,-1.0,50.0
1,29,4,823.0,100.0
2,29,7,317.0,55.0
2,24,6,311.0,50.0
2,38,5,237.0,80.0
2,47,3,915.0,56.0
2,19,5,315.0,60.0
1,38,4,721.0,120.0
2,38,4,753.0,55.0
1,29,7,312.0,280.0
1,34,5,826.0,110.0
2,54,2,421.0,60.0
1,29,6,311.0,80.0
2,26,7,234.0,80.0
2,29,7,143.0,120.0
2,27,7,152.0,90.0
1,46,5,732.0,140.0
2,42,4,722.0,60.0
1,49,5,313.0,180.0
1,19,6,415.0,32.0
1,41,5,232.0,130.0
2,36,4,411.0,40.0
1,43,5,311.0,70.0
2,40,5,322.0,100.0
1,19,7,-1.0,30.0
1,40,4,941.0,40.0
1,50,3,823.0,130.0
2,42,3,826.0,70.0
2,19,6,415.0,6.0
1,26,6,144.0,90.0
1,57,4,914.0,130.0
2,52,3,753.0,30.0
2,28,5,321.0,100.0
1,22,6,262.0,70.0
1,30,7,317.0,60.0
1,41,6,220.0,160.0
1,36,7,231.0,110.0
2,25,5,826.0,85.0
1,48,4,930.0,50.0
2,67,3,831.0,15.0
1,27,5,842.0,85.0
1,30,5,512.0,150.0
1,49,3,721.0,70.0
2,41,3,752.0,40.0
1,52,6,153.0,130.0
2,50,4,826.0,100.0
1,50,5,913.0,120.0
1,29,7,733.0,110.0
1,36,4,316.0,150.0
2,48,4,911.0,70.0
2,23,7,251.0,60.0
2,22,7,235.0,60.0
1,44,4,733.0,180.0
2,42,4,512.0,70.0
1,26,6,23.0,110.0
2,39,4,753.0,50.0
1,39,7,23.0,200.0
1,37,5,721.0,53.0
1,38,7,271.0,100.0
1,33,7,262.0,120.0
2,33,7,154.0,150.0
1,60,4,816.0,90.0
1,31,5,422.0,150.0
1,28,5,821.0,100.0
1,38,5,941.0,40.0
2,40,5,422.0,75.0
1,34,7,-1.0,130.0
2,27,8,-1.0,30.0
1,65,2,912.0,54.0
1,29,5,721.0,100.0
1,34,5,712.0,78.0
1,38,7,444.0,100.0
1,60,4,912.0,60.0
1,25,5,913.0,60.0
1,50,5,843.0,120.0
1,34,7,513.0,150.0
1,28,5,843.0,120.0
2,25,5,315.0,75.0
2,51,3,911.0,70.0
2,21,6,241.0,60.0
1,64,7,912.0,70.0
2,44,5,513.0,30.0
1,43,7,842.0,130.0
2,44,5,911.0,60.0
1,52,5,237.0,130.0
1,36,7,23.0,250.0
1,53,4,914.0,60.0
2,44,4,911.0,25.0
2,20,5,311.0,50.0
1,25,5,731.0,110.0
2,23,5,311.0,68.0
2,50,3,911.0,50.0
1,24,6,237.0,65.0
2,41,6,930.0,25.0
2,59,3,513.0,30.0
1,55,5,912.0,60.0
2,52,3,-1.0,80.0
1,41,6,314.0,200.0
1,40,6,315.0,210.0
2,39,5,913.0,70.0
1,47,7,23.0,240.0
2,52,3,422.0,90.0
2,26,6,315.0,75.0
1,41,5,913.0,120.0
2,36,4,826.0,60.0
2,25,7,317.0,50.0
1,46,3,842.0,105.0
2,43,3,753.0,80.0
2,17,5,412.0,3.0
2,20,6,242.0,20.0
1,42,4,826.0,140.0
1,48,5,842.0,80.0
1,43,6,831.0,90.0
2,39,5,913.0,13.0
1,33,6,313.0,120.0
2,54,5,513.0,100.0
2,30,5,753.0,30.0
1,33,4,821.0,95.0
2,60,3,914.0,42.0
1,42,5,731.0,120.0
1,31,5,913.0,130.0
2,36,3,914.0,50.0
1,45,5,713.0,150.0
2,40,4,826.0,70.0
1,38,3,712.0,80.0
2,44,3,911.0,70.0
1,18,5,713.0,88.0
1,33,4,-1.0,75.0
1,47,4,721.0,100.0
2,39,3,421.0,50.0
1,19,5,751.0,60.0
1,31,5,826.0,100.0
2,56,3,831.0,70.0
1,27,5,843.0,130.0
1,46,5,842.0,120.0
2,49,3,911.0,50.0
1,35,5,511.0,160.0
1,56,4,722.0,90.0
1,27,7,312.0,140.0
2,29,7,-1.0,50.0
1,27,8,-1.0,100.0
2,39,5,911.0,45.0
1,43,4,829.0,140.0
2,25,5,321.0,110.0
1,26,5,-1.0,90.0
1,25,6,311.0,85.0
2,31,5,315.0,70.0
2,25,5,311.0,50.0
1,28,5,314.0,70.0
1,26,5,-1.0,100.0
1,42,5,313.0,140.0
1,33,5,443.0,92.0
2,40,5,832.0,65.0
1,42,5,842.0,120.0
1,58,4,842.0,200.0
2,26,5,311.0,70.0
2,24,5,832.0,55.0
2,29,5,-1.0,200.0
2,27,5,512.0,30.0
1,44,5,712.0,80.0
1,25,5,-1.0,120.0
1,56,5,236.0,140.0
1,28,5,713.0,60.0
2,25,6,154.0,55.0
1,36,7,733.0,180.0
1,37,5,721.0,195.0
2,30,5,316.0,90.0
1,29,7,262.0,200.0
1,56,5,741.0,77.0
2,50,3,911.0,77.0
1,33,6,132.0,75.0
2,28,6,317.0,55.0
1,59,7,152.0,245.0
2,31,7,153.0,120.0
1,30,7,313.0,80.0
2,28,7,313.0,80.0
1,28,6,132.0,140.0
2,24,6,311.0,70.0
1,49,7,732.0,210.0
2,43,5,311.0,90.0
1,41,4,712.0,100.0
2,39,3,930.0,50.0
1,30,5,262.0,120.0
2,57,3,411.0,46.0
1,37,4,831.0,120.0
2,30,5,930.0,3.0
1,45,4,316.0,110.0
2,38,4,742.0,80.0
2,63,3,753.0,30.0
2,47,4,832.0,55.0
1,50,5,733.0,30.0
2,38,5,741.0,75.0
1,37,6,842.0,150.0
2,33,5,315.0,90.0
1,45,4,713.0,120.0
1,62,5,316.0,85.0
2,23,6,311.0,75.0
2,48,5,241.0,140.0
1,26,5,913.0,120.0
2,22,5,317.0,55.0
1,34,6,721.0,100.0
1,57,3,914.0,45.0
1,29,5,512.0,80.0
1,52,5,816.0,120.0
2,47,4,421.0,100.0
1,31,6,132.0,170.0
1,41,5,941.0,60.0
1,48,4,844.0,180.0
2,48,3,826.0,80.0
1,23,5,237.0,90.0
1,30,5,930.0,100.0
1,56,5,842.0,60.0
1,41,7,800.0,70.0
2,36,7,317.0,55.0
2,44,5,930.0,80.0
1,22,6,821.0,75.0
1,41,6,262.0,150.0
1,30,5,831.0,120.0
1,25,6,713.0,80.0
1,37,7,842.0,80.0
2,29,7,252.0,50.0
1,29,5,314.0,140.0
1,28,5,829.0,120.0
1,58,4,912.0,45.0
2,54,3,751.0,55.0
1,32,5,825.0,100.0
2,48,3,821.0,41.0
1,27,5,120.0,100.0
1,24,5,831.0,80.0
1,37,7,152.0,180.0
1,48,6,313.0,120.0
2,46,5,183.0,100.0
2,67,2,914.0,40.0
1,27,6,741.0,100.0
2,30,5,512.0,60.0
2,24,7,143.0,120.0
1,34,4,512.0,100.0
1,25,5,831.0,100.0
1,59,4,912.0,48.0
2,39,3,753.0,80.0
2,21,7,156.0,25.0
2,25,7,315.0,30.0
2,35,5,930.0,20.0
1,44,5,712.0,182.0
2,40,5,911.0,60.0
1,44,4,842.0,170.0
2,20,5,512.0,60.0
1,40,3,821.0,130.0
2,47,4,513.0,40.0
2,75,4,914.0,6.0
2,19,5,321.0,70.0
1,34,6,822.0,60.0
2,28,5,911.0,40.0
1,41,4,912.0,50.0
2,41,4,412.0,70.0
1,38,7,315.0,150.0
2,30,5,513.0,70.0
1,49,4,914.0,52.0
2,45,3,920.0,60.0
2,70,3,914.0,35.0
1,32,5,-1.0,80.0
1,59,5,-1.0,94.0
2,57,4,911.0,54.0
1,29,6,316.0,95.0
1,31,4,721.0,100.0
2,32,5,930.0,20.0
1,32,5,842.0,142.0
2,47,5,721.0,50.0
2,18,5,315.0,50.0
1,40,5,913.0,100.0
2,21,5,241.0,65.0
2,21,6,183.0,60.0
2,19,5,512.0,70.0
2,57,2,712.0,90.0
1,34,5,821.0,105.0
1,25,6,233.0,65.0
2,27,6,512.0,50.0
1,26,5,713.0,130.0
1,24,7,272.0,40.0
2,46,5,321.0,50.0
1,27,7,132.0,160.0
1,26,5,183.0,70.0
1,46,5,733.0,140.0
1,58,3,941.0,100.0
2,50,3,826.0,55.0
1,23,7,530.0,60.0
1,43,6,23.0,262.0
1,44,7,312.0,290.0
1,41,8,316.0,100.0
2,22,6,315.0,69.0
1,61,4,721.0,145.0
1,28,5,821.0,70.0
1,39,5,842.0,150.0
1,43,3,741.0,22.0
1,48,7,316.0,150.0
2,47,7,832.0,10.0
2,44,5,513.0,90.0
2,39,4,741.0,58.0
2,54,3,714.0,80.0
1,24,5,733.0,96.0
2,18,5,512.0,70.0
1,65,3,712.0,70.0
1,29,6,262.0,50.0
2,23,7,251.0,120.0
1,28,5,311.0,170.0
1,35,4,262.0,80.0
2,38,4,513.0,20.0
2,32,4,930.0,8.0
1,48,5,441.0,185.0
1,50,5,131.0,180.0
2,51,5,513.0,95.0
2,26,5,156.0,60.0
2,25,7,143.0,140.0
1,36,7,263.0,150.0
1,24,5,833.0,80.0
1,33,5,415.0,90.0
1,29,5,843.0,120.0
1,53,5,821.0,105.0
1,19,6,930.0,70.0
1,22,5,-1.0,93.0
1,47,5,316.0,130.0
1,19,5,982.0,93.0
1,21,5,415.0,50.0
1,58,5,714.0,18.0
2,58,3,914.0,55.0
2,28,5,315.0,65.0
1,58,2,920.0,13.0
1,29,6,821.0,100.0
1,27,5,825.0,62.0
1,36,5,831.0,110.0
2,32,5,512.0,8.0
2,57,3,833.0,10.0
2,22,5,311.0,70.0
1,36,5,842.0,70.0
1,28,5,236.0,150.0
1,37,6,311.0,200.0
1,37,7,262.0,250.0
2,27,7,153.0,110.0
1,21,4,512.0,64.0
1,32,7,913.0,110.0
1,43,5,831.0,120.0
2,43,4,753.0,45.0
1,17,5,832.0,45.0
1,47,4,721.0,140.0
2,45,4,753.0,50.0
1,27,7,120.0,100.0
1,43,7,132.0,200.0
2,40,7,513.0,50.0
1,62,3,317.0,10.0
2,44,4,713.0,90.0
2,67,2,911.0,41.0
1,31,5,262.0,120.0
1,46,7,315.0,230.0
2,46,4,421.0,90.0
2,23,5,512.0,60.0
2,21,6,321.0,60.0
2,18,5,915.0,50.0
1,38,4,941.0,80.0
1,46,5,826.0,100.0
1,29,8,314.0,250.0
2,51,3,421.0,60.0
1,41,6,161.0,100.0
1,35,5,821.0,90.0
2,36,5,422.0,90.0
1,30,5,832.0,-1.0
2,24,5,315.0,68.0
1,37,5,842.0,150.0
1,30,7,-1.0,150.0
1,46,5,512.0,140.0
1,53,5,829.0,110.0
1,28,7,513.0,95.0
2,46,3,914.0,50.0
1,49,5,316.0,150.0
